"","GEO","Characteristics","Hours.and.wages","YEAR","VALUE"
"1095","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, #K","2006",92.8083333333333
"1096","Canada","Occupations in education, law and social, community and government services [4]","PT employees, #K","2006",303.758333333333
"1097","Canada","Occupations in manufacturing and utilities [9]","PT employees, #K","2006",40.7166666666667
"1098","Canada","Permanent employees","PT employees, #K","2006",1735.725
"1099","Canada","Sales and service occupations [6]","PT employees, #K","2006",1263.93333333333
"1100","Canada","Temporary employees","PT employees, #K","2006",725.841666666667
"1101","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, #K","2006",111.766666666667
"1102","Canada","Union coverage","PT employees, #K","2006",612.391666666667
"1103","Canada","15 to 24 years","PT employees, Wages","2006",149.4675
"1104","Canada","15 years and over","PT employees, Wages","2006",249.4125
"1105","Canada","25 years and over","PT employees, Wages","2006",328.231666666667
"1106","Canada","Business, finance and administration occupations [1]","PT employees, Wages","2006",272.665833333333
"1107","Canada","Females","PT employees, Wages","2006",263.38
"1108","Canada","Health occupations [3]","PT employees, Wages","2006",453.6075
"1109","Canada","Males","PT employees, Wages","2006",217.314166666667
"1110","Canada","Management occupations [0]","PT employees, Wages","2006",433.846666666667
"1111","Canada","Natural and applied sciences and related occupations [2]","PT employees, Wages","2006",411.829166666667
"1112","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, Wages","2006",168.2925
"1113","Canada","No union coverage","PT employees, Wages","2006",208.158333333333
"1114","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, Wages","2006",214.006666666667
"1115","Canada","Occupations in education, law and social, community and government services [4]","PT employees, Wages","2006",382.9675
"1116","Canada","Occupations in manufacturing and utilities [9]","PT employees, Wages","2006",211.990833333333
"1117","Canada","Permanent employees","PT employees, Wages","2006",268.751666666667
"1118","Canada","Sales and service occupations [6]","PT employees, Wages","2006",176.0125
"1119","Canada","Temporary employees","PT employees, Wages","2006",203.195833333333
"1120","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, Wages","2006",236.38
"1121","Canada","Union coverage","PT employees, Wages","2006",374.240833333333
"1122","Canada","15 to 24 years","PT employees, week hours","2006",15.7166666666667
"1123","Canada","15 years and over","PT employees, week hours","2006",17.5333333333333
"1124","Canada","25 years and over","PT employees, week hours","2006",19
"1125","Canada","Business, finance and administration occupations [1]","PT employees, week hours","2006",17.6333333333333
"1126","Canada","Females","PT employees, week hours","2006",17.925
"1127","Canada","Health occupations [3]","PT employees, week hours","2006",20.2583333333333
"1128","Canada","Males","PT employees, week hours","2006",16.6666666666667
"1129","Canada","Management occupations [0]","PT employees, week hours","2006",19.325
"1130","Canada","Natural and applied sciences and related occupations [2]","PT employees, week hours","2006",18.625
"1131","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, week hours","2006",14.95
"1132","Canada","No union coverage","PT employees, week hours","2006",16.975
"1133","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, week hours","2006",14.0083333333333
"1134","Canada","Occupations in education, law and social, community and government services [4]","PT employees, week hours","2006",17.3166666666667
"1135","Canada","Occupations in manufacturing and utilities [9]","PT employees, week hours","2006",17.1083333333333
"1136","Canada","Permanent employees","PT employees, week hours","2006",18.4333333333333
"1137","Canada","Sales and service occupations [6]","PT employees, week hours","2006",17.4083333333333
"1138","Canada","Temporary employees","PT employees, week hours","2006",15.3833333333333
"1139","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, week hours","2006",17.5833333333333
"1140","Canada","Union coverage","PT employees, week hours","2006",19.2416666666667
"1141","Canada","15 to 24 years","Employees, #K","2007",2515.15833333333
"1142","Canada","15 years and over","Employees, #K","2007",14170.6583333333
"1143","Canada","25 years and over","Employees, #K","2007",11655.5083333333
"1144","Canada","Business, finance and administration occupations [1]","Employees, #K","2007",2437.25
"1145","Canada","Females","Employees, #K","2007",7023.1
"1146","Canada","Health occupations [3]","Employees, #K","2007",862.35
"1147","Canada","Males","Employees, #K","2007",7147.55833333333
"1148","Canada","Management occupations [0]","Employees, #K","2007",1022.2
"1149","Canada","Natural and applied sciences and related occupations [2]","Employees, #K","2007",1039.78333333333
"1150","Canada","Natural resources, agriculture and related production occupations [8]","Employees, #K","2007",281.041666666667
"1151","Canada","No union coverage","Employees, #K","2007",9698.275
"1152","Canada","Occupations in art, culture, recreation and sport [5]","Employees, #K","2007",300.925
"1153","Canada","Occupations in education, law and social, community and government services [4]","Employees, #K","2007",1528.775
"1154","Canada","Occupations in manufacturing and utilities [9]","Employees, #K","2007",952.258333333333
"1155","Canada","Permanent employees","Employees, #K","2007",12331.1416666667
"1156","Canada","Sales and service occupations [6]","Employees, #K","2007",3737.06666666667
"1157","Canada","Temporary employees","Employees, #K","2007",1839.525
"1158","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, #K","2007",2009.05
"1159","Canada","Union coverage","Employees, #K","2007",4472.375
"1160","Canada","15 to 24 years","Employees, average hourly wages","2007",11.7916666666667
"1161","Canada","15 years and over","Employees, average hourly wages","2007",20.4016666666667
"1162","Canada","25 years and over","Employees, average hourly wages","2007",22.26
"1163","Canada","Business, finance and administration occupations [1]","Employees, average hourly wages","2007",20.0491666666667
"1164","Canada","Females","Employees, average hourly wages","2007",18.5916666666667
"1165","Canada","Health occupations [3]","Employees, average hourly wages","2007",24.265
"1166","Canada","Males","Employees, average hourly wages","2007",22.1816666666667
"1167","Canada","Management occupations [0]","Employees, average hourly wages","2007",31.555
"1168","Canada","Natural and applied sciences and related occupations [2]","Employees, average hourly wages","2007",28.6708333333333
"1169","Canada","Natural resources, agriculture and related production occupations [8]","Employees, average hourly wages","2007",17.8525
"1170","Canada","No union coverage","Employees, average hourly wages","2007",18.9666666666667
"1171","Canada","Occupations in art, culture, recreation and sport [5]","Employees, average hourly wages","2007",20.0025
"1172","Canada","Occupations in education, law and social, community and government services [4]","Employees, average hourly wages","2007",25.1
"1173","Canada","Occupations in manufacturing and utilities [9]","Employees, average hourly wages","2007",17.8975
"1174","Canada","Permanent employees","Employees, average hourly wages","2007",21.065
"1175","Canada","Sales and service occupations [6]","Employees, average hourly wages","2007",13.3858333333333
"1176","Canada","Temporary employees","Employees, average hourly wages","2007",16.0241666666667
"1177","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, average hourly wages","2007",20.3325
"1178","Canada","Union coverage","Employees, average hourly wages","2007",23.5166666666667
"1179","Canada","15 to 24 years","Employees, Wages","2007",357.319166666667
"1180","Canada","15 years and over","Employees, Wages","2007",750.555
"1181","Canada","25 years and over","Employees, Wages","2007",835.148333333333
"1182","Canada","Business, finance and administration occupations [1]","Employees, Wages","2007",723.6975
"1183","Canada","Females","Employees, Wages","2007",632.9925
"1184","Canada","Health occupations [3]","Employees, Wages","2007",815.673333333333
