Product code	Product label	Turkey's imports from Algeria-Value in 2001	Turkey's imports from Algeria-Value in 2002	Turkey's imports from Algeria-Value in 2003	Turkey's imports from Algeria-Value in 2004	Turkey's imports from Algeria-Value in 2005	Turkey's imports from Algeria-Value in 2006	Turkey's imports from Algeria-Value in 2007	Turkey's imports from Algeria-Value in 2008	Turkey's imports from Algeria-Value in 2009	Turkey's imports from Algeria-Value in 2010	Turkey's imports from Algeria-Value in 2011	Turkey's imports from Algeria-Value in 2012	Turkey's imports from Algeria-Value in 2013	Turkey's imports from Algeria-Value in 2014	Turkey's imports from Algeria-Value in 2015	Turkey's imports from Algeria-Value in 2016	Turkey's imports from Algeria-Value in 2017	Algeria's exports to world- 	Algeria's exports to world-Value in 2001	Algeria's exports to world-Value in 2002	Algeria's exports to world-Value in 2003	Algeria's exports to world-Value in 2004	Algeria's exports to world-Value in 2005	Algeria's exports to world-Value in 2006	Algeria's exports to world-Value in 2007	Algeria's exports to world-Value in 2008	Algeria's exports to world-Value in 2009	Algeria's exports to world-Value in 2010	Algeria's exports to world-Value in 2011	Algeria's exports to world-Value in 2012	Algeria's exports to world-Value in 2013	Algeria's exports to world-Value in 2014	Algeria's exports to world-Value in 2015	Algeria's exports to world-Value in 2016	Algeria's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
9024	"Machines and appliances for testing the hardness, strength, compressibility, elasticity or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	11	0	12	19	12	0	0	0	0	0	0	0	0	10	0		13783	30375	29738	28104	30111	33774	48859	39513	27693	30139	43067	53159	57522	61005	43305	42983	34567	
9112	"Clock and watch cases and parts thereof, n.e.s. (excluding for wrist-watches, pocket-watches ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		41	105	97	112	155	188	127	158	35	137	95	189	175	268	151	211	105	
9114	"Clock or watch parts, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		576	1335	526	516	969	944	1209	1091	1009	1128	1440	1342	1608	1972	1530	1632	1522	
9203	"Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6	4	47	0	7	2	0	0	0	0	0	0	0	0	0	0	0	
9205	"Wind musical instruments "e.g. clarinets, trumpets, bagpipes, keyboard pipe organs, harmoniums ..."	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0		335	581	717	1221	1420	1757	2242	3778	3239	3167	3502	3556	3617	3479	4316	5158	6652	
9208	"Musical boxes, fairground organs, mechanical street organs, mechanical singing birds, musical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		153	278	271	359	289	430	398	351	319	534	859	592	651	615	783	630	1219	
8461	"Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	10	16	0	0	0	0	0	0	0	1	0		14426	16006	12887	28849	26568	38287	33709	31245	41175	28633	42635	38951	33262	43572	36352	48940	46855	
9405	"Lamps and lighting fittings, incl. searchlights and spotlights, and parts thereof, n.e.s; illuminated ..."	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		270	446	419	157	235	248	96	41	141	117	66	127	230	120	78	133	127		38078	45090	61542	87573	115613	174339	252858	302559	199143	304581	402732	360597	496017	572905	507098	358865	315025	
9507	"Fishing rods, fish-hooks and other line fishing tackle n.e.s; fish landing nets, butterfly ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2795	2657	4167	6945	6370	7324	8103	10423	7014	12746	15280	14883	14896	17992	18254	16523	17324	
9609	"Pencils, crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	630	9	0	1	0	0	6	0	0	0	0		4692	7143	8874	10253	15153	16558	14509	17288	14561	18606	25639	18952	22637	23227	23420	45871	30433	
9615	"Combs, hair-slides and the like; hairpins; curling pins, curling grips, hair-curlers and the ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3788	5056	5383	7545	9858	9791	16169	36223	25120	27088	33079	26561	25582	25295	17283	16329	17207	
9617	"Vacuum flasks and other vacuum vessels, and parts thereof (excluding glass inners)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	4		1893	2466	4442	5528	4838	6688	8493	9075	5206	8156	14520	14086	17043	13986	17024	18238	19420	
9705	"Collections and collector's pieces of zoological, botanical, mineralogical, anatomical, historical, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7514	82	523	196	324	286	1040	134	218	817	2534	3116	1069	616	862	1015	469	
4911	"Printed matter, incl. printed pictures and photographs, n.e.s."	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1		8	0	4	37	43	107	13	65	11	68	17	26	18	15	37	8	13		23926	24918	31554	34800	46535	42566	50866	64719	45239	53283	70009	60672	63875	67469	49097	51285	53995	
6506	"Headgear, whether or not lined or trimmed, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	1	0	1	0	0	2	0	1	0	87	0	0	0	100	4		1172	1414	2424	3512	5948	10388	9170	9370	7384	9198	11722	15180	17827	29961	25744	26309	24353	
3924	"Tableware, kitchenware, other household articles and toilet articles, of plastics (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		5	0	0	107	0	3	11	19	13	0	10	16	10	0	2	28	62		6529	8630	12415	18791	27970	34027	49250	59911	51352	66151	90617	81860	91128	93346	80982	68253	60142	
8708	"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, ..."	0	2	0	4	8	1192	2477	5728	3908	2576	57	2	0	2	0	4	1		1074	1435	233	450	682	2809	111	149	1228	595	15	25	10	22	183	7	82		808865	1029377	1729618	3109809	3382247	4242321	4868019	5173791	3404848	4433076	5230313	4491022	4894117	4950790	4965958	5185313	6166654	
8207	"Tools, interchangeable, for hand tools, whether or not power-operated, or for machine tools ..."	0	0	0	2	0	0	0	1	0	6	0	0	0	0	0	0	1		1295	1892	1806	2730	921	964	1901	5930	5629	4440	1922	5859	4287	664	619	852	488		30885	34956	50566	67860	96496	164440	134965	196230	97629	151181	215344	242702	252383	254905	201970	203241	200129	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1		5	5	2	11	11	0	28	52	20	3	1	90	310	603	119	67	16		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	0	179	5	0	12	69	19	2	41	0	1	0	10	0	0	2	1		10685	3861	1550	2668	150	534	277	11287	86	365	688	97	454	2414	1184	19159	3703		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
8205	"Hand tools, incl. glaziers' diamonds, of base metal, n.e.s.; blowlamps and the like; vices, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		39	32	13	15	58	27	53	94	26	22	15	11	36	25	76	13	95		9721	9159	10575	16446	20815	27705	33942	38854	27412	40903	58931	48101	52221	58520	52019	34928	35566	
3402	"Organic surface-active agents (excluding soap); surface-active preparations, washing preparations, ..."	0	0	0	0	0	0	1	0	1	0	1	193	1	1	3	3	1		30	218	13	37	24	53	79	216	4479	3769	4910	258	14	134	72	282	88		85211	108919	138882	173405	204178	227601	276814	359414	302128	368147	463014	487990	503574	512511	441558	444819	511659	
8413	"Pumps for liquids, whether or not fitted with a measuring device (excluding ceramic pumps and ..."	0	0	0	1	0	11	0	0	0	2	1	0	7	6	1	9	1		491	296	195	220	175	286	1331	418	281	566	390	688	323	109	262	148	181		161666	215639	275663	375431	421154	513470	611304	715898	553150	750269	876009	792653	968562	881495	851527	889133	975186	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1		4	5	12	156	148	60	1017	164	272	200	881	658	763	200	10	163	626		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
8532	"Electrical capacitors, fixed, variable or adjustable "pre-set"; parts thereof"	0	1	0	0	0	0	1	0	4	7	37	13	8	3	2	6	2		2	14	3	0	0	1	0	1	6	0	0	0	13	0	1	8	1		40055	56633	67807	93803	83319	87291	88858	85197	65655	82603	105384	94020	94797	93298	84715	85394	98110	
8213	"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		2419	3072	4520	5584	5360	5504	5739	7211	5447	6976	8521	7776	9842	9197	8356	6397	7137	
7016	"Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or moulded glass, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0		1559	1979	2419	4548	7658	5973	10425	9248	5384	8198	11060	9957	10017	10893	9962	10092	5593	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	13	1	0	0	1	0	1477	3	0	9	3	7	29	8	1	277	2		230	1766	60	67	140	120	106	194	237	241	251	271	138	230	233	47	212		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	0	0	6	0	1	86	39	1	0	0	0	0	0	0	0	4	2		28	366	75	278	125	507	658	93	79	240	58	115	49	131	65	52	109		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
8438	"Machinery, not specified or included elsewhere in this chapter, for the industrial preparation ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		47	0	0	21	22	1455	163	24	8	717	0	0	5	67	0	1	3		26119	45870	62767	116989	94818	214103	184964	229166	121255	181457	241543	261300	320576	264709	251299	167892	153487	
4016	"Articles of vulcanised rubber (excluding hard rubber), n.e.s."	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	1	2		711	70	22	108	50	39	36	20	56	55	29	101	75	209	150	133	107		46624	63469	91158	128556	137839	165740	206115	232288	191686	238597	290111	296228	336400	359731	343696	337998	372586	
8467	"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric ..."	0	2	6	3	0	0	1	0	0	0	0	0	44	0	0	0	2		0	27	1	10	206	16	36	5	40	10	1	1	1	20	43	0	284		11026	42930	71485	112888	156174	172741	196096	196812	140022	232317	263397	264821	236182	242792	241979	228681	227877	
8515	"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ..."	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3		5	84	463	171	12	0	233	16	185	47	0	5	11	4	0	0	1		28805	37564	62548	133565	104702	174263	137704	152809	70554	107745	156503	160556	155757	169771	170287	172617	187682	
3305	"Preparations for use on the hair"	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	3		0	18	13	3	42	5	8	13	11	15	7	3	7	16	116	48	67		41018	48144	59177	81316	90915	125710	138746	159282	156974	194081	171443	154638	184822	188884	164798	168656	190646	
7325	"Articles of iron or steel, cast, n.e.s."	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	1	4		0	0	7	0	4	0	0	362	7	0	0	13	17	0	0	0	0		2232	3370	7515	7395	8408	25852	29754	31254	11124	18326	12518	14160	12919	16436	12699	10434	10685	
7326	"Articles of iron or steel, n.e.s. (excluding cast articles)"	0	0	3	2	2	569	439	1249	0	0	0	0	2	0	1	0	4		48	212	63	38	93	80	159	306	56	62	124	2125	45	230	92	60	153		62139	82190	94346	121655	150076	163837	108179	247445	162744	203596	281436	277517	306081	294104	311470	447647	550097	
8482	"Ball or roller bearings (excluding steel balls of heading 7326); parts thereof"	0	1	0	0	0	0	35	0	0	0	0	1	1	0	0	0	5		37	97	17	25	148	17	76	31	11	109	30	24	26	142	68	43	11		69710	101679	143594	205510	230041	270337	313021	367983	245756	347276	420926	411227	412179	414814	374095	371963	448924	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	0	0	0	0	0	0	0	0	2	0	9	6	7	6	2	5		124	169	179	244	0	182	52	0	0	4	5	3	1	0	4	9	12		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
8201	"Hand tools, the following: spades, shovels, mattocks, picks, hoes, forks and rakes, of base ..."	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1482	1843	2517	3810	5159	5614	6225	6605	4546	9536	16059	11721	11440	8764	7337	6967	6135	
7610	"Structures and parts of structures "e.g., bridges and bridge-sections, towers, lattice masts, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0		10622	9617	18181	16316	19219	24063	35113	43050	22473	26591	31086	28480	42728	35405	29432	36936	38352	
4008	"Plates, sheets, strip, rods and profile shapes, of vulcanised rubber (excluding hard rubber)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		0	58	112	168	31	20	0	0	0	3	0	1	1	0	0	0	0		14806	16438	20317	27565	31002	37514	53328	54109	38706	50310	73454	71533	85627	82967	59752	58275	59946	
3925	"Builders' ware of plastics, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6		31	87	64	0	53	0	0	0	0	10	13	14	13	9	8	18	28		10709	11925	15520	23006	28760	35488	38121	40279	32808	36647	52871	34993	46287	38895	46730	39471	41440	
3214	"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ..."	0	0	19	0	0	0	0	0	0	0	0	0	0	21	0	0	6		3	2	0	0	104	4	3	0	0	8	11	60	63	144	90	124	237		28827	45409	58889	83294	98924	116267	140631	151798	105784	128550	145035	133973	167264	184483	173952	174430	207255	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	0	34	0	0	3	310	222	0	0	0	0	0	0	0	36	0	6		4	3	0	10	7	0	1	0	1	47	5	0	0	0	0	1	2		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
8421	"Centrifuges, incl. centrifugal dryers (excluding those for isotope separation); filtering or ..."	0	0	0	0	10	1870	5757	4112	0	0	0	0	5	0	38	1	6		381	691	44	221	26	137	170	110	226	271	877	677	903	528	543	322	538		151026	250699	266274	339869	382319	532201	732520	808791	698784	743053	921241	880763	1106874	958780	1012030	1015701	1142297	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	72	7		34	12	22	25	28	4	48	18	1	0	18	6	2	0	47	17	33		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
8464	"Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		33876	19132	26953	51101	49467	65819	87305	72895	33531	39135	104178	68208	105411	89469	61618	67007	58359	
8514	"Industrial or laboratory electric furnaces and ovens, incl. those functioning by induction ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9		0	7	0	0	0	4	0	0	77	0	0	0	0	0	0	0	0		25546	12582	36778	32472	45802	56667	59728	68244	95415	67387	117821	76897	69665	62859	75110	61219	60283	
8465	"Machine tools, incl. machines for nailing, stapling, glueing or otherwise assembling, for working ..."	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	9		0	54	580	0	14	51	38	5	10	0	8	0	0	0	0	0	0		23583	32689	71177	100824	101878	148257	123752	186109	78288	91880	187647	121555	138913	147773	96680	74608	67730	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	0	0	0	0	0	0	7	0	0	0	0	0	0	11	1	0	9		2	1	24	1	0	0	0	0	0	0	4	0	1	2	1	1	6		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
7616	"Articles of aluminium, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	10		3	8	85	201	2	0	0	1	0	3	303	0	2	2	36	9	23		9414	12954	15480	22651	29029	40293	49538	62683	52601	56594	68074	62738	72285	84338	77804	89616	94590	
4418	"Builders' joinery and carpentry, of wood, incl. cellular wood panels, assembled flooring panels, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1		15371	16775	16711	21444	22667	35859	50027	61253	33548	44382	61297	60935	97472	90323	82485	67026	65653	
8311	"Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		0	1	86	0	0	0	10	4	0	0	0	0	9	0	0	0	1		8223	6484	11376	14453	16662	22089	31802	33342	18116	20135	22990	25802	26342	30381	29540	25657	28272	
8477	"Machinery for working rubber or plastics or for the manufacture of products from these materials, ..."	0	0	122	0	0	3	0	0	0	0	0	0	0	0	0	0	12		0	0	103	3	1	0	98	310	2013	0	192	258	0	30	0	0	2		141275	167977	257641	408299	421706	460149	486685	507079	315484	451863	691676	596366	526824	641009	576890	580682	583247	
7307	"Tube or pipe fittings "e.g. couplings, elbows, sleeves", of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		137	761	125	71	147	92	135	568	183	696	241	1045	470	2233	464	68	153		32012	46287	47540	63001	84356	97082	121673	144068	96396	108277	138885	154910	180365	165934	186609	202061	166712	
4818	"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibres, of a kind used ..."	0	0	0	0	0	0	0	0	1	0	425	0	0	0	0	0	12		26	14	22	86	68	57	332	111	2053	1423	1754	0	5	18	1	171	331		26394	23589	25639	28307	37131	40216	42664	50614	72790	67500	79322	27999	25787	25698	18533	15973	17186	
3926	"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s."	6	0	0	0	0	46	83	65	0	1	1	26	10	368	1	1	13		56	15	21	28	159	3930	4046	245	212	103	226	76	129	107	125	40	79		156112	188727	241172	317215	348979	379313	444679	507656	396644	500372	616881	577665	642420	702630	657907	667837	683883	
7315	"Chain and parts thereof, or iron or steel (excluding watch chains, necklace chains and the ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13		7	35	1	16	25	2	8	5	1	0	0	0	1	0	23	0	15		6545	8940	11865	18287	19157	26822	31209	35172	24566	29972	43638	40971	40558	41981	39382	39598	48159	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	0	0	0	0	0	0	0	0	0	0	0	274	2	0	0	0	15		97	136	124	29	3572	310	114	707	44	168	68	109	290	120	215	112	103		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
7019	"Glass fibres, incl. glass wool, and articles thereof (excluding mineral wools and articles ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		0	0	0	0	0	0	0	2	0	0	0	0	0	14	0	20	0		23575	32673	44906	53905	66041	72839	107412	120288	96641	117230	147390	158276	175036	195357	193303	217616	233789	
8414	"Air or vacuum pumps (excluding gas compound elevators and pneumatic elevators and conveyors); ..."	0	0	0	0	0	8	0	1	1	0	2	0	0	0	0	0	16		1428	102	24	93	537	104	697	674	827	354	483	85	9	15	133	44	95		148131	203916	299891	500790	539550	664336	874454	971338	753158	925545	1162388	1095167	1261214	1165614	999182	1104674	1149554	
8423	"Weighing machinery, incl. weight-operated counting or checking machines (excluding balances ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17		9	0	0	48	0	0	256	0	75	0	0	0	9	11	0	16	0		9624	14545	14712	24806	27754	39886	42365	40901	24746	33865	43157	39068	42304	42565	37764	33145	29060	
8301	"Padlocks and locks "key, combination or electrically operated", of base metal; clasps and frames ..."	0	0	0	0	0	5	37	3	0	1	1	0	0	2	9	0	18		0	1	0	1	1	1	4	31	2	0	0	0	0	0	4	0	63		23244	36806	51263	82820	93405	123180	169254	195600	116594	159828	201555	165018	185531	191431	188025	177986	188184	
6405	"Footwear with outer soles of rubber or plastics, with uppers other than rubber, plastics, leather ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18		216	213	117	168	111	100	9	55	2	1	0	0	0	8	35	9	33		3383	3998	8439	11389	7052	7913	8684	12747	9767	14759	17889	21586	34491	29567	4666	3223	3573	
4801	"Newsprint as specified in Note 4 to chapter 48, in rolls of a width > 36 cm or in square or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		0	0	0	17	0	0	0	28	0	107	0	0	0	0	0	49	18		124395	106773	165615	235249	311629	362340	382491	395413	294970	299436	336595	294786	276277	243789	172708	131627	112524	
3904	"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		0	0	0	0	0	38	106	21	7	0	0	0	0	0	0	0	18		133601	191847	267526	460939	570347	656451	842116	903835	604853	859942	1068273	917980	1116508	1021656	816485	705396	903420	
8803	"Parts of aircraft and spacecraft of heading 8801 or 8802, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		34	9	3	3	375	0	11	111	236	61	80	0	4654	2194	4783	364	1561		116202	158122	82534	96188	53508	100088	189167	109853	145353	406321	544111	466740	348606	312820	350862	380962	513715	
7308	"Structures and parts of structures "e.g., bridges and bridge-sections, lock-gates, towers, ..."	0	0	0	0	0	1255	270	8	49	0	0	0	0	0	0	13	22		31	54	311	91	137	287	249	392	913	1297	576	190	349	505	1	372	120		152674	126554	64760	83885	97982	112866	143997	215771	119006	122001	207140	208350	237633	263006	291330	392202	305855	
8475	"Machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, in glass ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22		0	0	2	0	0	3	0	591	0	0	0	0	0	0	0	0	0		15694	10459	18228	23005	36266	32326	52819	64628	14166	13660	42831	74959	35325	54532	84951	39423	44754	
3307	"Shaving preparations, incl. pre-shave and aftershave products, personal deodorants, bath and ..."	0	0	0	33	32	148	37	77	0	0	0	0	0	0	0	0	23		0	6	4	0	36	42	57	583	677	565	331	376	245	251	272	1239	1323		22248	25096	31126	40795	48338	55135	64767	61515	59349	73424	86952	75287	75887	86307	75840	68785	75330	
7216	"Angles, shapes and sections of iron or non-alloy steel, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		0	58	0	9	10	0	0	2	0	59	94	60	38	49	5	4	5		25720	49285	56038	124418	181310	245124	442948	317772	152648	209524	335934	363192	376086	252735	256389	251841	178180	
8428	"Lifting, handling, loading or unloading machinery, e.g. lifts, escalators, conveyors, teleferics ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24		17	1	0	0	0	0	5	103	88	9	0	19	0	4	0	41	38		54682	56114	64594	108411	165152	227157	295839	351708	266614	331491	395154	471554	616779	550097	534149	634001	677973	
8422	"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery ..."	25	0	0	0	0	0	0	97	0	0	0	69	138	0	0	0	26		11	0	0	446	123	54	2247	73	674	599	0	54	1	19	16	99	660		112418	133313	194431	251785	314836	423534	403224	461696	330960	411874	554283	500366	651382	612683	586700	501869	497987	
4106	"Tanned or crust hides and skins of goats or kids, pigs, reptiles and other animals, without ..."	7	12	15	0	0	51	0	69	0	39	244	261	75	95	72	17	29		1001	901	368	164	240	1235	1829	2682	439	1112	1872	1473	1730	1515	1021	356	534		7766	2316	1905	1973	4165	5079	4423	4096	3420	6800	10291	11030	11110	10981	7601	9528	8409	
3812	"Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.s.; anti-oxidising ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19643	29279	39983	47459	52878	58204	63007	67181	55049	67773	84349	74620	74657	77611	83134	80378	94046	
7407	"Bars, rods and profiles, of copper, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35		0	120	859	167	223	872	161	1032	64	122	0	84	261	0	666	0	0		4072	4417	9030	15818	33434	71331	56760	49353	22580	53091	31200	30566	35320	36069	54927	42806	34217	
8462	"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine ..."	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	36		0	19	0	0	0	0	330	21	653	5	0	0	0	0	0	3	4		40539	68045	94195	132726	209096	224833	202582	283488	158358	154616	227198	299963	252120	221560	208960	204643	203421	
3306	"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders; yarn used ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45		0	8	0	0	1	0	1	3	0	0	0	8	2	109	1	0	1		12279	12520	16112	19921	24429	32447	46033	47500	62293	69548	69587	70077	84288	104850	107173	98368	86880	
9603	"Brooms, brushes, incl. brushes constituting parts of machines, appliances or vehicles, hand-operated ..."	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	19	48		0	7	7	9	18	9	18	17	7	8	19	14	12	2	22	43	196		8020	10134	13542	18118	27102	26958	36884	40328	35658	50306	54530	60387	69602	75220	79825	78363	79554	
4105	"Tanned or crust skins of sheep or lambs, without wool on, whether or not split (excluding further ..."	109	112	234	0	0	3	93	490	0	303	2753	575	94	37	0	19	56		17061	17012	11770	9923	6186	8042	8596	17004	10941	11023	20365	14874	11686	8427	4060	2717	3507		79817	13157	11032	9016	5531	4766	12321	17151	9651	21329	31522	24322	28101	29045	27358	13361	11860	
