Product code	Product label	Turkey's imports from Poland-Value in 2001	Turkey's imports from Poland-Value in 2002	Turkey's imports from Poland-Value in 2003	Turkey's imports from Poland-Value in 2004	Turkey's imports from Poland-Value in 2005	Turkey's imports from Poland-Value in 2006	Turkey's imports from Poland-Value in 2007	Turkey's imports from Poland-Value in 2008	Turkey's imports from Poland-Value in 2009	Turkey's imports from Poland-Value in 2010	Turkey's imports from Poland-Value in 2011	Turkey's imports from Poland-Value in 2012	Turkey's imports from Poland-Value in 2013	Turkey's imports from Poland-Value in 2014	Turkey's imports from Poland-Value in 2015	Turkey's imports from Poland-Value in 2016	Turkey's imports from Poland-Value in 2017	Poland's exports to world- 	Poland's exports to world-Value in 2001	Poland's exports to world-Value in 2002	Poland's exports to world-Value in 2003	Poland's exports to world-Value in 2004	Poland's exports to world-Value in 2005	Poland's exports to world-Value in 2006	Poland's exports to world-Value in 2007	Poland's exports to world-Value in 2008	Poland's exports to world-Value in 2009	Poland's exports to world-Value in 2010	Poland's exports to world-Value in 2011	Poland's exports to world-Value in 2012	Poland's exports to world-Value in 2013	Poland's exports to world-Value in 2014	Poland's exports to world-Value in 2015	Poland's exports to world-Value in 2016	Poland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
6809	"Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ..."	0	0	0	0	1	0	0	2	2	1	8	14	30	3	1	5	3		34324	39836	55181	72354	82945	92157	120836	102020	76402	58771	69917	63978	67930	57467	49038	50254	61252		684	277	507	1697	973	1146	6160	9136	4532	5359	7359	10724	26714	20846	18424	12852	7659	
2930	"Organo-sulphur compounds"	0	0	0	0	0	0	0	7	5	1	14	5	1	0	0	0	3		166	205	293	1120	2574	2825	2666	8118	10486	9761	8726	8541	7413	5990	7742	5373	4920		24332	32235	44297	50742	45710	54055	60477	85434	85278	100606	106555	93234	94593	97229	108852	96907	93360	
8502	"Electric generating sets and rotary converters"	0	0	0	0	0	0	0	0	0	8692	1284	2532	11492	0	10002	496	3		40920	49961	27855	10781	21149	31533	43398	114793	71494	48363	49379	91574	128337	121701	146307	121633	136915		109110	127661	76660	119128	180320	172873	285313	870771	914147	1176043	894838	1048532	1247394	861170	932830	1457173	633005	
7614	"Stranded wire, cables, plaited bands and the like, of aluminium (excluding such products electrically ..."	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	3		834	1399	3854	5556	8295	8325	12041	14174	10690	13268	15828	8204	5347	11318	7489	13112	13971		14384	3128	590	347	387	330	1873	18961	14738	9586	3566	13944	22396	2436	2375	12321	9576	
2821	"Iron oxides and hydroxides; earth colours containing >= 70% by weight of combined iron evaluated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3		594	582	1292	1486	4498	6494	6591	7904	4031	6375	5795	6074	6046	5461	4670	5317	6886		2585	5240	6492	7291	8268	10299	15466	18198	15222	15581	18319	18057	19887	17289	14918	14124	13789	
8211	"Knives with cutting blades, serrated or not, incl. pruning knives, and blades therefor, of ..."	0	2	0	0	1	0	0	0	1	0	4	5	2	2	1	3	3		1014	993	1495	3161	3802	5091	6711	8053	5767	7464	9066	9397	13554	13744	21582	22408	24124		2054	2499	5146	7931	9212	10173	12921	15229	15366	25526	38729	31220	40384	38955	25891	16029	18214	
9706	"Antiques of > 100 years old"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3		3191	2864	3603	3229	1185	3125	660	1334	750	8748	23	1448	827	208	263	1479	850		871	1216	2010	1513	3860	2360	3887	4600	2473	2775	10908	8538	5947	4255	4097	5373	3496	
9207	"Musical instruments, the sound of which is produced, or must be amplified, electrically, e.g. ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		79	140	201	678	524	767	1027	1675	1576	2248	2310	1911	2596	2352	2432	4329	5015		2180	3563	4445	6599	8702	8216	10629	12482	10679	15590	16759	17443	14822	13515	13461	13391	14207	
6112	"Track-suits, ski-suits and swimwear, knitted or crocheted"	0	0	0	48	43	1	2	13	15	2	3	12	27	26	12	3	4		7096	8570	10949	14909	14660	19530	20813	46735	53267	59684	75309	70854	71986	62467	66765	80259	84634		2859	1898	3853	7650	6621	8405	11048	16039	17947	24017	29686	24536	28216	30907	28904	31650	29170	
6114	"Special garments for professional, sporting or other purposes, n.e.s., knitted or crocheted"	1	0	0	0	3	3	6	3	1	5	2	3	3	81	10	12	4		2368	1570	1857	2366	1809	2202	2456	13946	13487	20187	26839	22444	17720	22412	34296	50425	86610		1815	1181	2418	3853	7906	10110	12575	15162	11502	13598	9228	6197	6621	6684	7887	8982	10867	
1702	"Other sugars, incl. chemically pure lactose, maltose, glucose and fructose, in solid form; ..."	0	0	0	0	0	0	0	0	7	0	0	5	0	7	9	1	4		258	758	4066	8307	18771	23403	29297	37747	28596	26729	40092	38598	38904	36335	37538	32021	55527		5739	8171	21384	15901	14419	14173	15278	24787	15632	20464	26114	24600	28708	30623	33586	42068	29053	
0904	"Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the ..."	0	0	0	0	0	0	0	0	0	12	30	0	0	0	1	2	4		948	717	1220	3283	9487	7501	10164	14183	10755	11855	13650	15967	20513	27330	23076	20490	18743		2480	3849	4767	4520	5154	5526	6943	7778	8912	8676	8014	10152	16261	8869	10698	12710	32676	
5904	"Linoleum, whether or not cut to shape; floor coverings consisting of a coating or covering ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		0	61	61	181	322	1262	4359	533	1919	205	177	89	206	59	153	578	1023		182	431	241	359	345	746	408	708	645	1194	334	1127	1682	863	715	912	1050	
7907	"Articles of zinc, n.e.s."	0	0	0	0	0	0	30	12	0	0	7	3	6	0	0	86	4		2532	3787	4675	6878	9076	17578	18504	14826	11614	11486	12732	14815	25558	72030	48163	13687	13367		8224	1348	3274	6413	7289	6158	5104	7056	4195	5121	7296	6327	7753	7157	6946	7272	9726	
3802	"Activated carbon; activated natural mineral products; animal black, whether or not spent"	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	4		2610	619	613	1459	2079	2707	2936	2878	2804	4461	3965	3480	4621	4510	2460	4107	4428		5616	6997	8336	10879	11624	12842	15284	17676	16172	19243	23854	29005	31976	33754	32188	28123	28717	
9114	"Clock or watch parts, n.e.s."	0	0	0	0	1	0	8	28	12	0	0	8	9	5	9	3	4		231	174	0	37	50	37	547	596	258	77	68	196	103	168	145	211	306		576	1335	526	516	969	944	1209	1091	1009	1128	1440	1342	1608	1972	1530	1632	1522	
2807	"Sulphuric acid; oleum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		2395	2432	2400	3361	3762	4456	9274	44315	4039	10485	36473	18300	11297	12813	17189	8306	7803		7045	10402	10476	18266	7906	9473	13797	24802	7491	17191	63924	30388	24091	15087	23896	18102	21324	
2517	"Pebbles, gravel, broken or crushed stone, for concrete aggregates, for road metalling or for ..."	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	2	5		2414	2218	2388	5295	8241	10640	12931	14931	7974	7531	10290	9017	13740	16114	9154	8834	9408		186	388	355	659	887	717	629	911	639	1007	1222	901	819	1108	747	477	502	
5210	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ..."	4	0	0	0	16	11	33	0	15	99	199	69	238	0	0	0	5		1180	803	798	2587	2644	2974	5017	5977	4158	5264	6179	6820	4277	4598	6961	8204	2262		24380	29380	41457	40222	35606	36660	59573	57997	40285	59390	66242	37589	44976	40517	26239	23900	27618	
6215	"Ties, bow ties and cravats of textile materials (excluding knitted or crocheted)"	0	1	0	0	0	3	6	7	0	1	0	0	0	0	0	0	5		1508	1494	1498	1766	1994	2235	2912	2621	1416	1291	1393	1096	1647	1718	1792	2334	1884		3689	4828	6297	8728	8977	10920	15261	18755	13397	14287	17147	8204	9093	8727	6491	5125	4583	
6207	"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, ..."	0	0	0	0	0	0	4	0	1	2	3	0	1	1	2	0	5		3494	1133	1011	2216	2357	1741	1586	2981	2870	4854	5822	4557	5755	8186	14489	17601	15708		464	258	340	594	1007	1078	2658	2912	1735	2201	3354	2586	2111	2422	1746	1308	1066	
6910	"Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet pans, flushing ..."	0	0	0	1	0	15	1	0	0	27	0	4	6	9	6	30	5		30422	40324	54781	72959	93110	124658	157064	175686	116227	125738	137507	123408	146107	142211	131810	134438	141548		906	1016	1767	3092	3735	7296	8626	9403	6364	8868	8833	7599	9470	9096	9099	7191	7164	
6913	"Statuettes and other ornamental ceramic articles, n.e.s."	1	0	2	4	27	44	5	10	1	6	0	69	4	4	42	7	5		3156	2980	3843	5232	4635	4541	8679	8331	5797	4842	4943	5062	5496	6769	5207	5791	7450		2550	5213	7099	10365	9367	10325	9761	12519	11246	19989	25305	18174	21770	22727	19668	11116	8579	
8214	"Articles of cutlery, n.e.s., e.g. hair clippers, butchers' or kitchen cleavers, choppers and ..."	0	0	4	3	0	0	0	14	0	1	1	0	0	1	1	3	5		52	248	1687	2149	3426	4190	5807	6473	5047	4963	5313	5096	6554	7405	8609	10358	9798		1530	1802	2092	2945	3580	3991	5065	5341	3800	5356	6521	7140	7526	8452	7642	7971	8162	
5808	"Braids of textile materials, in the piece; ornamental trimmings of textile materials, in the ..."	0	0	0	0	1	0	4	0	31	15	0	0	0	0	9	0	5		613	918	1479	2063	1782	2273	2241	2357	3080	1375	1646	1780	1980	1911	1838	1899	1772		1769	1854	2614	3289	3919	3375	3388	4746	12622	21627	22099	13185	9611	10046	10103	6458	8153	
4504	"Agglomerated cork, with or without a binding substance, and articles of agglomerated cork (excluding ..."	0	0	0	0	0	11	0	1	0	0	0	0	0	0	2	0	5		702	863	790	2036	2391	3007	4787	4456	2758	3615	5057	5448	6421	6526	3687	2859	2670		1069	1636	2052	2555	2863	3688	4440	4684	3324	3812	4474	4776	4827	4956	3672	3203	3559	
7014	"Signalling glassware and optical elements of glass, not optically worked (excluding clock or ..."	1	13	21	19	15	25	91	32	6	8	18	2	9	2	1	5	5		278	463	553	1232	1279	1566	1782	1569	1376	2291	3580	2737	3130	3657	2685	2919	3088		2040	2299	2112	2660	3061	3475	4761	4399	4088	4362	3938	3261	3862	2837	2792	3033	2790	
2509	"Chalk"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	3	5		0	0	0	59	68	197	694	896	471	687	729	834	914	659	874	1911	1459		594	684	1155	1580	1728	1951	1816	1599	880	637	345	139	154	221	116	59	132	
6102	"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	3	0	1	0	0	2	0	7	6	4	43	10	12	28	5		7666	3089	5371	3626	3160	4043	4553	9959	10404	9025	17834	13617	18499	22907	24439	42327	48987		1077	1785	2657	3338	3468	4830	6041	9961	8263	9859	11318	8116	9224	13009	13620	13607	17356	
3905	"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers, ..."	0	0	0	0	0	0	0	0	0	15	3	0	1	0	3	0	5		239	482	1060	2513	3857	3788	5028	6588	4730	6767	9710	8369	11254	13039	13907	15678	20484		16222	22361	28643	41719	48792	57345	69767	78639	60899	76153	98431	95777	99461	103121	99522	106076	111302	
2918	"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ..."	1581	978	672	683	1276	330	665	1349	314	750	2109	144	294	0	1	3	5		13119	12415	10501	17568	20475	18354	24348	24232	21905	25633	37008	40914	41254	47241	62795	56651	57612		39500	52089	67990	73712	90602	82074	84926	103825	73759	85250	108148	101875	106828	116894	100235	94536	118878	
1212	"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		992	1094	1610	1709	1470	1149	1653	1660	1357	814	975	833	2741	3474	3857	5688	7337		2081	3547	3910	3211	2540	4494	2380	1632	2040	1995	3571	6940	4938	8437	11613	7987	23950	
4303	"Articles of apparel, clothing accessories and other furskin articles (excluding gloves made ..."	0	0	0	9	8	7	60	1	0	6	17	12	0	9	0	52	5		3210	3187	4571	5877	3419	2435	2837	2911	2422	2757	3460	2858	4896	4020	3401	2863	3237		1976	1495	4219	3281	7048	6294	5636	10121	7442	11907	16438	17738	21927	23918	8319	5154	5382	
4910	"Calendars of any kinds, printed, incl. calendars blocks"	0	1	0	8	0	0	1	1	4	9	2	16	1	3	1	2	6		1669	2333	2945	3562	5051	6274	7941	8177	5977	6207	6721	7341	8130	8778	12465	18694	20826		647	847	1002	1069	951	1243	1275	1275	1151	1143	1174	1255	1182	1026	973	825	714	
5208	"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m²"	14	18	17	6	97	97	2	74	77	130	14	96	1	25	111	18	6		6380	5503	8472	11962	10864	12009	12500	19427	7026	7026	7569	4650	5594	8343	8652	9821	9607		83322	188090	269936	341045	393886	418317	505628	478538	397265	554470	586735	350507	388954	339648	237591	174648	206409	
8206	"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale"	0	0	0	0	0	4	6	0	0	0	1	2	1	2	1	0	6		572	662	843	1344	2075	4261	9346	14517	5461	4225	5340	5052	9751	8917	17670	19217	23645		2386	2216	1715	1821	2058	1570	2451	4263	1525	2951	6063	4949	13506	9189	6527	4974	5958	
8440	"Bookbinding machinery, incl. book-sewing machines (excluding machinery of heading 8441, general-purpose ..."	2	1	0	79	8	30	15	30	44	68	230	1	13	1	7	2	6		1414	1040	3146	4017	3374	5109	10474	8110	6086	7133	11198	9110	9125	8000	10263	5293	5162		5729	8826	14745	24078	28206	60756	54297	18362	9756	28359	34843	16899	17338	12614	12961	11515	9037	
9015	"Surveying, incl. photogrammetrical surveying, hydrographic, oceanographic, hydrological, meteorological ..."	0	40	0	4	15	3	11	0	0	11	0	1	1	3	45	22	6		1617	3022	378	2281	10928	9857	8918	19030	36816	22446	62211	84764	91134	93960	45744	59657	20017		12234	23623	16972	21316	46124	34709	48906	47202	59403	58677	62740	69588	75274	79863	73106	51377	67053	
2832	"Sulphites; thiosulphates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		97	112	196	461	833	408	524	488	296	404	766	398	399	366	293	387	470		454	645	744	1001	1400	1014	1610	2034	1124	1445	1101	1147	1294	1098	1215	1294	1259	
8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery ..."	313	0	0	421	0	55	0	0	0	0	0	0	0	0	0	0	6		7535	2893	2463	3834	4916	8187	4368	3136	3949	6759	2463	2059	1666	1916	1943	1510	2710		195294	413870	555042	484805	389520	230731	675834	211651	74051	220604	534508	378357	565910	654871	290083	276399	333237	
8519	"Sound recording or sound reproducing apparatus"	0	6	13	40	0	0	0	0	0	0	0	4	0	18	0	6	6		0	0	0	1294	2815	1274	3396	7882	986	950	953	4553	4010	15419	73981	52303	55650		2751	4949	11460	13380	5969	4541	23238	19109	16620	22508	18098	15415	12053	11166	8250	6694	8940	
5705	"Carpets and other textile floor coverings, whether or not made up (excluding knotted, woven ..."	1	0	0	1	6	2	2	1	5	14	1	0	0	1	0	0	6		12034	3277	2866	3753	6698	13504	43191	40602	13232	9042	15297	17120	21588	19870	17142	19478	19366		885	919	1511	2088	2818	3235	4559	4858	3291	3761	5191	2985	5801	4498	4314	4367	4007	
5804	"Tulles and other net fabrics (excluding woven, knitted or crocheted fabrics); lace in the piece, ..."	122	354	567	278	667	1332	320	175	120	2	0	0	0	82	0	6	7		1612	3192	2885	2578	4873	5331	3831	3199	1291	1231	888	1039	1594	1202	952	1184	1394		2272	3972	4870	4854	8047	8541	6351	6807	4920	5802	8619	8277	9949	12019	8381	7673	4751	
6111	"Babies' garments and clothing accessories, knitted or crocheted (excluding hats)"	0	1	0	0	5	117	10	42	29	13	21	33	42	19	2	7	7		15119	10085	9475	10256	9370	9663	13063	26969	25519	33163	45401	50152	63700	83149	82428	109761	143904		1929	1891	2789	5031	4984	8370	16286	22126	19561	26227	33885	32699	43757	48027	47491	41409	32568	
3814	"Organic composite solvents and thinners, n.e.s.; prepared paint or varnish removers (excluding ..."	0	0	0	0	0	0	0	0	28	88	66	51	95	62	49	20	7		1256	2056	2610	4936	6899	7546	9945	11681	14730	23949	26671	36388	57699	39502	30355	22748	27968		3325	4864	7367	8790	9508	10918	15593	20325	15189	17419	33138	21617	22648	23205	20344	18713	19470	
4902	"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ..."	0	4	0	1	0	0	0	32	0	0	0	6	13	62	56	4	7		38789	49841	72108	97185	113356	206227	276748	339951	285586	279835	329428	325577	357705	352010	271861	263140	510479		13576	20787	20308	25584	23229	22645	27215	29824	21092	19444	16518	14865	14345	9154	8536	6709	4569	
5704	"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up"	0	0	0	0	0	43	0	11	12	2	7	6	2	6	6	7	7		1885	2703	2507	3182	3793	3611	3593	7319	13565	19396	19795	18618	18431	15921	12496	17709	19414		1075	1364	2391	4814	3959	3893	4185	3824	3164	3667	5941	4801	4018	3317	3515	5017	4708	
3913	"Natural polymers, e.g. alginic acid, and modified natural polymers, e.g. hardened proteins, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8		369	282	0	215	261	159	568	562	558	1247	1093	1396	1863	1676	1235	2287	3471		5959	7178	8175	10903	12372	11894	13825	15288	12098	16589	22190	20914	27376	28190	23437	23677	22033	
8548	"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary ..."	0	0	0	0	0	0	0	0	0	0	0	0	6	1	28	51	8		0	408	808	1224	881	1248	3564	2720	4627	6706	2567	2712	3141	4612	4160	7397	16423		2079	526	986	2177	2752	3000	4414	3570	3169	4275	2627	1768	1816	1329	3654	9475	7728	
6602	"Walking sticks, seat-sticks, whips, riding-crops and the like (excluding measure walking sticks, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8		0	0	0	45	33	34	64	53	33	84	96	123	236	123	284	441	390		6	11	26	52	98	132	250	289	196	314	577	374	366	502	340	415	378	
6912	"Tableware, kitchenware, other household articles and toilet articles, of ceramics other than ..."	15	2	0	0	0	7	0	4	1	9	36	17	7	35	9	7	8		16012	15703	18926	25017	22016	22962	25747	25636	20179	21880	22602	23962	30608	32986	43807	52989	68967		4494	7791	10144	7067	26113	33662	34329	27630	20721	24137	23400	17582	20771	28384	28404	20339	15024	
6217	"Made-up clothing accessories and parts of garments or clothing accessories, of all types of ..."	21	8	26	28	10	9	9	1	1	0	2	3	9	8	6	3	8		3497	3302	2595	4228	4193	4881	13665	15299	6512	7440	7544	7151	13555	18173	15236	16780	16679		3992	3581	5542	8339	7327	9368	10204	14421	11487	19533	20717	21769	21236	21322	15239	12162	12408	
4807	"Composite paper and paperboard "made by sticking flat layers of paper or paperboard together ..."	0	0	7	0	0	0	0	0	0	0	0	0	0	1	16	2	8		267	513	754	882	559	2048	1302	1681	1956	2472	3651	4202	5973	15877	12385	8754	8098		1237	2199	5036	8898	11670	9168	9664	10419	6824	9804	11741	11290	13750	13358	12124	10179	13850	
2843	"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not ..."	0	0	0	0	0	2	1	2	0	0	0	0	0	7	10	1	8		284	140	230	584	560	1176	1341	1890	1179	1814	3191	3272	2035	2163	982	1239	6432		1848	2083	1927	3057	3590	6312	7082	7968	5213	7999	7919	10635	10215	9600	9701	19290	19817	
3823	"Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols"	0	0	0	0	0	0	5	0	0	0	0	0	1	11	44	20	8		1809	1874	1950	2742	1153	1249	2802	3516	4916	6471	11511	12614	20563	18414	8877	9219	13688		12384	18702	28989	38249	38361	42419	57586	73162	58599	85787	115136	117302	103988	114712	93477	100429	108255	
4302	"Tanned or dressed furskins, incl. heads, tails, paws and other pieces, scraps and remnants, ..."	5	2	1	12	87	125	386	883	284	453	141	436	612	222	145	28	9		51588	48314	73867	64517	78509	36046	36306	30763	56288	68410	63363	55892	102911	101612	41002	27938	26205		91818	118146	107752	83586	76224	104426	112109	89772	43114	68010	85196	86218	88483	71148	27226	21063	30627	
5602	"Felt, whether or not impregnated, coated, covered or laminated, n.e.s."	0	84	0	0	11	2	6	1	0	0	0	0	1	0	0	109	9		322	466	754	1120	1475	1932	2380	3036	2369	2744	2752	2529	3609	5391	5712	3984	6918		3974	6065	8277	12117	11861	15036	18871	20213	12540	16334	18402	22592	24305	26179	27386	25062	27459	
5910	"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, ..."	0	0	0	0	0	1	0	0	3	0	2	0	0	0	1	3	9		1460	2273	2850	2200	2336	4543	5538	3866	1571	2222	2793	3090	2771	9237	7916	6982	5492		1165	2265	2612	2372	3214	3364	4683	4762	4844	4906	5512	5694	5950	7948	7857	8432	10540	
7418	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of copper; pot ..."	0	0	0	0	0	0	0	4	1	0	0	0	2	1	3	18	9		1764	1337	1115	1390	2009	1970	2443	2331	1865	2868	4123	2806	2654	3487	4902	6532	8495		269	525	548	515	919	629	2101	2327	1856	2470	5056	4101	6018	6660	6640	5095	5036	
3707	"Chemical preparations for photographic uses (excluding varnishes, glues, adhesives and similar ..."	0	0	0	0	0	2	0	0	4	0	0	85	0	64	0	4	10		414	1671	3026	6043	7432	13347	10950	12474	11619	10237	15537	20446	14966	11870	10250	10488	11210		29927	27317	35290	46065	47732	50252	51160	47512	42109	42754	50533	44559	48030	49150	40911	39188	38184	
5109	"Yarn of wool or fine animal hair, put up for retail sale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		0	112	0	17	4	29	667	475	228	402	281	545	390	181	230	39	423		283	135	137	89	12	321	693	1308	107	268	326	299	393	825	767	389	312	
2901	"Acyclic hydrocarbons"	0	0	0	0	0	0	6	42	17	32	21	49	4	5	5	1	10		4704	7779	6273	12552	15421	8078	8603	9001	2367	4197	9265	15670	18506	17564	22079	30544	60161		21674	12907	19648	72749	152332	69773	72128	45557	12742	44210	155484	87942	26256	252161	22366	22671	15524	
7211	"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ..."	0	0	0	1	0	0	11	160	3	2	63	50	24	1	44	24	10		5214	2613	1077	11353	11742	13480	22696	32660	22759	37326	51749	43066	56098	49651	48616	51370	51783		28344	46289	88047	119209	139195	142037	171599	280403	155090	230148	256706	251008	167331	69246	53891	50631	64050	
3213	"Artist's, student's or signboard painter's colours, modifying tints, amusement colours and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	10		1088	933	417	461	385	555	812	1043	979	775	786	1091	982	1000	904	2414	1473		1386	2443	2999	3464	4090	4954	4555	5376	4011	5072	5863	4884	5641	5001	4500	4324	4333	
6704	"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair ..."	0	0	0	0	4	1	13	42	3	1	0	0	0	0	43	27	10		368	76	0	182	278	134	109	301	470	681	1127	675	797	614	731	1239	1058		346	390	566	790	1329	1926	3093	3183	2314	2675	3081	4734	4708	5327	4470	4297	5259	
8203	"Files, rasps, pliers, incl. cutting pliers, pincers and tweezers for non-medical use, metal-cutting ..."	0	0	2	0	2	0	1	1	3	3	1	5	2	2	84	6	10		1446	1737	2396	3866	4675	5956	7576	8988	5322	7616	10541	11176	13843	13273	13729	16581	18502		4671	5928	8339	11354	13513	16370	18114	18858	12525	20205	35316	31468	32475	31676	24625	18205	16088	
7615	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of aluminium, ..."	3	2	3	0	0	0	1	0	0	0	0	0	0	0	1	2	11		4063	4458	7708	6320	5660	7034	8927	11780	9340	11596	13433	29299	42866	28766	27468	31213	28500		5173	6402	9171	12485	13934	13813	13475	19056	13533	25176	28518	30250	40031	33501	34086	27389	13346	
8709	"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11		1370	1804	2104	3159	3960	6034	4629	1996	1144	2406	23234	18378	12110	1745	5833	8531	28252		1456	1831	1683	7278	3662	5230	9833	11371	4665	10723	11420	16834	14606	12901	24886	14819	10119	
8405	"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators ..."	12258	3	0	0	0	1	568	211	23	0	24	0	9	105	24	0	11		0	807	150	364	488	189	384	314	978	2393	2052	899	811	713	8364	731	975		125438	23690	3014	12550	16921	10667	21980	41655	14621	17711	29108	16127	16846	18532	16821	21104	25370	
8306	"Bells, gongs and the like, non-electric, of base metal (excluding musical instruments); statuettes ..."	0	0	7	4	1	4	0	1	7	19	23	102	20	30	23	16	11		5435	6029	6935	8613	7864	8992	11797	12143	8884	9719	11017	10618	12391	14074	11651	15710	20019		1615	1975	2227	2912	4068	4904	5858	7800	5045	9434	13409	11663	14998	14476	13352	12037	9471	
2502	"Unroasted iron pyrites"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		0	0	0	1	0	10	21	37	7	0	7	1	7	17	15	20	21		17	30	46	59	47	75	91	112	43	192	155	86	126	157	289	270	279	
2853	"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ..."	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	11		0	0	0	0	0	0	1797	646	316	537	637	590	730	669	796	857	4312		0	0	0	0	0	0	307	255	304	602	660	1241	1698	969	1477	1393	1628	
7205	"Granules and powders of pig iron, spiegeleisen, iron or steel (excluding granules and powders ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12		0	89	193	83	66	233	2981	5199	5398	7462	8546	9091	10069	9920	8974	9072	10036		3513	4559	6596	13087	14569	18696	20794	26384	12538	18237	22881	19247	17162	17897	16420	14886	16345	
5408	"Woven fabrics of artificial filament yarn, incl. monofilament of >= 67 decitex and a maximum ..."	2	0	0	52	2	13	0	0	0	27	12	10	26	21	3	1	12		2730	2531	1429	3817	3439	5564	4330	3801	3386	3801	3256	2934	3351	3866	3932	3245	3608		32753	52924	63679	71868	52650	55205	63536	53454	43634	52471	64293	48486	49895	52404	40754	28231	28706	
7408	"Copper wire (excluding surgical sutures, stranded wire, cables, plaited bands and the like ..."	0	0	1	0	4	0	0	0	14	13	52	7	6	4331	52	26	12		125623	114079	146566	267269	351976	623772	761058	668314	467376	971046	1152039	1138812	1125081	1068788	839154	710265	883428		24274	17925	20084	89347	138417	272277	375050	483792	277025	313089	536020	591825	574890	574513	303950	292204	402693	
6601	"Umbrellas and sun umbrellas, incl. walking-stick umbrellas, garden umbrellas and similar umbrellas ..."	86	43	74	0	53	105	119	10	74	19	61	112	21	3	24	11	12		10124	10901	12662	14056	15222	17239	18012	22582	14715	20716	21122	18691	26679	30346	24256	25089	26272		2743	3777	5312	8166	9095	9953	15132	19818	21461	37646	43282	28996	30236	28064	35458	32948	21160	
2526	"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into ..."	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	5	12		0	0	0	106	122	143	505	629	559	612	1064	537	560	376	395	309	366		1885	3131	3724	5463	5093	5635	6170	6882	5226	6523	9692	7789	9123	8592	8597	9291	10825	
