Product code	Product label	Turkey's imports from Belgium-Value in 2001	Turkey's imports from Belgium-Value in 2002	Turkey's imports from Belgium-Value in 2003	Turkey's imports from Belgium-Value in 2004	Turkey's imports from Belgium-Value in 2005	Turkey's imports from Belgium-Value in 2006	Turkey's imports from Belgium-Value in 2007	Turkey's imports from Belgium-Value in 2008	Turkey's imports from Belgium-Value in 2009	Turkey's imports from Belgium-Value in 2010	Turkey's imports from Belgium-Value in 2011	Turkey's imports from Belgium-Value in 2012	Turkey's imports from Belgium-Value in 2013	Turkey's imports from Belgium-Value in 2014	Turkey's imports from Belgium-Value in 2015	Turkey's imports from Belgium-Value in 2016	Turkey's imports from Belgium-Value in 2017	Belgium's exports to world- 	Belgium's exports to world-Value in 2001	Belgium's exports to world-Value in 2002	Belgium's exports to world-Value in 2003	Belgium's exports to world-Value in 2004	Belgium's exports to world-Value in 2005	Belgium's exports to world-Value in 2006	Belgium's exports to world-Value in 2007	Belgium's exports to world-Value in 2008	Belgium's exports to world-Value in 2009	Belgium's exports to world-Value in 2010	Belgium's exports to world-Value in 2011	Belgium's exports to world-Value in 2012	Belgium's exports to world-Value in 2013	Belgium's exports to world-Value in 2014	Belgium's exports to world-Value in 2015	Belgium's exports to world-Value in 2016	Belgium's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2706	"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6986	7884	4057	6731	19092	9750	5125	11630	12029	48132	21391	26140	20542	13697	9937	13757	21254		1	8	2	9	27	44	51	55	0	26	628	73	34	108	142	207	231	
2819	"Chromium oxides and hydroxides"	0	0	0	0	0	0	0	22	0	0	0	0	0	0	3	10	0		2965	1756	935	1499	1463	3663	4025	5506	3612	6613	9093	5809	7481	5722	5738	4362	1220		1091	2070	2173	3309	3383	3878	4452	6037	4327	6291	5424	6637	6252	5218	5374	5227	5543	
2935	"Sulphonamides"	865	0	47	0	1	0	0	7	194	0	0	15	0	0	1	49	0		31298	16728	15596	18400	100574	222928	760569	313632	573539	663430	292886	315001	1893870	1340781	1533768	1985915	881397		37333	29808	33338	34254	29444	39208	27118	21879	21368	28312	31759	24855	21159	22739	21796	21311	27096	
3203	"Colouring matter of vegetable or animal origin, incl. dye extracts (excluding animal black), ..."	27	23	4	6	7	5	0	1	50	329	4	18	5	9	7	1	0		3684	5104	9010	8285	11833	7934	9433	10436	9734	11342	15864	10735	7440	8454	10027	11846	13717		1132	1572	2372	3583	3208	4632	4537	5809	5732	11517	15320	10144	11052	14068	11395	13059	15237	
3205	"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour ..."	1	1	0	0	1	0	0	0	0	0	0	0	0	5	25	24	0		10148	9547	12408	13876	13479	15679	4735	1621	3123	4636	4649	5051	5958	6282	5428	3627	3735		393	374	560	674	816	1113	1142	1158	1071	2270	1913	1531	1529	1572	1843	2352	2221	
3807	"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewer's pitch and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		182	585	1242	1161	1389	416	517	506	140	3290	42	17	10730	68	137	101	93		2	0	10	39	134	212	1115	710	735	539	572	1059	998	755	743	629	720	
4402	"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excluding wood charcoal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2922	5063	19412	24231	22800	25216	31708	34951	40033	42016	40792	28151	30096	32409	31822	35206	32734		319	246	505	1708	2379	3943	5844	4878	6053	7777	10642	17630	32954	29869	36676	39262	39486	
4501	"Natural cork, raw or merely surface-worked or otherwise cleaned; cork waste; crushed, powdered ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34	7	6	10	13	4	70	65	95	52	24	290	490	657	369	557	651		306	370	325	296	224	305	308	318	197	221	242	186	258	261	214	215	384	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		4969	6004	4959	6635	7809	6248	6725	10159	7921	7395	7885	7776	7067	6684	6413	6067	5935		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
5002	"Raw silk "non-thrown""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	49	1	0	16	35	38	23	54	26	0	1	1	0	0	0	0		3792	2931	2951	3821	2910	2448	2764	1924	1146	2205	3359	1575	2425	2291	1524	1014	614	
5103	"Waste of wool or of fine or coarse animal hair, incl. yarn waste (excluding garnetted stock, ..."	164	102	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0		7204	4818	5772	8910	6227	2141	2551	5243	1795	2267	2037	3098	5237	4039	4494	4888	6977		301	437	598	1560	1279	1471	1944	1939	1053	1353	818	1594	901	1316	594	785	445	
5204	"Cotton sewing thread, whether or not put up for retail sale"	6	1	0	1	0	0	0	3	0	0	0	0	20	0	0	0	0		1239	1123	1156	2282	1646	512	236	240	384	583	1208	996	570	331	290	271	450		680	723	606	482	246	336	644	944	1195	2224	3220	4447	4278	2658	3088	3200	2206	
5308	"Yarn of vegetable textile fibres; paper yarn (excluding flax yarn, yarn of jute or of other ..."	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0		699	1064	1945	1593	781	1793	2344	3203	1864	969	1390	574	833	737	178	179	107		879	683	1277	1782	2615	1567	1335	1070	961	849	1274	806	810	1453	1524	1457	1439	
5311	"Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excluding those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1181	1355	789	859	1341	915	954	1073	799	684	587	1061	1180	1637	575	493	614		4887	4932	9024	18913	16209	6356	2302	1321	1280	1749	2468	3857	6398	9149	3756	3913	3917	
5805	"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked ..."	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0		1725	1244	1347	1233	945	750	689	806	774	576	709	1021	359	328	280	713	473		18	52	194	232	113	71	76	50	41	66	27	37	35	40	133	65	120	
5909	"Textile hosepiping and similar textile tubing, whether or not impregnated or coated, with or ..."	4	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0		10601	13774	11057	11046	14971	4533	2558	2775	1833	3415	3852	5832	5812	4896	3771	2186	3776		447	566	671	776	1090	1202	2493	2795	1654	1788	2083	1555	1398	1091	1470	887	1259	
6108	"Women's or girls' slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, ..."	2	27	68	68	98	81	144	23	18	17	13	4	0	3	1	1	0		93265	101012	133348	149772	147545	153512	174865	185707	168252	159065	179540	127474	149441	138254	131233	133731	123221		3132	2750	4211	7039	7248	8611	13935	17328	18062	20358	27036	21859	22200	26736	23007	20100	18245	
6309	"Worn clothing and clothing accessories, blankets and travelling rugs, household linen and articles ..."	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0		72557	65639	74487	77777	74883	84175	99045	114380	117441	115866	142404	149247	189241	175430	144326	139573	158241		14	2	5	4	1	13	73	48	6	8	5	2	13	1	0	0	9	
6801	"Setts, curbstones and flagstones, of natural stone (excluding slate)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0		25068	28213	34612	50970	56740	52869	50771	45780	41021	47960	48022	48998	35325	29213	25443	18250	26747		583	20	419	812	6115	9041	5060	1283	2137	1109	809	1310	2756	1066	509	1574	2616	
6803	"Worked slate and articles of slate or of agglomerated slate (excluding slate granules, chippings ..."	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0		3060	6149	5491	5741	7241	8950	9856	11166	9592	8739	8764	7393	9148	7436	6127	7368	6509		356	1165	999	1199	1207	1409	592	640	414	594	624	706	1427	898	863	432	454	
6812	"Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ..."	39	34	0	0	4	11	1	0	0	0	0	0	0	0	0	0	0		537	393	103	233	189	48	89	64	29	51	112	210	132	229	188	162	195		5714	7482	6508	4716	3684	2117	2430	2133	1296	1901	143	1	0	0	0	0	0	
6912	"Tableware, kitchenware, other household articles and toilet articles, of ceramics other than ..."	1	7	14	6	18	4	0	2	1	1	20	21	0	0	10	0	0		24736	22034	24255	38261	33032	31774	42048	52334	55607	63481	60420	45689	43606	41204	42773	48322	64895		4494	7791	10144	7067	26113	33662	34329	27630	20721	24137	23400	17582	20771	28384	28404	20339	15024	
7103	"Precious stones and semi-precious stones, whether or not worked or graded, but not strung, ..."	351	5	0	261	79	0	0	0	24	0	0	0	0	0	0	0	0		43056	19271	27393	27619	15293	4585	5755	4718	4021	6381	3904	5213	2832	6751	6012	106122	10167		709	803	819	2879	1763	965	1249	2451	1362	2753	2116	2007	1457	1514	1593	2282	2484	
7221	"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		751	3477	2972	8875	4471	6480	15451	10855	2853	6172	4791	5209	4602	5121	3847	2990	4158		185	414	518	609	1021	545	567	1327	529	547	719	361	443	653	654	489	245	
7505	"Bars, rods, profiles and wire, of nickel (excluding electrically insulated products)"	0	3	2	4	1	20	0	0	0	45	0	0	0	0	0	0	0		14451	14831	18250	24446	24737	40289	35326	43005	22386	21361	35098	39438	47385	40880	37430	32238	34154		1148	2621	3710	5600	6257	7909	13001	10252	4889	8333	9581	6392	8178	9049	7893	6503	9170	
7614	"Stranded wire, cables, plaited bands and the like, of aluminium (excluding such products electrically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9837	6400	9506	12544	15971	25892	49718	37605	28787	33440	35999	54753	85763	37635	24982	34864	34872		14384	3128	590	347	387	330	1873	18961	14738	9586	3566	13944	22396	2436	2375	12321	9576	
7902	"Zinc waste and scrap (excluding ash and residues from zinc production "heading 2620", ingots ..."	0	0	0	0	0	618	352	0	67	0	0	0	0	0	0	0	0		15868	16486	12545	21729	35210	101710	68312	25833	20981	22354	19754	21860	21119	26169	19374	23214	25620		0	159	54	306	150	2164	5573	2951	304	282	87	139	146	360	312	409	1339	
8101	"Tungsten "wolfram" and articles thereof, n.e.s.; tungsten waste and scrap (excluding ash and ..."	222	193	0	4	2	1	2	3	9	23	29	21	41	54	25	0	0		16650	13022	13165	19474	24931	35956	33765	34175	27273	32409	29397	21939	17766	15765	12025	11960	11693		1214	1482	1178	1823	2041	3035	3981	4254	2862	4684	7232	8145	5419	7008	5769	7014	7252	
8103	"Tantalum and articles thereof, n.e.s.; tantalum waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		78	22	238	22	31	12	577	1047	192	361	323	539	1434	1134	520	175	55		3	0	37	22	148	18	50	198	144	46	26	196	39	515	28	346	69	
8303	"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, ..."	17	4	12	0	33	1	0	0	0	0	0	0	0	0	0	18	0		7461	4939	5161	8094	5737	5900	5347	5838	4983	5487	5989	5584	8040	9671	7206	10608	7739		1624	1202	1656	2224	2689	3905	3749	4603	3346	4885	4422	5717	6236	7372	6593	5300	3534	
8510	"Electric shavers, hair clippers and hair-removing appliances, with self-contained electric ..."	0	0	9	0	0	3	0	11	0	9	0	0	0	0	0	0	0		13071	16518	20844	28621	31571	28713	34426	39806	35090	47499	65219	73682	57038	26288	21588	25662	29387		6105	8363	16074	27210	37532	47046	40793	50912	30658	47174	44047	43134	44700	42354	37477	43617	35894	
8520	"Magnetic tape recorders and other sound recording apparatus whether or not incorporating a ..."	11	48	6	3	14	60	0	0	0	0	0	0	0	0	0	0	0		21730	14245	18609	21513	71386	70731	0	0	0	0	0	0	0	0	0	0	0		947	1187	2255	4503	16442	25448	0	0	0	0	0	0	0	0	0	0	0	
8705	"Special purpose motor vehicles (other than those principally designed for the transport of ..."	616	6	0	656	0	414	4032	0	3499	378	1307	1515	1396	0	0	0	0		57176	45966	44527	41197	61475	146799	81690	110078	94095	97795	132600	126471	106327	105727	91673	128617	107340		67096	16804	31515	64448	98796	104970	159104	234511	154745	126184	109908	118512	179098	150020	97951	174666	125834	
8902	"Fishing vessels; factory ships and other vessels for processing or preserving fishery products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		166	210	907	3044	20	0	21	22	72	0	4142	0	0	0	85	133	45		0	0	0	0	31	0	0	0	126	339	0	2818	0	0	0	0	0	
9005	"Binoculars, monoculars, astronomical and other optical telescopes, and mountings therefor; ..."	0	0	0	0	3	0	0	0	0	0	0	932	22	1	347	146	0		11648	9077	16156	24412	21018	24628	11739	11044	15616	8852	13678	17507	27950	8732	5762	22029	16484		4109	780	922	1116	2085	2624	5657	3581	14673	14020	4218	6553	5499	7995	5233	10949	9383	
9101	"Wrist-watches, pocket-watches and other watches, incl. stop-watches, with case of precious ..."	1	0	23	0	6	12	0	0	0	0	8	0	0	0	1	0	0		13265	15219	19935	22739	28179	28290	50226	34895	31279	43230	50970	59642	90482	95308	94117	65006	83269		10441	13214	17060	18011	19697	24672	41761	51714	34967	37692	35778	32178	47670	44600	37623	29753	30122	
9202	"String musical instruments, e.g. guitars, violins, and harps (excluding with keyboard)"	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2673	3318	6539	8892	13442	15862	19521	24900	23640	10047	8217	6813	8655	6701	9399	8743	6200		1543	2553	2270	2189	2736	2744	4479	4994	5922	7630	8147	10281	7451	6163	7662	5309	5454	
9616	"Scent sprays and similar toilet sprays, and mounts and heads therefor; powder puffs and pads ..."	0	35	0	0	42	231	335	0	54	0	0	0	0	1	2	0	0		684	1063	6077	1336	1556	1579	2281	4343	6155	4462	6168	4517	4476	3650	4279	5914	9058		4888	7480	11924	18079	25952	29216	28019	25533	21441	27896	31245	30733	28879	33070	29016	25997	31764	
9620	"Monopods, bipods, tripods and similar articles"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8058		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4257	
9702	"Original engravings, prints and lithographs"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		551	1272	164	550	357	727	478	449	360	579	2555	1365	1340	1790	1356	1378	1372		2	2	1	4	3	30	16	71	3	6	243	481	582	155	360	349	122	
0204	"Meat of sheep or goats, fresh, chilled or frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		79278	98551	120107	160558	185438	183773	171367	236977	178689	175493	151638	100093	111196	114700	110605	114204	128232		112	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303	"Frozen fish (excluding fish fillets and other fish meat of heading 0304)"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25070	22618	27562	41890	38502	40411	30239	43473	45350	45301	43445	38132	39321	44000	54055	34568	50871		8676	14367	26114	40004	31799	36225	47874	56412	53405	66419	73177	70696	81856	76838	103583	78174	115447	
0407	"Birds' eggs, in shell, fresh, preserved or cooked"	0	0	0	51	0	0	0	0	0	0	0	0	0	0	182	45	0		56463	66854	95463	74976	71765	83751	96376	101567	124992	130645	117142	141530	175861	171665	172516	158607	170343		5113	12640	10750	13293	14764	7568	10649	9360	8155	11590	13869	13676	24281	37014	25810	22617	31865	
0510	"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		153	155	277	141	108	0	29	0	84	169	346	360	291	238	64	23	5		14	12	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	
0708	"Leguminous vegetables, shelled or unshelled, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9599	11616	17473	22553	28527	33841	43337	38737	46016	46251	46372	37689	47653	37289	26259	26928	33811		48	1	0	0	0	0	0	2	19	0	1	0	0	0	0	0	33	
0711	"Vegetables provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ..."	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0		11431	8158	10352	5922	5889	9298	12153	14210	12289	14850	17666	15909	19160	20800	21555	22279	20403		2991	4457	2831	2898	4414	4335	7626	14377	8176	8705	12275	14968	19526	21944	15028	12312	10604	
0801	"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15121	22553	23893	24807	34537	29136	32693	41052	41570	28826	52017	50243	55841	63410	70444	62359	62362		1163	3824	5488	4799	9461	9160	13378	21359	18342	22490	33289	26598	24429	39325	43859	39944	41890	
0806	"Grapes, fresh or dried"	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0		105763	98607	121663	142007	135470	126967	114185	89439	97057	65737	48269	47207	52618	42053	39062	36962	37233		1474	1228	2190	2071	3003	3734	3838	3764	5083	5589	4836	4946	6150	6857	8974	7152	5810	
0812	"Fruit and nuts, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3509	3071	3958	3796	1930	1237	603	1309	403	303	436	300	478	470	375	481	704		0	0	0	1	25	17	10	0	0	0	0	0	0	0	4	1	1	
0904	"Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the ..."	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0		5747	6169	7829	9875	10828	12533	17273	18782	15458	16496	24055	19552	20207	19888	14861	14885	16696		2480	3849	4767	4520	5154	5526	6943	7778	8912	8676	8014	10152	16261	8869	10698	12710	32676	
1504	"Fats and oils and their fractions of fish or marine mammals, whether or not refined (excluding ..."	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0		347	843	2263	12619	18683	21445	20684	14725	25733	17460	21055	19457	14809	10324	15166	22913	19762		743	1043	1400	3855	4020	13267	14221	21006	20300	28034	34129	45841	69589	66131	60554	59128	58279	
1509	"Olive oil and its fractions obtained from the fruit of the olive tree solely by mechanical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3670	4077	6213	14441	21976	32072	34785	18811	18821	16020	17508	15943	25436	16336	17207	24390	18977		28	3453	1940	90	233	60	48	16	39	24	121	150	413	515	9515	4842	141	
1514	"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0		103370	104317	116298	150921	171799	200202	224903	370167	303975	265501	498749	417169	481236	306782	228214	295801	348886		4957	7259	5824	1990	6011	2490	416	15377	423	757	3270	369	151	2691	2558	2326	536	
1601	"Sausages and similar products, of meat, offal or blood; food preparations based on these products"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0		81513	88536	102340	110440	121206	119890	124908	140857	133493	125085	129951	122919	142588	123313	104740	117213	124462		56	23	2	36	25	74	118	157	122	219	243	457	727	1194	2059	825	98	
1603	"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		493	423	782	992	1902	1378	1596	2636	2341	2043	5959	10804	17109	22594	20875	21670	17530		0	0	1	1	0	3	4	0	1	84	44	57	61	19	13	11	17	
2204	"Wine of fresh grapes, incl. fortified wines; grape must, partly fermented and of an actual ..."	41	18	40	0	0	0	0	0	0	0	23	0	0	0	0	0	0		78839	75419	88213	99379	117470	107383	320338	404012	185543	129390	166647	168644	178855	169679	142072	151467	158851		152	185	160	1550	2634	3238	3132	4561	3197	5610	7076	9281	9646	15528	11386	7024	8093	
2516	"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		17772	25421	28525	36076	34562	35659	68295	72082	53344	55608	66987	52848	55008	52396	40621	36413	24393		7281	8209	8568	15906	19292	21415	26968	23034	10567	6790	3258	5338	8506	7058	3200	2162	2395	
2525	"Mica, whether or not rifted into sheets or splittings; mica waste"	0	2	41	72	81	92	53	36	5	18	26	0	0	1	0	0	0		173	363	915	1442	2689	3499	5737	4055	4274	3740	2337	3075	2792	3123	2347	1958	2859		131	79	237	351	541	553	460	456	458	436	624	427	627	617	476	595	550	
2603	"Copper ores and concentrates"	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0		13	5	154	805	315	628	715	1127	2191	3862	7676	6193	2776	842	17774	59512	56186		14680	13479	9348	4588	37067	27340	157	6155	1	362	35	354	230	43	6772	10	98	
2608	"Zinc ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		87434	26290	89922	163816	222726	519656	555458	500782	338799	441073	398516	580028	569051	522679	529209	459572	599090		125	273	289	143	66	94	57	0	2	21	3	4	61	48	22	23	120	
2611	"Tungsten ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	132	264	86	9	80	71	323	40	453	669	555	14	712	487	570		0	0	0	5	0	0	0	0	0	0	2	15	3	5	0	0	0	
2703	"Peat, incl. peat litter, whether or not agglomerated"	21	7	0	0	0	41	21	8	0	0	0	0	0	0	0	0	0		7751	11759	15775	18944	35612	33664	44147	50633	48970	50663	52382	43754	57066	53889	47710	45153	53129		2362	3147	2886	4353	6211	5889	9263	12282	8171	12747	15395	14429	21320	19887	15209	15201	16873	
2714	"Bitumen and asphalt, natural; bituminous or oil-shale and tar sands; asphaltites and asphaltic ..."	0	17	4	5	11	12	27	0	0	0	0	0	0	0	0	0	0		3103	3192	4821	8915	5053	4672	10633	17311	15284	16639	16522	14741	19041	17833	9127	12234	9635		145	295	183	227	755	324	353	230	157	249	751	1617	828	401	890	1601	1244	
2802	"Sulphur, sublimed or precipitated; colloidal sulphur"	0	0	0	40	40	10	80	160	58	81	0	0	0	0	0	0	0		92	75	137	155	147	192	566	365	288	148	240	720	1953	142	25	24	29		55	481	479	146	122	133	235	457	1633	938	358	533	264	179	103	348	1019	
2837	"Cyanides, cyanide oxides and complex cyanides"	0	0	79	187	0	0	0	1	192	0	0	0	0	1	0	0	0		6664	6318	6634	7280	6524	14435	3438	2969	27850	31529	39151	31328	21004	10239	8694	5187	8239		1839	2267	2765	1914	3744	6405	9105	13182	23027	27711	30961	36613	46838	42374	37407	38291	45502	
2845	"Non-radioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically ..."	1	4	2	11	5	5	5	1	0	9	0	0	0	0	0	0	0		163	314	458	392	748	1599	2443	2488	4286	3582	2387	3585	3138	3924	2212	2477	2739		78	73	688	410	313	284	476	500	503	607	1940	2025	2501	2794	1887	1461	1760	
3602	"Prepared explosives (excluding propellent powders)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2351	475	1470	1171	373	106	156	161	3	0	0	0	0	36	114	884	373		1836	849	485	1023	3697	1097	1996	2319	1774	4036	4012	2274	4561	1632	4002	2246	1453	
