Product code	Product label	Turkey's imports from Russian Federation-Value in 2001	Turkey's imports from Russian Federation-Value in 2002	Turkey's imports from Russian Federation-Value in 2003	Turkey's imports from Russian Federation-Value in 2004	Turkey's imports from Russian Federation-Value in 2005	Turkey's imports from Russian Federation-Value in 2006	Turkey's imports from Russian Federation-Value in 2007	Turkey's imports from Russian Federation-Value in 2008	Turkey's imports from Russian Federation-Value in 2009	Turkey's imports from Russian Federation-Value in 2010	Turkey's imports from Russian Federation-Value in 2011	Turkey's imports from Russian Federation-Value in 2012	Turkey's imports from Russian Federation-Value in 2013	Turkey's imports from Russian Federation-Value in 2014	Turkey's imports from Russian Federation-Value in 2015	Turkey's imports from Russian Federation-Value in 2016	Turkey's imports from Russian Federation-Value in 2017	Russian Federation's exports to world- 	Russian Federation's exports to world-Value in 2001	Russian Federation's exports to world-Value in 2002	Russian Federation's exports to world-Value in 2003	Russian Federation's exports to world-Value in 2004	Russian Federation's exports to world-Value in 2005	Russian Federation's exports to world-Value in 2006	Russian Federation's exports to world-Value in 2007	Russian Federation's exports to world-Value in 2008	Russian Federation's exports to world-Value in 2009	Russian Federation's exports to world-Value in 2010	Russian Federation's exports to world-Value in 2011	Russian Federation's exports to world-Value in 2012	Russian Federation's exports to world-Value in 2013	Russian Federation's exports to world-Value in 2014	Russian Federation's exports to world-Value in 2015	Russian Federation's exports to world-Value in 2016	Russian Federation's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
6103	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	0	0	1	0	1	11	0	0	2	27	0	1	1	0	16	16	3		568	686	588	886	926	1380	1401	648	822	514	2073	5405	8424	8101	5099	6978	10336		2688	1707	2802	3217	4228	5773	8184	14545	13705	24437	23809	22276	30541	34391	35799	41947	44759	
6111	"Babies' garments and clothing accessories, knitted or crocheted (excluding hats)"	0	0	4	0	1	0	0	0	0	0	2	0	207	0	0	104	3		531	662	874	1049	803	514	619	287	220	89	98	2179	2821	3353	3078	3145	4196		1929	1891	2789	5031	4984	8370	16286	22126	19561	26227	33885	32699	43757	48027	47491	41409	32568	
6105	"Men's or boys' shirts, knitted or crocheted (excluding nightshirts, T-shirts, singlets and ..."	0	0	0	0	10	17	0	1	0	0	47	56	1	13	226	229	3		484	345	355	265	334	102	296	254	377	247	170	1532	2044	2852	2374	2054	3381		1968	1388	3010	2641	3276	6941	9896	24316	31549	40991	47105	33058	35683	39541	42633	26865	26806	
0409	"Natural honey"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		312	236	644	600	652	667	539	686	1098	567	497	919	1673	3360	8347	5544	5848		466	690	1212	639	521	126	215	4002	113	2	0	1	0	68	2	6	3	
3817	"Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ..."	0	0	3	0	1	1	0	5	0	0	0	0	0	2	5	0	3		15366	17282	10494	13621	19090	17988	13552	13466	12940	12981	17227	8356	26079	17382	9724	6708	16109		46934	52373	59656	68387	86608	88039	88866	102490	90285	103892	120997	136744	162869	148464	106352	99478	106976	
3207	"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, ..."	0	0	0	0	0	0	0	0	0	9	1	0	0	38	271	0	3		1467	477	817	933	1682	4837	8907	21907	25887	65772	63629	32285	18822	15660	12162	10973	7263		31401	38114	49512	59522	71175	82820	99798	105742	79392	104902	136994	136590	125917	110922	94399	90081	100014	
8107	"Cadmium and articles thereof, n.e.s.; cadmium waste and scrap (excluding ash and residues containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		323	951	509	887	1583	1165	2420	3299	1796	2538	1497	1992	1365	1404	1043	1529	1025		14	29	39	23	18	47	92	91	77	65	93	49	57	42	145	11	34	
8487	"Machinery parts, n.e.s. in chapter 84 (excluding parts containing electrical connectors, insulators, ..."	0	0	0	0	0	0	2	1	0	1	1	2	4	1	0	1	3		0	0	0	0	0	0	19557	25735	17122	7756	6843	6109	7283	25322	23440	19300	16097		0	0	0	0	0	0	79284	117157	70624	53313	72962	58314	49267	79887	64790	83714	68497	
4205	"Articles of leather or composition leather (excluding saddlery and harness bags; cases and ..."	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3		1812	3986	8796	12560	21229	21403	17795	16404	12030	12107	8583	6875	8606	8058	6511	5721	4899		3506	8664	12694	11698	11608	11011	14936	18626	13873	16381	16851	16255	23974	29795	27811	28195	28234	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	0	0	0	0	0	0	1	0	0	2	3	6	3	3	1	3		14450	26552	58284	66446	128301	163683	203938	275538	326100	247283	319785	485331	502527	564010	518347	451078	374727		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
8211	"Knives with cutting blades, serrated or not, incl. pruning knives, and blades therefor, of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4		147	219	399	494	722	833	1352	1455	892	1213	976	1282	1786	4351	2045	3095	2965		2054	2499	5146	7931	9212	10173	12921	15229	15366	25526	38729	31220	40384	38955	25891	16029	18214	
4404	"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; ..."	0	0	0	0	0	0	32	0	0	0	4	0	14	0	5	0	4		97	42	170	481	1076	916	628	605	1568	515	737	525	1330	1773	1402	1511	1468		34	29	55	203	166	119	176	111	117	102	73	150	752	1437	1763	1941	1762	
9508	"Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses ..."	0	0	0	0	0	0	43	0	0	45	142	85	0	0	109	13	4		1005	1296	3223	1355	1333	2168	2553	3283	2373	1548	2288	3168	2539	3002	6150	6301	10348		2130	758	3745	1399	9975	3572	8046	16679	13161	11293	24905	19691	97133	98153	34548	11629	10584	
8453	"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing ..."	0	0	9	0	29	15	1	32	0	3	5	50	16	0	0	17	4		1059	2476	3640	960	1393	968	810	1000	175	293	420	1192	1669	1016	1174	1027	589		7438	73196	25321	27288	28760	26648	31448	23588	13475	20827	29638	29853	31016	24090	21662	19937	16127	
6204	"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, ..."	54	0	199	52	244	201	16	131	3	41	185	143	44	90	218	74	4		42009	34342	35736	21058	24140	15188	17829	13628	12556	17316	24289	34378	53495	61677	43000	40702	45407		31790	41857	71103	90086	127106	176682	240893	347230	301743	395929	449420	355687	442724	414297	359459	311516	302746	
8526	"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus"	0	0	0	0	0	0	1	1	2	20	8	5	22	18	5	4	4		85667	91177	153247	217657	266590	275032	282804	311405	393095	329070	484857	454813	341743	185128	308701	756304	424145		25668	36030	31807	62133	61169	83337	122288	117025	85299	130284	189265	171964	189149	207515	154813	143714	173136	
3815	"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		14133	11677	14711	16101	17380	21881	13262	7595	4646	22036	17148	39316	55119	58494	57777	77089	58404		44526	15753	26179	30524	36228	56083	76688	29315	52354	47823	73109	57078	49698	125964	84198	81351	104715	
8527	"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		2180	3272	3569	8220	5025	6580	1648	6428	11100	8405	2641	6435	19040	12025	30091	5693	12503		50386	61356	99608	156082	178108	191091	187614	179397	135327	175374	185808	166217	148174	166055	157414	156916	115486	
6104	"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, ..."	6	0	0	0	15	6	28	0	12	2	21	13	1	16	72	199	4		4822	9745	9687	10510	6292	4522	2269	2312	2807	2818	2551	9921	20386	24561	17490	18570	23651		4602	9663	9651	21391	12532	20891	38754	57793	57419	77604	76755	68352	72559	86825	85613	81051	77559	
6109	"T-shirts, singlets and other vests, knitted or crocheted"	2	1	9	1	47	33	34	5	3	41	39	176	1	2	100	198	4		22015	27673	20788	21020	18708	4517	3174	2774	3293	4459	5855	22780	20361	26239	18287	20393	27283		15225	21004	32758	46098	53011	76634	101865	145938	133296	166159	194208	127569	168520	186262	163657	166827	159260	
0714	"Roots and tubers of manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	4		31	28	11	1	14	1	20	31	73	68	155	216	198	53	96	1	5		465	443	5	4	104	0	562	7014	10	9	11	11	2220	86	202	8616	35148	
9703	"Original sculptures and statuary, in any material"	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	5		409	123	5	764	271	81	263	313	17	230	249	135	322	634	132	1692	140		105	164	157	162	133	859	1965	1486	2333	3125	5290	9976	9993	18386	10149	9466	6944	
8542	"Electronic integrated circuits; parts thereof"	26	34	20	407	276	188	2	113	4	0	1	5	0	0	5	0	5		60897	44103	47252	55540	52061	69289	41360	55783	37607	56905	48656	52832	62469	231571	81457	55108	53528		228015	330670	440573	676041	721024	684839	675521	537381	444270	470671	552482	521696	463180	498564	441193	438743	554778	
1101	"Wheat or meslin flour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		31229	16822	49384	34398	42847	43615	92444	197579	121495	35698	214178	65174	57222	47288	85728	71073	64383		4	1	1	13	24	22	26	4	1382	78	40	97	146	1595	1415	21238	33218	
8509	"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excluding ..."	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5		739	803	1010	1337	1091	1254	1364	1845	3515	10447	11139	29660	32668	28769	23972	22916	30191		29991	25272	43672	75107	116275	129554	53681	58074	48763	70847	77453	67224	70533	68537	60154	42631	41119	
9019	"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone ..."	0	0	0	0	0	4	18	23	19	7	5	6	0	0	21	9	5		1692	1349	2370	3500	4270	4665	5329	8904	8382	2495	2805	6732	5921	5569	7797	7373	9460		13388	15154	21997	38736	58692	80397	93629	100331	84007	120473	107760	107163	98684	94609	95362	87852	80659	
2850	"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined (excluding ..."	1	0	0	0	7	0	0	0	0	0	0	2	0	0	2	7	6		3737	3397	4078	4030	4737	5413	4082	3709	2553	3261	2839	2873	1683	439	470	473	676		147	177	228	234	317	345	440	277	678	851	874	553	1228	1190	1009	1186	1378	
2508	"Clays, andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas ..."	66	267	197	81	244	483	165	2	0	0	0	0	0	3	0	1045	6		1237	783	2687	4640	3021	2569	2386	2744	1935	534	486	2356	4446	4760	3586	3347	4956		4554	6704	10689	13564	19074	19389	29693	28976	15711	24466	28834	31254	23860	36145	34129	28597	38907	
7103	"Precious stones and semi-precious stones, whether or not worked or graded, but not strung, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		0	0	0	0	0	0	0	0	0	0	0	8665	12206	10717	17646	14221	13491		709	803	819	2879	1763	965	1249	2451	1362	2753	2116	2007	1457	1514	1593	2282	2484	
5903	"Textile fabrics impregnated, coated, covered or laminated with plastics (excluding tyre cord ..."	0	0	0	1	0	0	0	1	0	2	0	62	0	0	46	142	6		2550	29851	2548	2944	3416	3764	3642	2678	1134	1259	1371	6075	7515	6635	4602	5439	7264		35475	49876	61984	106842	132266	105711	115277	130497	115889	140271	193274	164289	184759	201020	167585	164291	190373	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	0	0	0	0	0	0	43	0	3	22	89	0	6	0	39	2	6		2631	2501	3866	5346	7249	11737	10160	9224	8502	4718	7028	16339	22396	23421	16898	18456	24118		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
7310	"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ..."	0	0	0	2	1	0	2	1	0	0	0	0	14	12	4	0	6		3518	3956	6464	10374	13734	17386	28377	35250	24319	17168	21289	18526	21602	20140	22442	21467	29722		5281	6228	9431	10988	10996	17342	12232	15063	13664	17164	21140	19817	30536	32347	27201	24109	21955	
3005	"Wadding, gauze, bandages and the like, e.g. dressings, adhesive plasters, poultices, impregnated ..."	0	0	0	0	0	0	0	0	0	0	3	5	30	8	11	0	6		6992	7812	10210	11989	13035	13589	13697	16117	13054	14671	20511	26721	24747	17646	13348	10924	12574		5050	5618	9365	10414	11013	13770	13285	20620	16557	20572	28185	25624	26026	24088	22490	19651	23443	
9010	"Apparatus and equipment for photographic or cinematographic laboratories, not elsewhere specified ..."	0	0	0	5	0	0	11	0	0	0	0	11	6	0	0	0	7		365	198	838	540	665	564	261	255	126	56	168	361	263	318	489	409	507		15857	20420	35854	53052	45644	24831	22164	18587	13167	11797	10684	9090	7476	7826	4593	3436	2866	
1211	"Plants and parts of plants, incl. seeds and fruits, of a kind used primarily in perfumery, ..."	0	0	0	0	0	1	0	0	0	0	0	0	0	6	8	3	7		718	914	1380	2285	2303	1556	1344	1801	1322	550	1205	1318	2849	2637	2576	4633	5226		1030	1301	1770	2324	2600	2725	2675	5234	3291	4235	4390	4940	5034	7135	6505	7623	9965	
3705	"Photographic plates and film, exposed and developed (excluding products made of paper, paperboard ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		378	30	655	543	66	18	63	56	33	5	41	7	58	25	42	4	3		121	134	115	187	625	496	741	322	254	239	438	351	401	505	400	481	424	
6505	"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile ..."	0	0	2	0	0	0	0	1	0	0	6	1	1	3	6	5	7		2953	2976	2492	1900	485	634	942	1057	1365	1014	1155	4034	6903	7365	5254	4982	6619		2413	2685	4420	6181	11725	17836	22748	25573	22240	31435	39080	33442	37657	35411	36785	34874	29870	
8533	"Electrical resistors, incl. rheostats and potentiometers (excluding heating resistors); parts ..."	0	0	0	0	0	0	0	55	0	0	0	0	1	1	0	0	8		1565	1502	2301	11280	16060	6329	4313	6342	4446	3397	7873	7157	9749	7675	4729	3379	5437		15728	21985	27502	35813	29836	28122	29891	28853	22273	27048	33156	34599	37403	41190	39630	39572	47381	
2506	"Quartz (excluding natural sands); quartzite, whether or not roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		1208	762	898	595	524	653	1309	1551	1379	1743	3616	2463	1171	2642	6926	8214	8127		261	256	338	517	878	929	577	969	253	481	725	1071	1500	1216	777	700	758	
8433	"Harvesting or threshing machinery, incl. straw or fodder balers; grass or hay mowers; machines ..."	7860	825	38	84	165	365	101	934	0	301	361	203	237	4	9	6	8		66180	70791	63668	96793	144900	125002	157073	207817	154310	41453	49090	112812	154982	121598	98811	102571	118214		28042	17700	27231	91593	175846	224952	185916	110035	73252	122240	216888	220052	308324	196575	188104	176419	171054	
4010	"Conveyor or transmission belts or belting, of vulcanised rubber"	0	0	0	0	13	3	1	4	0	0	0	1	9	16	5	10	8		29135	25565	27263	35803	29295	29956	46606	46196	26143	27070	37676	53015	53273	38548	30429	26108	36363		18333	26347	36380	51282	50773	62695	67319	78009	65411	83191	103089	88155	90486	95229	95882	97072	106261	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9		5633	6547	11766	17824	22247	30352	44718	54954	45364	34274	43183	70328	95106	114099	83488	85910	89276		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
9503	"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ..."	0	0	3	17	7	8	6	4	3	6	8	4	12	36	12	9	9		3296	3398	3841	3955	5808	8151	9420	9297	7426	6334	9013	28372	45188	51625	47404	51723	64976		35008	36957	61400	90887	107305	165678	235587	235335	194910	285557	419339	369286	373989	382692	340087	409961	392082	
6405	"Footwear with outer soles of rubber or plastics, with uppers other than rubber, plastics, leather ..."	0	0	1	0	3	4	0	0	0	0	0	0	0	8	0	2	9		1682	673	1042	1815	1140	1412	1369	1784	926	753	1112	4522	11721	13784	13593	16475	18489		3383	3998	8439	11389	7052	7913	8684	12747	9767	14759	17889	21586	34491	29567	4666	3223	3573	
2826	"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts (excluding inorganic ..."	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9		15413	11453	15034	7688	17024	21154	9911	16211	5470	4169	4585	3868	2372	1594	1408	1414	1574		2470	7563	4401	3403	5540	6604	8603	9019	3018	7846	7560	7707	8212	8157	9384	5926	6786	
9304	"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ..."	0	0	0	7	6	0	22	0	0	0	0	0	1	0	2	12	9		1690	1748	3216	3683	3167	3483	4938	4829	3762	1421	2852	4317	3619	4053	2127	0	3177		695	472	563	697	1228	1646	2975	2539	1682	2489	1891	2461	2771	3109	3792	2826	3697	
6110	"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted (excluding ..."	17	0	53	6	182	137	6	10	176	4	62	73	15	19	458	237	9		8229	10040	11597	6339	4598	1867	1955	2446	2932	4879	4309	15886	25571	35785	25495	24963	29793		35036	34540	54079	81762	108293	159274	218929	297787	320188	414367	399973	276508	323646	312062	233485	195680	184017	
8407	"Spark-ignition reciprocating or rotary internal combustion piston engine"	0	0	1	0	40	2	2	0	1	0	0	1	3	0	0	7	9		22453	18932	30590	48765	46929	13952	9790	10865	8634	9842	20994	36830	38804	13814	10691	9008	18380		98128	68903	128673	213171	191285	248156	331501	363323	424755	434508	451885	458114	662895	662083	617072	824284	1134781	
0306	"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine, ..."	0	0	0	0	0	0	8	0	3	29	0	0	20	0	0	0	9		22876	37510	47284	21106	29623	13904	16064	16016	187339	228928	271500	296746	349227	548821	544466	665086	948832		35	37	257	787	2717	1723	2174	2084	2407	3565	9636	6948	5634	9082	6856	3671	5220	
9023	"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education ..."	0	0	0	1	0	67	46	20	2	0	78	8	7	111	32	0	10		17283	29235	25561	18613	19914	19989	24916	69041	52217	73204	93553	81300	124003	46504	37209	99807	104902		5719	7674	11964	13713	13350	20831	12596	15308	13153	18310	15551	19302	30191	30088	42042	29506	16454	
6214	"Shawls, scarves, mufflers, mantillas, veils and similar articles (excluding knitted or crocheted)"	0	0	0	0	2	5	0	0	0	1	2	0	0	2	5	1	10		505	486	659	729	777	699	894	883	843	1271	1153	1740	1962	2250	2298	2457	3144		3596	4440	6858	12253	14591	16081	21079	36257	32695	42839	51552	45230	51521	56333	56067	39745	26361	
8442	"Machinery, apparatus and equipment (other than the machine-tools of headings 8456 to 8465) ..."	0	0	0	0	0	5	53	0	1	0	670	0	10	7	2	10	10		5185	737	1224	1336	1550	1900	2318	1963	1589	2560	3259	4211	18078	21399	4689	4076	4240		4894	9794	15320	18804	14840	19202	34594	55103	35400	43016	34627	32899	32966	28921	29184	28759	23970	
7806	"Articles of lead, n.e.s."	0	0	0	0	0	2	0	0	2	0	2	0	1	0	0	0	10		175	249	148	571	201	215	793	1324	655	3087	1475	4189	4356	1958	1136	863	2653		1795	1899	2406	4304	3537	3464	4314	2931	2587	6082	2679	3237	3341	4278	3079	3305	3712	
6202	"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	26	4	54	39	81	94	4	6	3	51	64	57	9	0	144	134	10		34703	30509	33390	40171	38211	34272	39838	18870	20038	21987	29965	31623	30792	36410	25269	26527	36563		6349	12767	18230	35159	36047	51115	69522	106311	100174	140565	152499	134964	165645	206681	163293	140021	159840	
6205	"Men's or boys' shirts (excluding knitted or crocheted, nightshirts, singlets and other vests)"	3	0	25	3	43	31	1	0	0	0	80	225	23	16	501	246	11		1389	1649	1580	1774	1220	828	1046	562	510	576	692	1890	2436	5283	4207	3899	5076		6915	7007	10324	18329	18555	26873	46390	88263	96536	139380	157672	122271	173646	176698	169435	122225	91126	
9504	"Video game consoles and machines, articles for funfair, table or parlour games, incl. pintables, ..."	0	0	0	0	0	0	0	0	0	0	0	5	72	3	200	39	11		890	878	1661	5108	15117	30195	25835	52476	33681	46325	59840	26954	25623	33128	20452	11924	21971		6374	7472	12072	17804	20185	20143	26231	39434	39034	53120	55838	47313	32581	50864	50750	42633	51286	
8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery ..."	3	0	28	39	0	0	0	13	0	0	0	0	0	0	11	0	11		18323	2444	7232	5159	3389	2903	3280	2260	908	1522	1602	4629	4010	2768	1073	1977	954		195294	413870	555042	484805	389520	230731	675834	211651	74051	220604	534508	378357	565910	654871	290083	276399	333237	
9013	"Liquid crystal devices not constituting articles provided for more specifically in other heading; ..."	8	27	7	0	0	0	9	0	8	73	0	0	0	2	100	8	11		14924	25487	41927	33673	46964	64207	57137	92545	69185	106022	134284	157709	119280	194800	220285	266074	490275		20050	20566	18020	14758	18200	22173	35475	41947	36278	47238	57294	153354	265575	290365	327240	305711	345964	
4417	"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe ..."	1	0	0	17	66	88	57	5	21	33	0	0	0	0	8	0	11		125	170	235	254	473	868	1227	936	575	186	216	435	575	690	641	1102	1831		223	221	204	423	718	981	909	1099	928	1275	1555	1721	2280	2159	2813	2829	2300	
8503	"Parts suitable for use solely or principally with electric motors and generators, electric ..."	0	0	0	1	1	24	0	1	0	0	28	358	4	4	1131	3	11		36646	38120	24310	32467	34997	38109	33715	69398	37307	32399	48454	62422	48825	92765	39816	52096	30162		58524	63682	30798	47500	49395	50901	64491	57144	180828	190179	220516	304995	142592	206626	225768	118268	82371	
7320	"Springs and leaves for springs, of iron or steel (excluding clock and watch springs, springs ..."	1	0	16	9	7	6	31	76	32	20	53	68	42	58	15	2	11		6503	7669	9945	15053	19202	40710	56214	67036	18612	35089	42713	47425	39182	23376	17554	19174	26713		12974	18755	24526	46143	50468	56852	79865	82444	59133	70218	87420	75457	85232	75316	79498	85614	83696	
9014	"Direction finding compasses; other navigational instruments and appliances (excluding radio ..."	0	0	0	0	6	0	0	0	0	24	0	12	0	7	0	39	12		35739	54480	51348	34646	33386	43355	56524	70421	67247	95779	105067	146036	122333	90420	106026	63348	98068		31024	24241	33618	34773	45320	48289	40568	74163	50303	44751	72226	53475	73195	62390	76873	63487	113152	
3707	"Chemical preparations for photographic uses (excluding varnishes, glues, adhesives and similar ..."	0	0	2	74	66	83	46	17	27	70	218	218	44	97	62	14	12		929	1472	1750	3474	3244	3072	1806	1440	1479	1036	1934	1973	1936	3247	3394	4041	3955		29927	27317	35290	46065	47732	50252	51160	47512	42109	42754	50533	44559	48030	49150	40911	39188	38184	
3809	"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products ..."	0	0	0	0	5	0	2	89	27	1	1	2	0	0	13	5	12		398	281	451	446	513	592	374	202	427	362	410	2599	3647	4268	1417	1684	2187		39988	55685	70590	81911	87154	90341	99480	98571	70151	82361	86281	85860	90918	86410	69538	60754	65543	
3209	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	0	31	0	0	3	0	0	49	60	0	9	0	1	0	17	2	12		2384	3060	7038	8954	11605	14974	14950	12155	8413	4866	5573	14047	14604	12684	11980	12366	16524		16783	26734	35756	43449	56509	67964	85818	91519	69415	78228	92965	93086	106986	108078	95225	87887	93971	
7307	"Tube or pipe fittings "e.g. couplings, elbows, sleeves", of iron or steel"	1	0	0	2	1	6	0	17	6	2	28	5	2	0	36	23	13		30695	29270	50739	56532	42275	47027	68827	77038	64040	30233	40042	87452	86535	94518	68912	57339	58393		32012	46287	47540	63001	84356	97082	121673	144068	96396	108277	138885	154910	180365	165934	186609	202061	166712	
