Product code	Product label	Turkey's imports from Switzerland-Value in 2001	Turkey's imports from Switzerland-Value in 2002	Turkey's imports from Switzerland-Value in 2003	Turkey's imports from Switzerland-Value in 2004	Turkey's imports from Switzerland-Value in 2005	Turkey's imports from Switzerland-Value in 2006	Turkey's imports from Switzerland-Value in 2007	Turkey's imports from Switzerland-Value in 2008	Turkey's imports from Switzerland-Value in 2009	Turkey's imports from Switzerland-Value in 2010	Turkey's imports from Switzerland-Value in 2011	Turkey's imports from Switzerland-Value in 2012	Turkey's imports from Switzerland-Value in 2013	Turkey's imports from Switzerland-Value in 2014	Turkey's imports from Switzerland-Value in 2015	Turkey's imports from Switzerland-Value in 2016	Turkey's imports from Switzerland-Value in 2017	Switzerland's exports to world- 	Switzerland's exports to world-Value in 2001	Switzerland's exports to world-Value in 2002	Switzerland's exports to world-Value in 2003	Switzerland's exports to world-Value in 2004	Switzerland's exports to world-Value in 2005	Switzerland's exports to world-Value in 2006	Switzerland's exports to world-Value in 2007	Switzerland's exports to world-Value in 2008	Switzerland's exports to world-Value in 2009	Switzerland's exports to world-Value in 2010	Switzerland's exports to world-Value in 2011	Switzerland's exports to world-Value in 2012	Switzerland's exports to world-Value in 2013	Switzerland's exports to world-Value in 2014	Switzerland's exports to world-Value in 2015	Switzerland's exports to world-Value in 2016	Switzerland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2715	"Bituminous mastics, cut-backs and other bituminous mixtures based on natural asphalt, on natural ..."	0	0	2	12	0	0	0	0	0	0	0	0	7	0	0	0	0		2592	2149	2160	2575	2498	3075	3056	4076	3972	2070	5652	5876	6218	5691	3723	2691	3019		267	1178	813	1317	1443	3274	6257	7381	3302	5164	5724	3020	2269	1587	1980	4061	3159	
2806	"Hydrogen chloride "hydrochloric acid"; chlorosulphuric acid"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2363	2690	1940	1830	1027	1099	4725	1794	3639	1701	1743	1571	1445	1684	1320	1055	569		124	737	794	1234	1614	2035	2653	2541	595	539	684	837	888	717	712	937	839	
2819	"Chromium oxides and hydroxides"	0	0	9	15	22	0	0	15	8	0	0	0	1	1	0	0	0		107	75	126	119	126	127	178	186	209	315	229	125	65	64	76	52	27		1091	2070	2173	3309	3383	3878	4452	6037	4327	6291	5424	6637	6252	5218	5374	5227	5543	
2821	"Iron oxides and hydroxides; earth colours containing >= 70% by weight of combined iron evaluated ..."	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		182	273	326	438	115	720	449	707	310	321	7259	2114	877	548	271	131	407		2585	5240	6492	7291	8268	10299	15466	18198	15222	15581	18319	18057	19887	17289	14918	14124	13789	
3102	"Mineral or chemical nitrogenous fertilisers (excluding those in pellet or similar forms, or ..."	0	528	0	0	0	0	1050	0	0	0	231	410	262	393	129	115	0		920	1273	1854	1271	716	1229	1362	808	1141	1121	1376	645	13517	661	458	1634	1002		163365	180797	249522	390788	415316	519158	679057	941530	688096	664070	831557	848335	1036281	987545	736409	694886	849798	
3205	"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour ..."	1	10	26	20	0	0	0	0	0	0	3	132	0	0	0	1	0		569	641	720	668	522	466	548	664	677	516	587	684	596	549	434	467	562		393	374	560	674	816	1113	1142	1158	1071	2270	1913	1531	1529	1572	1843	2352	2221	
3601	"Propellent powders"	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0		9418	8253	7513	11037	14233	14459	19447	31502	25171	24927	29686	31758	33692	32922	31034	33348	35201		678	165	1547	1353	3098	1098	1278	2673	3760	5702	8073	6506	6068	8415	9146	8001	8903	
3805	"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ..."	2	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0		95	85	143	122	83	490	111	99	91	145	252	134	91	91	63	109	104		113	162	249	214	322	343	311	242	338	387	579	558	460	598	376	506	558	
3807	"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewer's pitch and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		65	42	94	43	52	48	48	57	54	47	82	72	135	90	61	33	38		2	0	10	39	134	212	1115	710	735	539	572	1059	998	755	743	629	720	
4003	"Reclaimed rubber in primary forms or in plates, sheets or strip"	0	0	0	0	0	32	137	28	0	0	0	0	0	0	0	0	0		3	7	32	25	37	6	82	93	42	31	20	25	13	33	25	33	107		473	525	523	981	1275	1858	3854	4796	3128	5550	9259	8950	8862	8953	6011	4875	6026	
4301	"Raw furskins, incl. heads, tails, paws and other pieces or cuttings suitable for use in furriery ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		106	608	193	129	305	254	270	423	146	250	491	384	485	252	139	67	310		227	157	65	238	160	285	97	743	414	640	3094	4460	5096	5647	1566	2627	7417	
4501	"Natural cork, raw or merely surface-worked or otherwise cleaned; cork waste; crushed, powdered ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33	44	28	7	17	28	12	242	8	40	0	15	1	18	35	6	7		306	370	325	296	224	305	308	318	197	221	242	186	258	261	214	215	384	
4704	"Chemical wood pulp, sulphite (excluding dissolving grades)"	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0		46395	42956	45930	46809	45894	17262	9778	4706	1864	198	110	46	66	137	37	42	91		6904	8481	8116	6845	6898	7315	7040	4455	2519	5223	9808	6526	4496	4151	4300	3198	14789	
4706	"Pulps of fibres derived from recovered "waste and scrap" paper or paperboard or of other fibrous ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0		4284	3096	1103	952	828	967	748	5920	6793	6700	14386	17126	10913	10419	12386	12330	10921		188	384	290	467	580	650	654	930	3357	2785	3379	4450	4046	2715	3276	2236	2686	
4402	"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excluding wood charcoal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21	27	17	23	25	16	162	43	96	90	46	100	58	23	52	141	224		319	246	505	1708	2379	3943	5844	4878	6053	7777	10642	17630	32954	29869	36676	39262	39486	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3747	2822	2918	3088	4232	3752	3054	3278	2487	2391	2567	1946	1958	2141	1388	1406	1520		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
5103	"Waste of wool or of fine or coarse animal hair, incl. yarn waste (excluding garnetted stock, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		195	97	55	180	240	163	85	76	18	70	93	93	77	63	1	0	1		301	437	598	1560	1279	1471	1944	1939	1053	1353	818	1594	901	1316	594	785	445	
5202	"Cotton waste, incl. yarn waste and garnetted stock"	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3258	2907	3183	5086	2743	1340	1049	1010	611	574	975	529	481	378	320	201	137		2551	3510	6888	7300	2767	3891	4998	5597	5176	5600	14053	4542	7132	7165	10124	7909	21983	
5204	"Cotton sewing thread, whether or not put up for retail sale"	0	0	0	1	0	0	5	1	0	0	0	0	1	0	0	0	0		75	280	153	220	146	225	248	230	148	205	389	126	84	149	164	53	97		680	723	606	482	246	336	644	944	1195	2224	3220	4447	4278	2658	3088	3200	2206	
5308	"Yarn of vegetable textile fibres; paper yarn (excluding flax yarn, yarn of jute or of other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22	15	7	8	21	27	16	20	50	28	25	17	26	24	17	18	30		879	683	1277	1782	2615	1567	1335	1070	961	849	1274	806	810	1453	1524	1457	1439	
5311	"Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excluding those ..."	1	1	3	0	2	0	0	0	0	4	0	0	0	0	0	0	0		580	416	516	511	449	567	208	107	295	289	213	177	154	227	276	118	97		4887	4932	9024	18913	16209	6356	2302	1321	1280	1749	2468	3857	6398	9149	3756	3913	3917	
5408	"Woven fabrics of artificial filament yarn, incl. monofilament of >= 67 decitex and a maximum ..."	118	38	34	27	15	33	56	31	16	2	13	1	14	2	0	0	0		15896	13318	14182	15091	12276	13080	12742	12948	8681	10012	11728	8296	7028	6614	5284	8753	6914		32753	52924	63679	71868	52650	55205	63536	53454	43634	52471	64293	48486	49895	52404	40754	28231	28706	
5002	"Raw silk "non-thrown""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		163	214	193	107	102	68	21	13	23	0	2	3	4	4	19	8	12		3792	2931	2951	3821	2910	2448	2764	1924	1146	2205	3359	1575	2425	2291	1524	1014	614	
5805	"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		148	118	61	369	111	268	80	50	167	16	37	31	160	190	20	26	408		18	52	194	232	113	71	76	50	41	66	27	37	35	40	133	65	120	
5909	"Textile hosepiping and similar textile tubing, whether or not impregnated or coated, with or ..."	0	2	1	2	0	0	2	0	24	1	4	7	0	0	0	0	0		518	457	692	760	470	958	905	702	819	1100	648	686	385	795	559	1467	1800		447	566	671	776	1090	1202	2493	2795	1654	1788	2083	1555	1398	1091	1470	887	1259	
6108	"Women's or girls' slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, ..."	50	89	66	42	43	8	24	28	0	0	0	0	0	0	0	2	0		37890	41576	47024	48328	44047	35648	34129	39467	33808	30476	35606	32637	31119	33258	31472	34843	39721		3132	2750	4211	7039	7248	8611	13935	17328	18062	20358	27036	21859	22200	26736	23007	20100	18245	
6206	"Women's or girls' blouses, shirts and shirt-blouses (excluding knitted or crocheted and vests)"	28	27	1	8	1	5	2	11	18	6	13	0	11	31	5	22	0		7819	19197	29843	30457	29424	30676	35852	40568	36729	27973	32370	29022	29630	34565	37374	50881	82579		6039	7278	10349	13416	25150	41203	64248	94466	88738	105931	126935	99097	119413	130979	128632	112284	113121	
6801	"Setts, curbstones and flagstones, of natural stone (excluding slate)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		233	150	181	174	371	282	397	393	354	244	238	185	296	479	246	318	158		583	20	419	812	6115	9041	5060	1283	2137	1109	809	1310	2756	1066	509	1574	2616	
6803	"Worked slate and articles of slate or of agglomerated slate (excluding slate granules, chippings ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		875	597	582	599	555	524	423	170	199	197	228	136	411	695	450	462	559		356	1165	999	1199	1207	1409	592	640	414	594	624	706	1427	898	863	432	454	
6812	"Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ..."	0	22	7	11	1	0	0	0	0	0	0	0	0	0	0	0	0		193	124	113	133	68	59	36	70	15	37	35	56	45	4	123	5	22		5714	7482	6508	4716	3684	2117	2430	2133	1296	1901	143	1	0	0	0	0	0	
6911	"Tableware, kitchenware, other household articles and toilet articles, of porcelain or china ..."	42	42	47	0	0	0	0	0	0	2	1	0	2	0	0	0	0		5862	5896	7592	9335	12357	14208	13961	16418	9107	11045	14491	8662	5882	5285	4388	4075	4089		8449	11138	19233	24621	44621	90409	121999	123753	91190	127824	146490	135058	147327	201072	200728	130895	121785	
6912	"Tableware, kitchenware, other household articles and toilet articles, of ceramics other than ..."	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0		1142	1208	1319	1572	1520	1551	1857	2132	3692	2923	5381	2874	2649	2731	1812	1827	1708		4494	7791	10144	7067	26113	33662	34329	27630	20721	24137	23400	17582	20771	28384	28404	20339	15024	
7003	"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting ..."	0	10	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0		317	351	396	235	233	202	350	574	457	277	242	431	225	340	280	597	1207		588	953	2150	2126	3771	6966	4768	4569	3716	3516	2895	3203	3996	3127	2304	2446	2897	
7207	"Semi-finished products of iron or non-alloy steel"	0	1	5	8070	0	0	0	0	0	0	1	9	2718	4	0	5	0		886	8424	17831	25804	42054	44459	63046	58402	29035	47005	73019	54225	51878	50955	45688	41490	52154		180204	172055	392722	628754	783499	1220885	1760684	3195545	1471923	1262581	1442835	1966077	2880981	2515445	1856027	1477335	2047602	
7217	"Wire of iron or non-alloy steel, in coils (excluding bars and rods)"	0	4	29	0	9	0	0	3	0	25	0	0	31	59	0	0	0		7464	7191	9560	11502	11320	9687	10919	8588	3427	1946	2784	2902	4842	4351	2730	2088	1330		18959	18065	26968	41780	41829	43462	64039	77709	41166	65224	98020	76331	76219	77904	66267	58744	64702	
7221	"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils"	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0		921	581	0	0	0	0	5843	0	3449	0	0	4263	3054	3570	4674	4773	5342		185	414	518	609	1021	545	567	1327	529	547	719	361	443	653	654	489	245	
7405	"Master alloys of copper (excluding phosphorus-copper compounds "copper phosphide" containing ..."	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23	55	89	139	247	217	146	128	83	98	17	56	7	1245	91	143	174		198	301	490	772	611	765	1232	1901	930	1716	2475	3064	3348	3343	3404	3213	3748	
7410	"Copper foil "whether or not printed or backed with paper, paperboard, plastics or similar backing ..."	298	1	3	35	133	13	21	267	167	342	293	126	44	0	56	6	0		2257	1481	1890	1976	1822	2504	2658	3227	2164	3773	8536	5155	3823	3043	3770	2738	5157		10677	16150	18686	26148	27206	34347	33277	22132	13912	19039	21725	19944	19468	15906	17267	15667	17392	
7614	"Stranded wire, cables, plaited bands and the like, of aluminium (excluding such products electrically ..."	0	0	1	0	0	0	0	0	17	0	0	0	0	0	2	0	0		28	92	139	69	14	69	21	121	321	396	81	176	336	624	593	143	155		14384	3128	590	347	387	330	1873	18961	14738	9586	3566	13944	22396	2436	2375	12321	9576	
7902	"Zinc waste and scrap (excluding ash and residues from zinc production "heading 2620", ingots ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1453	1234	1333	1843	2220	6021	5049	3268	2583	3609	4136	3201	2561	3592	3812	3433	4111		0	159	54	306	150	2164	5573	2951	304	282	87	139	146	360	312	409	1339	
8303	"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, ..."	30	0	0	1	1	20	12	0	1	0	0	5	0	4	0	25	0		885	1717	3331	3456	5863	5944	4168	6462	5662	7485	9991	7114	9481	9799	7862	4557	5884		1624	1202	1656	2224	2689	3905	3749	4603	3346	4885	4422	5717	6236	7372	6593	5300	3534	
8407	"Spark-ignition reciprocating or rotary internal combustion piston engine"	421	87	0	6	19	0	0	1	0	8	0	0	450	0	56	0	0		4212	8832	7767	4733	13535	7605	18049	7017	7641	7685	15185	18789	36356	41188	23319	21781	21740		98128	68903	128673	213171	191285	248156	331501	363323	424755	434508	451885	458114	662895	662083	617072	824284	1134781	
8520	"Magnetic tape recorders and other sound recording apparatus whether or not incorporating a ..."	58	0	3	13	0	68	0	0	0	0	0	0	0	0	0	0	0		13017	11255	10881	12135	12355	13965	0	0	0	0	0	0	0	0	0	0	0		947	1187	2255	4503	16442	25448	0	0	0	0	0	0	0	0	0	0	0	
8703	"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ..."	289	23	52	37	17	52	61	45	61	6	61	0	83	42	0	8	0		130548	183535	207928	248976	240149	323306	446714	413989	314082	302280	301867	344768	354401	365133	391145	493548	522750		588036	814397	2220483	4214588	4297925	4270786	4748663	4554346	4266673	6821775	8477252	7251417	9130102	7721017	9227428	9841764	8606797	
8902	"Fishing vessels; factory ships and other vessels for processing or preserving fishery products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	19	18	21	20	9	0	25	13	27	170	0	32	0	0	0	0		0	0	0	0	31	0	0	0	126	339	0	2818	0	0	0	0	0	
9202	"String musical instruments, e.g. guitars, violins, and harps (excluding with keyboard)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1350	846	726	1237	1313	1771	3288	1759	1417	1634	1309	1196	3354	1339	1138	1240	4387		1543	2553	2270	2189	2736	2744	4479	4994	5922	7630	8147	10281	7451	6163	7662	5309	5454	
9702	"Original engravings, prints and lithographs"	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0		10761	10259	12913	23946	12518	13697	24782	16382	12807	13976	16704	23189	21386	16957	13026	10791	15183		2	2	1	4	3	30	16	71	3	6	243	481	582	155	360	349	122	
0204	"Meat of sheep or goats, fresh, chilled or frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2	16	0	0	0	3	11	142	57	150	189	23	19	5	2		112	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303	"Frozen fish (excluding fish fillets and other fish meat of heading 0304)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	4	182	263	54	47	361	99	111	87	101	73	518	385	424	247	97		8676	14367	26114	40004	31799	36225	47874	56412	53405	66419	73177	70696	81856	76838	103583	78174	115447	
0407	"Birds' eggs, in shell, fresh, preserved or cooked"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	65	4	189	47	18	22	101	130	359	295	420	549	518	157	279		5113	12640	10750	13293	14764	7568	10649	9360	8155	11590	13869	13676	24281	37014	25810	22617	31865	
0510	"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		24	16	19	19	0	6	0	0	81	416	265	33	53	78	98	65	104		14	12	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	
0701	"Potatoes, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		367	549	427	425	236	643	1082	524	842	241	444	638	1876	1869	2033	2265	3277		821	5765	5221	5857	7693	12969	17043	13304	8059	16955	21660	16467	7880	21744	28562	20264	11285	
0708	"Leguminous vegetables, shelled or unshelled, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	70	38	37	24	3	23	36	34	46	45	42	31	43	21	36	38		48	1	0	0	0	0	0	2	19	0	1	0	0	0	0	0	33	
0711	"Vegetables provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ..."	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		63	94	331	346	165	11	12	418	376	109	29	6	4	3	29	146	10		2991	4457	2831	2898	4414	4335	7626	14377	8176	8705	12275	14968	19526	21944	15028	12312	10604	
0801	"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		86	48	57	76	415	73	129	119	302	387	729	654	1078	919	548	1099	482		1163	3824	5488	4799	9461	9160	13378	21359	18342	22490	33289	26598	24429	39325	43859	39944	41890	
0812	"Fruit and nuts, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	15	0	0	11	5	1	3	0	0	15	25	8		0	0	0	1	25	17	10	0	0	0	0	0	0	0	4	1	1	
0904	"Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2012	1080	1514	2741	2424	2555	2892	2937	3617	3571	3153	3555	3380	3219	2175	3125	2940		2480	3849	4767	4520	5154	5526	6943	7778	8912	8676	8014	10152	16261	8869	10698	12710	32676	
1401	"Vegetable materials of a kind used primarily for plaiting, e.g. bamboos, rattans, reeds, rushes, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	17	15	20	105	15	84	47	20	26	24	74	24	17	14	17	11		101	118	171	317	417	494	689	846	822	869	1035	868	1357	1728	1552	1356	1678	
1601	"Sausages and similar products, of meat, offal or blood; food preparations based on these products"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		163	146	268	254	345	675	1020	1827	2100	2548	3827	3329	3578	3975	2892	2884	2985		56	23	2	36	25	74	118	157	122	219	243	457	727	1194	2059	825	98	
1603	"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		79	114	62	68	39	143	628	395	562	2508	242	74	44	96	122	263	171		0	0	1	1	0	3	4	0	1	84	44	57	61	19	13	11	17	
1514	"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		268	523	422	383	547	698	1063	2818	2082	1472	972	661	132	163	130	195	218		4957	7259	5824	1990	6011	2490	416	15377	423	757	3270	369	151	2691	2558	2326	536	
2004	"Vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1860	906	860	755	1034	777	715	973	1369	1274	1741	1677	2580	3510	1784	333	1143		552	303	281	956	685	412	793	1835	1852	873	1403	1431	1816	3291	8373	1178	1788	
2204	"Wine of fresh grapes, incl. fortified wines; grape must, partly fermented and of an actual ..."	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0		38136	44651	61534	55206	66707	111818	153161	146191	89539	164681	221912	175562	171557	117231	110789	103422	129420		152	185	160	1550	2634	3238	3132	4561	3197	5610	7076	9281	9646	15528	11386	7024	8093	
2516	"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10174	9270	9711	8694	9823	9109	9987	11332	10096	8596	10115	8972	9570	9786	9365	6418	7192		7281	8209	8568	15906	19292	21415	26968	23034	10567	6790	3258	5338	8506	7058	3200	2162	2395	
2525	"Mica, whether or not rifted into sheets or splittings; mica waste"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35	15	27	42	45	47	81	75	64	71	77	72	89	50	92	50	46		131	79	237	351	541	553	460	456	458	436	624	427	627	617	476	595	550	
2603	"Copper ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	5	2	0	0	0	0	29	4	3	38	4	7	4		14680	13479	9348	4588	37067	27340	157	6155	1	362	35	354	230	43	6772	10	98	
2608	"Zinc ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	5	0	0	0	0	0	0	0	0	2	19	6	26	40	0	0		125	273	289	143	66	94	57	0	2	21	3	4	61	48	22	23	120	
2611	"Tungsten ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	22	30		0	0	0	5	0	0	0	0	0	0	2	15	3	5	0	0	0	
2703	"Peat, incl. peat litter, whether or not agglomerated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		58	40	35	46	52	210	99	93	74	53	85	77	63	134	46	131	51		2362	3147	2886	4353	6211	5889	9263	12282	8171	12747	15395	14429	21320	19887	15209	15201	16873	
2714	"Bitumen and asphalt, natural; bituminous or oil-shale and tar sands; asphaltites and asphaltic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5	0	19	29	11	8	55	134	7	679	334	404	393	109	89	227		145	295	183	227	755	324	353	230	157	249	751	1617	828	401	890	1601	1244	
2802	"Sulphur, sublimed or precipitated; colloidal sulphur"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	7	5	4	11	5	17	12	7	18	20	23	12	0	0	0	12		55	481	479	146	122	133	235	457	1633	938	358	533	264	179	103	348	1019	
2837	"Cyanides, cyanide oxides and complex cyanides"	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	0	0		104	331	104	277	166	226	285	444	300	396	524	462	536	293	265	339	365		1839	2267	2765	1914	3744	6405	9105	13182	23027	27711	30961	36613	46838	42374	37407	38291	45502	
2908	"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols"	274	197	2	2	0	4	6	0	0	0	600	0	0	0	0	0	0		9140	9384	9460	10122	11721	13299	17386	19201	18183	14481	19972	20241	16016	16362	15307	8796	8519		2105	2141	3237	3828	3878	5283	6908	9744	8677	4983	4647	4212	5821	6079	6166	4126	4002	
3104	"Mineral or chemical potassic fertilisers (excluding those in tablets or similar forms, or in ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		526	784	1006	86	107	144	127	136	92	167	57	42	57	55	194	72	568		15818	19515	23965	32762	38582	33135	57918	57052	40317	54420	63095	72599	63762	65396	82589	57950	59886	
