Product code	Product label	Turkey's imports from Netherlands-Value in 2001	Turkey's imports from Netherlands-Value in 2002	Turkey's imports from Netherlands-Value in 2003	Turkey's imports from Netherlands-Value in 2004	Turkey's imports from Netherlands-Value in 2005	Turkey's imports from Netherlands-Value in 2006	Turkey's imports from Netherlands-Value in 2007	Turkey's imports from Netherlands-Value in 2008	Turkey's imports from Netherlands-Value in 2009	Turkey's imports from Netherlands-Value in 2010	Turkey's imports from Netherlands-Value in 2011	Turkey's imports from Netherlands-Value in 2012	Turkey's imports from Netherlands-Value in 2013	Turkey's imports from Netherlands-Value in 2014	Turkey's imports from Netherlands-Value in 2015	Turkey's imports from Netherlands-Value in 2016	Turkey's imports from Netherlands-Value in 2017	Netherlands's exports to world- 	Netherlands's exports to world-Value in 2001	Netherlands's exports to world-Value in 2002	Netherlands's exports to world-Value in 2003	Netherlands's exports to world-Value in 2004	Netherlands's exports to world-Value in 2005	Netherlands's exports to world-Value in 2006	Netherlands's exports to world-Value in 2007	Netherlands's exports to world-Value in 2008	Netherlands's exports to world-Value in 2009	Netherlands's exports to world-Value in 2010	Netherlands's exports to world-Value in 2011	Netherlands's exports to world-Value in 2012	Netherlands's exports to world-Value in 2013	Netherlands's exports to world-Value in 2014	Netherlands's exports to world-Value in 2015	Netherlands's exports to world-Value in 2016	Netherlands's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
4804	"Uncoated kraft paper and paperboard, in rolls of a width > 36 cm or in square or rectangular ..."	0	68	1079	86	186	189	534	1384	1262	2062	2029	1900	1923	2067	2258	2779	2274		167422	183017	256346	308545	292113	314230	398712	257879	185178	183580	198042	185422	207923	277695	241217	227708	262692		47706	70791	125541	148746	165415	207564	253288	291974	224887	353500	397686	354520	409637	420801	344183	321218	356249	
2929	"Compounds with other nitrogen function (excluding amine-function compounds; oxygen-function ..."	8469	8156	3373	7788	3803	5895	1967	2739	3590	320	1109	4004	3014	1716	3231	2763	2302		170305	161853	196881	189687	171573	165528	184189	173154	157784	158861	174451	185456	178883	185151	159983	150358	207621		65508	84075	108338	128028	126732	136771	138887	158352	113983	125408	148542	165832	192932	186357	157124	167801	288498	
7410	"Copper foil "whether or not printed or backed with paper, paperboard, plastics or similar backing ..."	2536	3187	2671	3708	3455	6558	5950	2852	1131	2006	1937	1343	1524	1764	2297	2149	2403		66898	69038	74924	97052	91451	122918	120918	109117	55003	74893	88156	70575	69511	215666	158328	123237	145032		10677	16150	18686	26148	27206	34347	33277	22132	13912	19039	21725	19944	19468	15906	17267	15667	17392	
8466	"Parts and accessories suitable for use solely or principally with the machine tools of heading ..."	755	1231	1389	3106	3486	2571	4912	3667	1898	1214	2346	1339	2479	2985	2592	2568	2418		0	0	182192	184983	145880	161702	221895	653621	331156	462865	422559	580537	543417	609019	546854	493229	675755		30143	35023	41024	70752	87077	94469	119637	137668	71831	95576	139916	140840	150393	163137	148483	148455	157747	
7220	"Flat-rolled products of stainless steel, of a width of < 600 mm, hot-rolled or cold-rolled ..."	286	626	1088	1364	927	1447	546	59	411	1218	111	514	725	1455	2024	1951	2419		47277	58517	71033	130196	165516	195516	324383	238210	101713	188496	252372	202407	247510	241541	200779	174966	196866		23247	32423	49838	79038	97549	114822	140516	131757	88742	122248	134685	118804	107459	129929	103484	99209	129340	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	367	300	890	1958	1608	2018	1472	1349	979	1580	2440	1658	2185	2576	2167	2661	2429		148318	151672	217845	287342	311403	370638	494258	568317	384737	476446	675388	639608	730888	780093	744602	735632	1034541		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
8424	"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying ..."	1229	1165	2324	2908	5499	6029	5712	5152	5206	2522	5036	7971	4086	2504	4093	2651	2525		192957	217340	287495	332218	364248	444613	504515	604915	507641	526751	674842	699829	611134	624208	540775	560291	729184		23499	38465	56684	74858	95868	111938	143396	175346	114729	143628	203089	215010	239991	279654	203195	242511	224853	
2713	"Petroleum coke, petroleum bitumen and other residues of petroleum oil or of oil obtained from ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1900	987	2542		186456	158926	132860	162741	272443	159305	228573	292133	232218	286985	343575	408077	649662	504599	432709	251392	267311		49844	53155	62893	98593	125042	138008	213865	348689	184184	348213	432538	490068	569121	587042	395632	268805	463800	
9030	"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking ..."	846	552	1416	1472	1962	2111	2515	1427	433	1013	1458	1424	951	2205	1921	1634	2598		499354	264877	229380	271960	297158	241484	235041	223716	159818	193821	278591	305476	433391	489971	485653	489840	575690		30216	26915	27402	36816	44053	52588	77624	101476	65432	80581	97264	88305	91741	93373	99575	92584	122143	
0603	"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, ..."	140	100	129	192	332	346	176	194	293	593	1002	1463	1641	1506	1898	1955	2600		1969079	2152414	2813351	3053583	3116423	3332398	3944605	4179795	3620270	3692294	4972920	4566647	3862961	3869243	3388249	3654004	4388863		146	126	158	308	426	432	244	329	401	731	1433	2012	2563	6342	4883	4129	3529	
3809	"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products ..."	2411	3162	3885	5110	6219	5388	6334	6519	5762	7250	6875	5885	4947	4266	3506	2674	2608		64663	90168	98223	132599	123519	101473	114275	144392	134172	131760	157583	134530	115535	100851	104478	101052	119337		39988	55685	70590	81911	87154	90341	99480	98571	70151	82361	86281	85860	90918	86410	69538	60754	65543	
5903	"Textile fabrics impregnated, coated, covered or laminated with plastics (excluding tyre cord ..."	515	1081	1599	2892	1871	1770	1680	2850	4016	1625	3056	3428	3281	3137	3835	2244	2630		94795	102562	114064	143146	162307	146635	160096	178536	161890	164837	197046	188506	163226	161151	141418	137533	182402		35475	49876	61984	106842	132266	105711	115277	130497	115889	140271	193274	164289	184759	201020	167585	164291	190373	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	1628	1742	575	711	1314	1789	1683	1070	1969	384	402	8671	11603	4164	3922	3692	2640		537192	685788	1069463	1614068	1816987	1909496	1399929	1159377	592391	714091	875499	649337	682148	540174	513982	494112	562317		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
8425	"Pulley tackle and hoists (other than skip hoists); winches and capstans; jacks"	271	298	680	1232	1991	3012	2255	5254	3513	1723	1818	2132	2119	3560	3859	3020	2644		120948	142583	170054	242506	219869	255996	321921	369740	278183	319427	365825	308532	318096	315530	255782	216697	241304		6551	7879	11880	17766	31839	38098	44136	63958	36044	41767	54972	61361	72428	82565	72268	75476	73670	
8411	"Turbojets, turbopropellers and other gas turbines"	7382	24373	1243	9999	19004	7328	5045	4531	7129	4308	2103	1117	1661	14699	313	10035	2665		1000209	1075828	1183035	1206503	1160467	1771783	2180847	2532151	2358728	2330777	2113224	2018483	2718779	2607599	2213452	2965200	4743440		780990	380019	237616	276709	345952	196778	207389	390549	598276	928994	532821	660236	576726	773408	786211	1104469	1413173	
3921	"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ..."	974	1299	1656	2723	2766	3215	5404	6108	4463	4502	4547	2976	2604	3411	2805	3004	2818		289853	318068	349377	459925	496543	559434	636289	714109	576415	686212	945015	862169	793505	790891	709797	697325	808843		61058	75574	100469	129469	121380	142662	175936	175266	138079	188726	237330	217826	236538	276879	253818	249631	269583	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	1030	1123	1606	1342	2469	2606	3115	2708	1568	1833	4594	1818	2029	2778	2751	2937	2869		197106	245042	294157	302098	385241	409002	498518	570159	449613	464774	613428	588347	522008	506515	514107	496982	611113		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
8202	"Handsaws, with working parts of base metal (excluding power-operated saws); blades for saws ..."	405	371	626	1063	1624	1532	852	812	569	472	865	1838	1898	338	1981	2477	2869		36272	19014	29351	26186	42065	63541	88737	147370	125515	155553	151589	124776	138386	136583	128261	132740	171485		9944	15790	19960	30324	35615	40669	48975	50568	38690	62311	73225	68091	76707	72920	57490	49970	51798	
3915	"Waste, parings and scrap, of plastics"	1	0	69	0	0	0	0	11	109	360	909	1009	1195	1237	1902	1029	2873		64557	58911	76375	109549	150052	199564	197249	199932	144444	172071	224806	238094	222609	214865	172877	148252	182406		10	27	101	788	5506	2395	13052	7738	3790	12985	33583	30774	30928	45342	35641	49575	76239	
2844	"Radioactive chemical elements and radioactive isotopes, incl. their fissile or fertile chemical ..."	479	500	529	627	747	1120	1345	1355	1561	1510	2183	2335	2542	3123	2589	2720	2903		317868	330179	458861	578344	698715	945117	1334342	1194571	1374590	1605860	1771937	1861572	1471947	1181216	1220524	927910	965619		4476	4347	4628	6380	8016	6792	7275	11397	13170	15483	18940	18624	19920	20122	19063	22543	21194	
2923	"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or ..."	974	1366	1696	1428	1586	1994	1675	1510	2101	1473	729	881	930	1548	2302	3229	2906		62076	77429	93014	87592	103180	118452	178198	212502	173376	173946	253319	242369	241722	218877	218455	218437	245552		3121	3946	4814	5527	6614	7922	7672	9199	9653	12672	15528	16369	21511	24484	23734	19788	22334	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	1904	4421	2067	1032	604	1284	913	4897	476	255	1966	803	604	331	317	2426	2926		362862	296919	1937802	3602525	3780333	4034501	1869291	2475603	2153252	2962663	3073376	3443826	3489615	3399806	3288941	2994611	2989606		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
1702	"Other sugars, incl. chemically pure lactose, maltose, glucose and fructose, in solid form; ..."	1128	2307	3887	3954	4256	4402	1776	2457	1710	2011	2471	2537	2892	2484	3219	2067	2981		232403	224551	273073	241044	268087	268610	477205	431906	360707	406957	447300	467051	660930	659834	537419	517337	595522		5739	8171	21384	15901	14419	14173	15278	24787	15632	20464	26114	24600	28708	30623	33586	42068	29053	
8487	"Machinery parts, n.e.s. in chapter 84 (excluding parts containing electrical connectors, insulators, ..."	0	0	0	0	0	0	3817	12947	5876	2207	2239	1009	2025	2453	3156	2248	2985		0	0	0	0	0	0	166716	230323	116041	88639	117823	156666	299326	203658	260848	146402	227029		0	0	0	0	0	0	79284	117157	70624	53313	72962	58314	49267	79887	64790	83714	68497	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	806	395	1083	818	3282	1676	1856	1812	1449	1242	2987	1692	1810	3168	2646	1933	2994		247850	264266	227458	234821	236021	247556	294151	333067	265229	317931	470619	492909	533534	587697	636390	606890	883514		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
7605	"Aluminium wire (excluding stranded wire, cables, plaited bands and the like and other articles ..."	179	392	206	306	440	376	381	601	1432	2914	2331	2028	3882	2152	1637	2464	2998		27210	38646	60070	46243	36541	50717	67196	53341	39625	57803	91603	108440	170694	288855	235198	211549	272478		6492	7540	9574	15513	20571	17118	21901	43380	21247	36645	47189	58331	71526	64337	46675	47327	90798	
3815	"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ..."	7201	2996	3520	2806	3672	3965	4185	4324	9826	1760	3876	4330	7781	23467	5419	4486	3010		251554	264717	322873	356621	473438	523737	562733	744127	579113	588992	538793	736785	609016	692159	623323	616047	752526		44526	15753	26179	30524	36228	56083	76688	29315	52354	47823	73109	57078	49698	125964	84198	81351	104715	
3404	"Artificial waxes and prepared waxes"	1668	2028	1816	2163	1835	2125	2957	2928	1987	3030	3343	3642	3774	3674	2978	2876	3036		37726	37757	42558	50871	60787	70809	95135	130095	117816	131645	177374	191561	198056	193010	180193	151689	142336		15633	15306	18382	22545	26269	29619	36156	40729	31784	41214	53578	51845	56844	65920	59304	59290	76081	
8515	"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ..."	443	671	1614	3706	2497	4866	971	898	230	677	1402	332	1201	1704	524	4040	3056		114376	135639	126499	128290	203198	230801	241803	251337	162991	189760	329415	287565	267655	268492	207608	260067	384159		28805	37564	62548	133565	104702	174263	137704	152809	70554	107745	156503	160556	155757	169771	170287	172617	187682	
4016	"Articles of vulcanised rubber (excluding hard rubber), n.e.s."	375	415	658	1147	1122	1199	1520	1711	1445	2094	3210	2197	2078	2589	4228	3400	3082		120373	123388	164483	199730	185579	210063	240232	279235	198945	214936	284163	308442	342732	358667	302646	324118	446918		46624	63469	91158	128556	137839	165740	206115	232288	191686	238597	290111	296228	336400	359731	343696	337998	372586	
8412	"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ..."	114	159	797	503	709	532	771	5566	1880	2991	3881	2626	4401	5672	3384	3306	3119		142114	149940	223689	202950	266942	249977	390333	462688	400918	453212	503496	520648	583892	564350	439755	294561	397472		16426	19925	29834	26007	41571	56486	81832	98476	116799	99901	142030	127140	147409	148656	132588	179851	174243	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	3474	3871	3731	3736	4159	3137	12348	17179	8408	1525	2950	4655	4321	5800	4944	2665	3133		443682	494102	518056	635252	688492	688301	797989	1102678	1312192	1425517	1686647	1896471	2304917	2985601	2433567	2564511	2672167		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
4005	"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip (excluding ..."	126	152	55	103	231	211	269	981	620	875	1211	487	405	964	2186	2020	3164		28290	33305	43411	48802	50178	67595	100084	119675	69053	77790	111461	104940	107556	103664	89233	71688	109237		8380	10548	18387	26624	31611	39147	57935	65212	46453	53616	79916	76860	91903	85943	77055	79876	88661	
8409	"Parts suitable for use solely or principally with internal combustion piston engine of heading ..."	2164	2127	1489	1561	1794	2946	7439	10472	4176	4303	4793	3644	4889	5359	3166	2846	3167		396086	433796	542875	606093	693157	950473	1266324	1462284	1150438	1134209	1677600	1930297	1707652	1720400	1572200	1338949	1569548		149663	196530	304472	437257	566294	569642	652859	638547	543484	653297	784527	734639	753265	816679	849975	930892	1033513	
8483	"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ..."	918	956	1205	1539	2408	3581	3441	4069	2866	1650	3063	3688	3236	3546	2908	2939	3249		140023	154622	217589	200309	255276	318808	397712	453148	347188	353465	493121	479542	580248	615273	631343	527555	703491		82932	119100	155709	218750	257265	319619	406417	541093	452766	532454	618560	568285	639074	655650	627152	642063	704213	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	3400	3114	2881	3545	4354	5229	7027	5784	3270	3542	4909	6134	4843	4386	3755	3311	3263		880545	825926	1022990	1182158	1324608	1548683	1995161	2155861	1500679	1716729	1924014	1756385	1674214	1557339	1388384	1410964	1695040		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	516	624	365	899	1661	1350	2054	1844	846	1993	1633	1805	2036	2009	2276	3210	3276		271333	270653	363647	377574	409055	468358	587036	616508	505069	609654	891988	850955	774912	848799	850707	829345	1265367		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
2916	"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic acids, their anhydrides, halides, ..."	1413	1229	2259	6596	7435	9145	8062	14489	5172	4406	6879	5176	18245	7552	5148	2681	3317		139654	129856	131480	188897	245970	252647	275825	279008	225935	304012	328772	350059	496324	504386	393701	347092	434351		44377	55150	78983	115643	173007	194067	212477	233489	183263	282632	369668	333710	340268	355588	299973	243153	322740	
8716	"Trailers and semi-trailers; other vehicles, not mechanically propelled (excluding railway and ..."	411	392	637	886	1004	2621	4353	4967	2046	2450	3957	5216	2207	4369	2163	2535	3326		273232	347023	431362	557366	598617	772338	1071187	1106678	687991	638416	968466	856930	838661	842087	780788	845794	1230881		18399	33356	74099	121150	102045	149624	194697	195115	69484	128407	260935	208174	205574	197319	162081	142934	152017	
2818	"Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide"	1366	2378	3186	3111	3015	3397	4267	4789	1381	3088	3238	1733	1926	2017	1497	1441	3403		62757	10526	18819	80596	70440	27521	432031	200090	91677	74388	120422	106506	347960	384252	448989	172002	482910		11666	16696	21253	24703	27676	35326	38818	52265	34678	52287	59159	55491	64746	71272	58525	72087	75862	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	1678	2463	3197	3576	3218	2390	3086	3393	1558	2547	3304	3559	5570	4768	3098	3409	3453		203612	222637	280441	303506	311530	325573	405310	472384	373693	367263	399091	443111	426083	375287	218835	212286	296813		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
5404	"Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip ..."	9539	9287	5777	7078	4152	7233	6657	6019	5114	4093	5283	4843	5687	5647	6316	3533	3477		28756	52002	62936	173781	72100	38419	65250	70705	69664	46329	56806	66279	69317	68611	68132	59373	51925		12945	17503	19238	24868	22530	28760	34474	24511	21862	25155	36427	32585	38927	40691	39282	33083	46232	
3912	"Cellulose and its chemical derivatives, n.e.s., in primary forms"	1430	1077	1525	888	1134	2127	3979	3636	4030	3605	4557	4914	4483	3431	2781	3365	3537		180200	188422	212433	243229	246500	214704	244344	269155	215507	229365	262229	229106	256405	261052	245537	243256	275075		33624	45843	57897	75423	81751	92526	111982	119656	96818	120591	162974	164122	162108	165594	150473	148607	163949	
1704	"Sugar confectionery not containing cocoa, incl. white chocolate"	168	42	32	16	36	34	97	2376	2269	2238	3561	3310	3607	4549	4732	3848	3546		140954	209639	333845	336594	295939	293950	398250	403292	395450	403283	582502	581106	636597	646372	581867	642094	751118		4762	2523	3212	4166	4771	5015	7394	16627	15224	10074	13011	10719	13623	16895	16214	15503	17761	
