Product code	Product label	Turkey's imports from Brazil-Value in 2001	Turkey's imports from Brazil-Value in 2002	Turkey's imports from Brazil-Value in 2003	Turkey's imports from Brazil-Value in 2004	Turkey's imports from Brazil-Value in 2005	Turkey's imports from Brazil-Value in 2006	Turkey's imports from Brazil-Value in 2007	Turkey's imports from Brazil-Value in 2008	Turkey's imports from Brazil-Value in 2009	Turkey's imports from Brazil-Value in 2010	Turkey's imports from Brazil-Value in 2011	Turkey's imports from Brazil-Value in 2012	Turkey's imports from Brazil-Value in 2013	Turkey's imports from Brazil-Value in 2014	Turkey's imports from Brazil-Value in 2015	Turkey's imports from Brazil-Value in 2016	Turkey's imports from Brazil-Value in 2017	Brazil's exports to world- 	Brazil's exports to world-Value in 2001	Brazil's exports to world-Value in 2002	Brazil's exports to world-Value in 2003	Brazil's exports to world-Value in 2004	Brazil's exports to world-Value in 2005	Brazil's exports to world-Value in 2006	Brazil's exports to world-Value in 2007	Brazil's exports to world-Value in 2008	Brazil's exports to world-Value in 2009	Brazil's exports to world-Value in 2010	Brazil's exports to world-Value in 2011	Brazil's exports to world-Value in 2012	Brazil's exports to world-Value in 2013	Brazil's exports to world-Value in 2014	Brazil's exports to world-Value in 2015	Brazil's exports to world-Value in 2016	Brazil's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2806	"Hydrogen chloride "hydrochloric acid"; chlorosulphuric acid"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		24	95	17	5	14	28	25	5	5	11	16	6	25	15	14	11	11		124	737	794	1234	1614	2035	2653	2541	595	539	684	837	888	717	712	937	839	
2819	"Chromium oxides and hydroxides"	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		277	290	257	329	345	452	386	399	277	432	754	451	641	582	277	634	638		1091	2070	2173	3309	3383	3878	4452	6037	4327	6291	5424	6637	6252	5218	5374	5227	5543	
2821	"Iron oxides and hydroxides; earth colours containing >= 70% by weight of combined iron evaluated ..."	0	0	15	21	21	23	0	6	0	0	5	0	0	0	0	0	0		7295	7672	6947	9935	9937	13826	17310	15592	16914	23979	42469	33031	34887	34464	34929	33312	30779		2585	5240	6492	7291	8268	10299	15466	18198	15222	15581	18319	18057	19887	17289	14918	14124	13789	
2844	"Radioactive chemical elements and radioactive isotopes, incl. their fissile or fertile chemical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		276	517	334	991	1114	646	292	430	539	233	286	756	358	344	520	4826	1107		4476	4347	4628	6380	8016	6792	7275	11397	13170	15483	18940	18624	19920	20122	19063	22543	21194	
2904	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"	211	53	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0		20553	17929	17093	14864	24180	25688	18160	16845	15591	12995	9392	6494	1417	921	1289	863	1192		2414	3010	3392	3329	5252	6157	7232	6817	6687	8354	8581	7551	7426	7240	7375	7297	8577	
2918	"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ..."	139	12	8	2	0	0	0	149	0	0	0	0	4	1	0	0	0		50485	54863	51013	64775	77203	78437	88747	107916	111439	143535	133132	116209	105655	117437	95031	90625	110866		39500	52089	67990	73712	90602	82074	84926	103825	73759	85250	108148	101875	106828	116894	100235	94536	118878	
2921	"Amine-function compounds"	0	0	0	0	1	315	0	0	0	5	0	0	0	0	0	0	0		24920	25852	31340	39070	55846	39262	34808	42533	25745	24821	29956	5562	12791	6191	6196	8713	8176		54498	58044	65935	71365	84045	80130	89925	105642	98071	117154	122894	104944	100110	100699	86384	72981	105391	
2935	"Sulphonamides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		91	299	1037	219	629	275	150	152	351	961	889	375	287	546	8922	5402	333		37333	29808	33338	34254	29444	39208	27118	21879	21368	28312	31759	24855	21159	22739	21796	21311	27096	
2937	"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; ..."	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0		3675	3074	1938	5591	3744	5221	4700	6161	11489	15276	18965	12924	14680	4218	6435	4229	1596		27903	34803	36116	47370	48270	42382	38800	41551	31308	37209	35347	30468	40173	27619	28965	26688	28921	
3102	"Mineral or chemical nitrogenous fertilisers (excluding those in pellet or similar forms, or ..."	0	0	0	0	0	0	0	0	0	0	0	28	0	46	0	0	0		6080	15294	14104	16893	28196	14935	24239	35353	20598	24175	26789	20022	23973	21716	18464	21084	21862		163365	180797	249522	390788	415316	519158	679057	941530	688096	664070	831557	848335	1036281	987545	736409	694886	849798	
3203	"Colouring matter of vegetable or animal origin, incl. dye extracts (excluding animal black), ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3566	2552	2643	3128	2969	2752	2764	4469	4443	6803	7016	8417	8864	5359	6647	10852	7189		1132	1572	2372	3583	3208	4632	4537	5809	5732	11517	15320	10144	11052	14068	11395	13059	15237	
3205	"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0		18	18	41	47	81	219	109	14	31	281	170	222	210	143	130	173	428		393	374	560	674	816	1113	1142	1158	1071	2270	1913	1531	1529	1572	1843	2352	2221	
3303	"Perfumes and toilet waters (excluding aftershave lotions, personal deodorants and hair lotions)"	556	671	0	0	0	0	0	0	154	24	80	0	0	0	0	1	0		1203	1205	1644	2828	3715	4397	5046	5863	8004	4814	6707	11575	7937	9702	9165	13883	13205		25062	31299	35847	34165	43812	41868	50980	57880	63720	77647	93019	89684	103198	99853	92120	89670	95213	
3307	"Shaving preparations, incl. pre-shave and aftershave products, personal deodorants, bath and ..."	209	274	0	0	44	0	0	0	0	2	0	0	0	0	0	0	0		6265	8100	10868	14640	19604	28285	38323	49314	51420	67818	76864	63076	64541	59293	46235	57096	61328		22248	25096	31126	40795	48338	55135	64767	61515	59349	73424	86952	75287	75887	86307	75840	68785	75330	
3601	"Propellent powders"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		610	107	6	3	0	173	72	371	116	0	73	98	90	543	1480	195	0		678	165	1547	1353	3098	1098	1278	2673	3760	5702	8073	6506	6068	8415	9146	8001	8903	
3805	"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ..."	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2993	5266	6192	5322	6231	10170	9865	14463	16768	24282	28119	27201	25119	29168	24478	25426	40511		113	162	249	214	322	343	311	242	338	387	579	558	460	598	376	506	558	
3807	"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewer's pitch and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		297	246	145	258	240	292	489	417	240	356	513	263	568	360	138	76	164		2	0	10	39	134	212	1115	710	735	539	572	1059	998	755	743	629	720	
3820	"Anti-freezing preparations and prepared de-icing fluids (excluding prepared additives for mineral ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2754	4037	1680	6186	8551	3987	2931	4365	3418	8014	37245	32607	24939	10754	5141	4563	5240		3026	4203	6406	8953	9540	10053	12728	11281	7340	11678	12197	15570	12928	12772	15248	17107	21871	
3925	"Builders' ware of plastics, n.e.s."	25	2	18	0	1	2	4	41	99	22	3	0	9	3	645	0	0		1880	2089	2798	5594	6754	8445	11439	11723	13792	15272	14247	14838	18010	15643	21754	14723	18866		10709	11925	15520	23006	28760	35488	38121	40279	32808	36647	52871	34993	46287	38895	46730	39471	41440	
4003	"Reclaimed rubber in primary forms or in plates, sheets or strip"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0		14	57	791	409	661	739	862	1006	698	768	621	694	472	383	444	350	350		473	525	523	981	1275	1858	3854	4796	3128	5550	9259	8950	8862	8953	6011	4875	6026	
4205	"Articles of leather or composition leather (excluding saddlery and harness bags; cases and ..."	0	0	0	35	1	0	0	54	0	0	2	0	0	0	1	0	0		52018	81324	88174	105968	108986	98300	86495	93193	72528	62403	41960	29368	24412	23947	26389	26735	21333		3506	8664	12694	11698	11608	11011	14936	18626	13873	16381	16851	16255	23974	29795	27811	28195	28234	
4301	"Raw furskins, incl. heads, tails, paws and other pieces or cuttings suitable for use in furriery ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		42	7	7	62	188	349	466	964	483	841	733	902	363	175	123	52	35		227	157	65	238	160	285	97	743	414	640	3094	4460	5096	5647	1566	2627	7417	
4402	"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excluding wood charcoal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0		2302	2128	2664	5668	3877	3055	3574	1609	2200	1116	560	457	692	742	1650	1563	1859		319	246	505	1708	2379	3943	5844	4878	6053	7777	10642	17630	32954	29869	36676	39262	39486	
4411	"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ..."	140	0	0	0	0	55	0	0	0	0	0	2	0	0	0	3718	0		58584	86947	102857	109394	126683	125204	11121	101534	69107	57966	67790	88487	117978	135863	172435	196868	212418		26353	54218	88739	132613	248116	238061	335173	274492	150219	238788	289802	323336	301876	195293	164079	128583	89142	
4421	"Other articles of wood, n.e.s."	0	0	2	0	3	0	29	0	4	14	16	1	0	0	0	1	0		63401	84664	78127	101564	67770	58140	48907	34903	21846	27572	31880	34982	52952	58233	43178	38769	38945		3841	4468	5702	7274	10639	12361	16993	20049	13809	21291	24659	27040	30071	29609	27417	24846	24481	
4501	"Natural cork, raw or merely surface-worked or otherwise cleaned; cork waste; crushed, powdered ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13	14	1	0	14	18	0	28	0	0	6	1	0	0	6	1	3		306	370	325	296	224	305	308	318	197	221	242	186	258	261	214	215	384	
4704	"Chemical wood pulp, sulphite (excluding dissolving grades)"	0	0	0	0	0	0	302	81	0	0	0	0	0	0	0	0	0		0	0	2	2	38	50	65	19	14	31	64	35	9	0	0	1	45		6904	8481	8116	6845	6898	7315	7040	4455	2519	5223	9808	6526	4496	4151	4300	3198	14789	
4706	"Pulps of fibres derived from recovered "waste and scrap" paper or paperboard or of other fibrous ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		810	70	80	148	163	5168	11121	15225	5978	9688	10156	61	533	1632	1839	815	42		188	384	290	467	580	650	654	930	3357	2785	3379	4450	4046	2715	3276	2236	2686	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10	18	22	32	245	41	74	43	58	74	117	203	77	5	8	32	32		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
4910	"Calendars of any kinds, printed, incl. calendars blocks"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		58	132	117	98	161	69	259	263	113	199	103	160	43	29	32	33	21		647	847	1002	1069	951	1243	1275	1275	1151	1143	1174	1255	1182	1026	973	825	714	
5002	"Raw silk "non-thrown""	1103	968	927	773	896	926	511	252	157	318	101	110	0	0	0	0	0		807	156	47	164	1051	137	512	360	184	173	0	0	0	0	0	0	0		3792	2931	2951	3821	2910	2448	2764	1924	1146	2205	3359	1575	2425	2291	1524	1014	614	
5007	"Woven fabrics of silk or of silk waste"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		57	17	67	148	368	620	1095	233	180	510	168	195	263	30	154	111	4		4449	5706	7765	15717	24027	25174	30041	34603	26811	33348	38645	30754	37050	37115	32253	29061	29676	
5103	"Waste of wool or of fine or coarse animal hair, incl. yarn waste (excluding garnetted stock, ..."	0	0	22	11	0	0	0	0	0	0	0	0	0	0	0	0	0		167	249	241	216	106	185	284	339	258	444	692	428	405	563	441	296	252		301	437	598	1560	1279	1471	1944	1939	1053	1353	818	1594	901	1316	594	785	445	
