Product code	Product label	Turkey's imports from Italy-Value in 2001	Turkey's imports from Italy-Value in 2002	Turkey's imports from Italy-Value in 2003	Turkey's imports from Italy-Value in 2004	Turkey's imports from Italy-Value in 2005	Turkey's imports from Italy-Value in 2006	Turkey's imports from Italy-Value in 2007	Turkey's imports from Italy-Value in 2008	Turkey's imports from Italy-Value in 2009	Turkey's imports from Italy-Value in 2010	Turkey's imports from Italy-Value in 2011	Turkey's imports from Italy-Value in 2012	Turkey's imports from Italy-Value in 2013	Turkey's imports from Italy-Value in 2014	Turkey's imports from Italy-Value in 2015	Turkey's imports from Italy-Value in 2016	Turkey's imports from Italy-Value in 2017	Italy's exports to world- 	Italy's exports to world-Value in 2001	Italy's exports to world-Value in 2002	Italy's exports to world-Value in 2003	Italy's exports to world-Value in 2004	Italy's exports to world-Value in 2005	Italy's exports to world-Value in 2006	Italy's exports to world-Value in 2007	Italy's exports to world-Value in 2008	Italy's exports to world-Value in 2009	Italy's exports to world-Value in 2010	Italy's exports to world-Value in 2011	Italy's exports to world-Value in 2012	Italy's exports to world-Value in 2013	Italy's exports to world-Value in 2014	Italy's exports to world-Value in 2015	Italy's exports to world-Value in 2016	Italy's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8485	"Machinery parts not specified or included elsewhere in this chapter (excluding parts containing ..."	1077	1764	3089	3176	5452	9241	0	0	0	0	0	0	0	0	0	0	0		216098	231285	297271	350902	353099	427541	0	0	0	0	0	0	0	0	0	0	0		29642	14987	31951	33715	53265	46711	0	0	0	0	0	0	0	0	0	0	0	
8710	"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, ..."	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0																				3311	25225	11704	4686	0	0	0	0	0	0	0	0	0	0	0	0	0	
8904	"Tugs and pusher craft"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6473	2568	4659	431	4113	1859	5492	20918	7105	344749	85465	8781	15956	31536	9207	1487	11873		11091	30007	1	0	288	2670	0	0	0	10100	1803	15444	18	0	7093	13276	0	
9009	"Photocopying apparatus incorporating an optical system or of the contact type and thermo-copying ..."	1254	1000	708	236	44	80	0	0	0	0	0	0	0	0	0	0	0		108205	85874	58352	62594	69114	82566	0	0	0	0	0	0	0	0	0	0	0		36394	44464	53103	79882	84424	96447	0	0	0	0	0	0	0	0	0	0	0	
9307	"Swords, cutlasses, bayonets, lances and similar arms and parts thereof, and scabbards and sheaths ..."	0	1	0	5	1	10	0	0	0	0	16	28	45	7	0	0	0		96	92	109	308	211	348	797	2015	713	455	885	392	259	373	156	297	216		0	1	2	119	25	150	3	44	4	312	46	176	117	62	47	0	1	
9704	"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery, stamped paper ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		2645	4418	5403	15750	17151	13425	6948	11556	4761	6141	4316	2663	3490	6110	2838	2029	1640		4	0	12	0	3	2	5	2	1	0	1	7	10	183	0	9	10	
0207	"Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		204591	232910	234028	266789	282337	275325	347257	399335	339633	381240	435875	381484	397384	426565	379403	384674	374217		183	32	65	14	254	33	97	789	1581	863	1567	1118	940	1119	1933	366	2075	
0308	"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0		0	0	0	0	0	0	0	0	0	0	0	5364	5070	6431	6462	7808	7097		0	0	0	0	0	0	0	0	0	0	0	94	172	239	178	201	114	
0404	"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products ..."	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0		22019	24832	27752	26480	36684	48474	120557	60041	42027	89685	140136	169733	226430	245078	136438	125663	190606		607	549	604	1632	1583	1538	848	1102	1200	1454	1149	1251	1534	3128	2523	1880	2269	
0501	"Human hair, unworked, whether or not washed or scoured; waste of human hair"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1638	1318	2921	3436	4576	4219	2600	4147	5522	6433	3966	1091	1334	566	168	194	270		0	3	6	13	27	2	9	63	72	172	742	422	53	24	33	19	12	
0603	"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, ..."	0	2	0	0	0	10	0	0	0	0	0	0	13	0	1	0	0		83197	82046	82954	87448	79955	81884	91772	104319	82207	88734	89037	84750	93430	86734	84291	93313	98157		146	126	158	308	426	432	244	329	401	731	1433	2012	2563	6342	4883	4129	3529	
0702	"Tomatoes, fresh or chilled"	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0		135719	161540	156896	168301	170675	195348	248255	241818	204924	287829	246005	214157	243146	261053	203590	191429	156781		8	29	9	16	31	0	24	89	11	467	616	101	45	61	426	570	450	
0907	"Cloves, whole fruit, cloves and stems"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28	10	9	32	30	37	106	30	27	95	297	374	227	276	406	242	304		14	178	148	126	121	195	137	99	253	363	406	382	173	571	594	353	726	
0908	"Nutmeg, mace and cardamoms"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		858	862	1482	1193	2259	2395	2936	3178	4677	6791	12046	13811	10028	8822	4621	4592	4284		35	41	44	61	26	36	53	67	82	91	109	140	105	160	588	774	1109	
1004	"Oats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		127	141	44	17	571	1975	2763	1028	232	2028	1571	3466	3851	466	2608	1770	3081		13	318	43	2770	789	75	3017	1450	760	0	2815	495	0	27	674	7	36	
1201	"Soya beans, whether or not broken"	0	0	0	9	0	0	0	0	6877	660	0	0	0	0	1536	0	0		5259	6247	9736	13972	17974	27272	34334	43251	52218	63885	73205	41253	28017	21963	25238	23900	22999		67387	139614	226525	226828	328533	264797	409656	647900	429299	742426	687498	684804	642979	1119756	968176	885301	947920	
1208	"Flours and meals of oil seeds or oleaginous fruits (excluding mustard)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2865	4547	3063	5429	8112	6775	5549	5083	12790	12383	31149	62165	89570	76852	98373	88078	104630		123	27	129	912	950	2531	2957	6502	42343	6888	8065	22042	14921	34566	50967	33379	3093	
1508	"Groundnut oil and its fractions, whether or not refined, but not chemically modified"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1552	1290	829	1228	1272	1687	2367	4033	1297	2026	3493	3450	1849	1739	1592	1678	2390		7	14	28	17	15	18	20	13	10	65	77	58	71	64	72	76	52	
1510	"Other oils and their fractions, obtained solely from olives, whether or not refined, but not ..."	0	102	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0		35057	37353	49435	66039	91293	92757	81970	89254	73484	79806	88484	86458	105648	91773	92358	92763	105995		0	102	0	0	0	0	0	109	13	58	148	1	0	41	37	90	0	
1511	"Palm oil and its fractions, whether or not refined (excluding chemically modified)"	0	0	0	0	0	0	0	0	0	0	0	82	85	0	0	0	0		25421	27908	40685	51149	51616	51979	65838	88674	90368	87081	88663	77921	62464	67128	55725	98759	129221		80555	103051	157664	182276	205014	255350	263039	462337	264408	318412	453718	439480	499240	491540	418368	406078	435002	
1903	"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		101	89	304	253	229	409	736	1713	236	3	1	25	1	188	141	87	114		0	1	1	1	5	2	1	5	3	2	0	18	1	2	0	0	0	
0805	"Citrus fruit, fresh or dried"	0	0	9	0	0	0	0	0	0	0	0	19	0	25	15	20	0		125721	105239	98288	119720	143526	146194	192675	269209	215867	278556	256767	209574	240631	239103	217006	275131	251991		212	6637	9043	8859	15137	8054	14569	13630	12698	13120	18164	19326	17661	15365	19686	18661	20578	
2306	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		450	481	1141	1035	1117	4201	8121	23056	15282	17539	18070	20991	25337	22694	26653	25527	23051		6661	8841	13797	59971	40347	49172	72684	74873	51322	127546	182821	223258	179791	251182	224117	189809	200043	
2527	"Natural cryolite and natural chiolite"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2528	"Borates, natural, and concentrates thereof, whether or not calcined, and natural boric acids ..."	0	0	0	0	0	0	6	8	2	0	0	0	0	0	0	0	0		5555	5185	4204	4381	4608	4151	4935	5512	3733	3408	3797	3083	3605	479	95	86	85		0	34	0	14	2	2	164	9	5	30	7	14	95	11	12	1	1	
2604	"Nickel ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	1	7	152	0	403	1302	135	480	211	3	4	678	4	18	22		0	0	0	0	0	2	1	0	0	1	1	1	1	0	0	3	1	
2607	"Lead ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14	0	0	5	2	398	4	56	0	133	267	41	4701	2	0	0	181		1	0	8	0	0	0	1	5	0	14	7	0	909	97	221	12	20	
2812	"Halides and halide oxides of non-metals"	40	74	8	3	22	8	21	17	19	28	46	2	2	0	0	0	0		4590	3762	1981	1159	1257	1255	2460	4401	2161	2912	2046	673	446	344	679	553	552		828	466	306	451	525	1093	997	1338	1621	890	1168	1358	1925	2020	1506	1327	1874	
2813	"Sulphides of non-metals; commercial phosphorus trisulphide"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27	106	15	37	383	23	36	238	22	18	31	27	0	16	1	0	6		2	10	3	4	6	6	8	14	16	15	27	32	41	43	34	32	60	
3706	"Cinematographic film, exposed and developed, whether or not incorporating soundtrack or consisting ..."	156	380	501	1876	1951	2063	2228	1871	2564	1811	2251	2558	143	1	0	0	0		57140	109885	148803	208395	159883	220898	233111	192736	160149	114334	68010	21458	2175	368	90	103	895		1747	2974	3216	6210	8637	7074	8626	9575	8011	5408	6512	4946	3423	185	206	0	1	
4108	"Chamois leather, incl. combination chamois leather(excluding glace-tanned leather subsequently ..."	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		70285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4110	"Parings and other waste of leather, parchment-dressed leather or composition leather, not suitable ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4111	"Composition leather based on leather or leather fibre, in slabs, sheets or strip, whether or ..."	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5110	"Yarn of coarse animal hair or of horsehair, incl. gimped horsehair yarn, whether or not put ..."	1	0	128	0	0	0	0	0	96	0	0	0	0	0	1	2	0		417	68	1031	156	412	507	110	151	333	462	158	13	163	383	543	77	76		1	0	128	0	0	0	70	172	140	0	298	620	560	679	597	564	91	
7012	"Glass inners for vacuum flasks or for other vacuum vessels"	0	0	0	0	34	4	0	0	0	0	0	0	0	0	0	0	0		710	594	432	132	127	399	0	0	0	0	0	0	0	0	0	0	0		72	129	106	124	72	23	0	0	0	0	0	0	0	0	0	0	0	
6501	"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux ..."	0	0	1	0	8	0	0	2	0	0	0	0	0	0	0	0	0		541	406	486	387	616	759	943	1020	1079	889	1200	1031	860	1002	1181	1003	748		1	0	1	3	15	1	7	5	3	1	13	15	34	19	14	4	189	
6502	"Hat-shapes, plaited or made by assembling strips of any material (excluding blocked to shape, ..."	0	0	3	0	0	0	0	3	0	0	0	0	1	0	0	0	0		571	437	525	279	282	440	490	425	344	684	969	829	528	548	431	427	423		0	0	3	0	0	0	0	4	0	4	6	0	10	0	3	1	22	
7503	"Waste and scrap, of nickel (excluding ingots or other similar unwrought shapes, of remelted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2985	1968	1359	3220	21572	3320	5931	8545	4584	33382	7100	10784	7310	10538	7123	7042	10757		0	0	0	0	0	0	0	0	1	37	66	14	0	0	95	135	298	
8002	"Tin waste and scrap (excluding ash and residues from the manufacture of tin of heading 2620, ..."	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0		470	457	603	832	57	1309	3016	2982	1219	3087	4356	2771	2950	2319	1461	2784	2449		0	0	0	3	20	6	0	22	0	0	0	6	8	0	0	32	33	
8005	"Tin foil of a thickness "without any backing" <= 0,2 mm, whether or not printed or backed with ..."	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		840	1120	2508	3790	400	714	0	0	0	0	0	0	0	0	0	0	0		8	5	29	126	66	122	0	0	0	0	0	0	0	0	0	0	0	
8110	"Antimony and articles thereof, n.e.s.; antimony waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		205	106	4	16	30	27	36	60	14	131	140	24	99	352	349	619	31		35	223	385	237	140	983	1828	2242	2093	2156	3622	3316	2963	2350	2625	1853	1667	
8805	"Aircraft launching gear (excluding motor winches for launching gliders); deck-arrestor or similar ..."	0	0	0	0	0	1	0	1	0	1	0	0	11385	546	8769	97	0		1251	1597	116	791	9916	1460	9091	11149	5803	11359	15182	22100	6956	32902	78472	77727	55583		611	339	10414	6940	642	17026	7179	8139	14019	37090	29453	42592	54442	28740	33363	56637	40315	
9502	"Dolls representing only human beings"	51	56	14	1	2	1	0	0	0	0	0	0	0	0	0	0	0		7249	7443	9380	9035	7853	11238	0	0	0	0	0	0	0	0	0	0	0		4013	3977	7238	13115	15560	16821	0	0	0	0	0	0	0	0	0	0	0	
0202	"Meat of bovine animals, frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		99734	114407	145692	202817	174305	172566	165897	225965	186403	231934	257137	255247	242379	195086	162941	162304	188768		0	0	0	74	0	0	0	0	0	19004	2754	5762	3966	0	49824	0	39594	
0209	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28379	26007	28027	61792	53537	52986	49435	107178	68135	56521	92504	102651	98369	50053	31477	37823	41106		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	
0210	"Meat and edible offal, salted, in brine, dried or smoked; edible flours and meals of meat or ..."	0	2	17	0	16	0	0	0	0	0	0	0	0	0	0	0	0		349580	357024	452568	535715	553254	602163	703191	749948	729905	787635	879026	869915	950778	1034123	925919	949199	1017505		16	10	49	7	16	0	0	0	0	0	0	68	2	0	0	0	0	
0305	"Fish, fit for human consumption, dried, salted or in brine; smoked fish, fit for human consumption, ..."	0	0	0	0	0	20	0	0	0	6	0	0	0	0	0	0	0		5777	4170	5283	7437	14177	19496	23289	20402	20160	21549	21154	21710	26791	24698	23076	21898	22095		275	335	255	618	822	1174	1363	1791	959	1336	751	601	423	389	655	544	579	
0402	"Milk and cream, concentrated or containing added sugar or other sweetening matter"	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0		3390	3910	17745	6668	8794	14046	37339	36953	24972	60112	28671	32471	33936	48964	56931	35875	39395		5683	8733	20660	25229	23049	38724	51663	63994	42403	37869	8388	269	230	457	517	639	539	
0403	"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and ..."	0	0	3	0	0	0	0	0	0	0	1	0	1	7	6	0	0		4131	5214	5507	8467	6819	9408	17251	14405	15063	20977	18512	18177	19522	22496	20773	24518	25124		55	338	414	502	435	21	76	187	98	253	148	270	599	3064	985	123	303	
0502	"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		454	466	406	468	640	403	604	486	273	860	493	819	606	495	1386	348	827		2674	2319	2961	3238	4481	4349	5885	5755	6172	6823	7035	6722	6502	7313	6824	6611	7424	
0506	"Bones and horn-cores and their powder and waste, unworked, defatted, simply prepared, treated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		123	208	217	506	474	563	489	1839	1669	2381	3694	2181	3216	2861	2311	2869	2216		1	0	0	0	0	0	6	0	1	48	20	9	0	9	0	0	2	
0507	"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3	190	382	114	148	139	48	554	45	40	36	40	31	46	120	19	172		0	3	0	0	1	0	18	1	4	17	26	24	62	33	0	11	28	
0707	"Cucumbers and gherkins, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3878	4920	5416	4561	7004	7756	10989	11086	8245	8529	7657	7537	7948	8455	9315	15926	14020		6	0	0	18	1	1	16	4	0	0	0	15	0	0	180	534	1	
1007	"Grain sorghum"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		1342	1294	354	1172	1782	1230	1624	1272	2738	2914	1926	2229	1078	945	1280	1082	1233		28	0	0	1	0	0	28	54	9	18	2936	278	26	102	74	0	0	
1403	"Vegetable materials, such as broom-corn, piassava, couch-grass and istle, of a kind used primarily ..."	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0		171	168	213	241	176	159	0	0	0	0	0	0	0	0	0	0	0		53	95	711	776	269	458	0	0	0	0	0	0	0	0	0	0	0	
1506	"Other animal fats and oils and their fractions, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	1	0		2651	3734	4328	5769	3571	3515	5790	4210	7868	8285	6095	2936	4239	5147	5299	3477	660		2	6	5	5	0	0	0	13	1	1	27	41	78	72	667	661	757	
2304	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	0	0	0	0	0	0	0	0	0	0	0	0	4559	0	1631	0	0		52725	55181	57079	54011	43728	46167	73444	108169	111993	87445	84537	65576	95194	101661	43674	51656	61699		84251	78913	101650	144863	134366	63853	98175	158425	152392	168923	243029	531424	627954	346499	195513	254558	281252	
2605	"Cobalt ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	38	95	147	161	320	347	470	0	1407	456	314	2	1	3	1	5		28	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65	
2618	"Granulated slag "slag sand" from the manufacture of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9280	8430	8607	11723	14276	14851	14271	16631	7960	10335	13000	15448	11829	14504	7426	7497	7539		448	1254	430	0	16	0	3	0	0	0	0	0	0	0	0	0	0	
2621	"Slag and ash, incl. seaweed ash "kelp"; ash and residues from the incineration of municipal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2221	3273	4356	4939	4957	5156	4555	8424	4876	7044	10754	13730	14708	17326	15282	14164	15833		0	5	33	581	153	10	33	18	13	27	14	0	34	44	509	1029	555	
2708	"Pitch and pitch coke, obtained from coal tar or from other mineral tars"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	0	2	1	0	0	297	0	0	38	2	1092	2	238	348	467	276		4104	1933	3180	3260	4459	1367	6979	3511	2092	6154	4298	5960	4931	995	679	1476	1071	
2820	"Manganese oxides"	2	2	4	0	3	0	21	0	0	0	0	0	0	0	0	0	0		190	93	114	280	263	606	343	338	659	459	888	1035	1029	960	644	705	561		138	318	592	720	1080	1204	1656	2696	2101	2265	3272	1582	1621	1631	879	637	1158	
3704	"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0		10899	3145	1586	1730	1069	1915	1435	779	984	847	993	1644	2348	1645	1176	1459	1652		34	58	30	58	20	26	205	350	443	557	491	187	361	413	562	384	283	
4416	"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves"	0	31	1	2	90	20	71	67	0	41	58	6	20	72	0	0	0		1241	1349	1781	1956	2467	3675	4001	4724	4572	3851	4132	7115	8075	9895	11950	10722	13411		392	511	559	653	793	683	1143	970	726	1498	1656	1250	1360	2426	712	1543	1577	
5802	"Terry towelling and similar woven terry fabrics, tufted textile fabrics (excluding narrow woven ..."	20	1	153	8	19	2	0	2	0	0	1	53	23	14	1	0	0		2681	4038	4184	3565	3493	1890	2665	2374	1446	1046	2311	2343	952	1170	1325	1141	1289		79	136	655	901	2092	1467	1178	769	726	8479	4591	2873	1219	394	363	180	449	
7111	"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured"	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0		144	100	552	651	331	59	1420	709	189	1169	1528	2114	472	435	235	1162	969		13	1	8	8	27	43	43	30	7	16	1	2	0	27	29	12	8	
7112	"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap ..."	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4559	7474	3472	2054	7337	38022	60937	43164	41963	104296	144168	483908	359766	238533	265051	199128	215487		14	0	272	67	0	0	0	0	0	1	2361	38	4	4435	4293	942	255	
7401	"Copper mattes; cement copper "precipitated copper""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		2135	2112	561	659	1450	786	2300	784	201	193	116	1104	1674	11375	2261	1093	1639		33	0	83	59	0	21	0	1	0	0	0	0	16	2	7324	13	30	
7906	"Zinc tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	6	0	4	10	13	9	0	0	0	0	0	0	0	0	0	0	0		4294	4010	4648	5136	6006	15010	0	0	0	0	0	0	0	0	0	0	0		18	14	15	38	145	227	0	0	0	0	0	0	0	0	0	0	0	
8524	"Records, tapes and other recorded media for sound or other similarly recorded phenomena, incl. ..."	7502	1071	1134	1446	22589	1865	0	0	0	0	0	0	0	0	0	0	0		113438	143930	145886	149666	189144	203576	0	0	0	0	0	0	0	0	0	0	0		141296	100128	132400	128662	236238	200487	0	0	0	0	0	0	0	0	0	0	0	
8606	"Railway or tramway goods vans and wagons (excluding self-propelled and luggage vans and post ..."	0	0	0	0	599	0	3	0	0	0	0	0	0	0	0	0	0		16933	715	7062	424	471	1699	3098	4779	2242	4518	4982	3904	1623	1996	7593	2431	949		1458	333	2259	9372	13924	30740	12535	11789	6110	5904	19189	5187	7610	30301	3068	4415	1442	
9110	"Complete, unassembled or partly assembled watch or clock movements or movement sets; incomplete ..."	0	0	2	2	0	1	0	0	0	0	2	0	0	7	6	2	0		1002	1294	766	731	859	1374	1222	1557	1292	1194	1276	1052	1740	2052	1340	1090	1395		72	88	215	129	106	9	236	243	31	76	441	211	65	53	70	74	61	
0206	"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19599	17405	20522	33334	40668	38546	44233	61780	56591	61886	89888	98222	87259	101345	75371	86786	100501		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0208	"Meat and edible offal of rabbits, hares, pigeons and other animals, fresh, chilled or frozen ..."	0	0	66	183	0	38	0	0	15	38	0	0	62	0	0	0	0		27937	23548	28285	33230	29035	31270	34459	41315	30908	20977	18314	15735	13899	11874	9421	10214	10604		0	0	66	183	8	38	0	117	19	54	165	0	62	0	0	0	1	
0307	"Molluscs, fit for human consumption, even smoked, whether in shell or not, live, fresh, chilled, ..."	30	47	0	6	0	11	55	0	0	418	14	0	0	113	0	0	0		98277	102851	110677	120852	123670	152675	166303	165039	150881	156858	181985	131067	126875	140067	118402	135999	152946		1050	1960	2673	2707	3781	2792	3382	5329	3858	5183	14415	17312	15066	14728	18224	14763	15587	
0408	"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in ..."	332	156	25	89	102	142	77	237	612	519	332	158	247	186	121	0	0		9389	8242	11950	15737	11332	15807	20177	22610	25207	25363	27753	43604	37042	37102	43682	36764	40695		544	407	142	350	260	369	266	596	805	844	610	435	448	444	369	231	280	
0409	"Natural honey"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7902	9731	9400	11601	12983	12339	16038	19478	17674	31236	32639	38392	59117	46385	43800	38226	35549		466	690	1212	639	521	126	215	4002	113	2	0	1	0	68	2	6	3	
