Product code	Product label	Turkey's imports from India-Value in 2001	Turkey's imports from India-Value in 2002	Turkey's imports from India-Value in 2003	Turkey's imports from India-Value in 2004	Turkey's imports from India-Value in 2005	Turkey's imports from India-Value in 2006	Turkey's imports from India-Value in 2007	Turkey's imports from India-Value in 2008	Turkey's imports from India-Value in 2009	Turkey's imports from India-Value in 2010	Turkey's imports from India-Value in 2011	Turkey's imports from India-Value in 2012	Turkey's imports from India-Value in 2013	Turkey's imports from India-Value in 2014	Turkey's imports from India-Value in 2015	Turkey's imports from India-Value in 2016	Turkey's imports from India-Value in 2017	India's exports to world- 	India's exports to world-Value in 2001	India's exports to world-Value in 2002	India's exports to world-Value in 2003	India's exports to world-Value in 2004	India's exports to world-Value in 2005	India's exports to world-Value in 2006	India's exports to world-Value in 2007	India's exports to world-Value in 2008	India's exports to world-Value in 2009	India's exports to world-Value in 2010	India's exports to world-Value in 2011	India's exports to world-Value in 2012	India's exports to world-Value in 2013	India's exports to world-Value in 2014	India's exports to world-Value in 2015	India's exports to world-Value in 2016	India's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2502	"Unroasted iron pyrites"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1		12	7	22	352	92	20	6	2	34	22	41	51	113	151	88	251	351		17	30	46	59	47	75	91	112	43	192	155	86	126	157	289	270	279	
8213	"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excluding ..."	1	23	0	0	7	8	2	2	0	3	0	0	3	1	2	1	1		160	128	77	156	291	327	184	284	215	184	401	274	370	284	348	306	368		2419	3072	4520	5584	5360	5504	5739	7211	5447	6976	8521	7776	9842	9197	8356	6397	7137	
5005	"Yarn spun from silk waste (excluding that put up for retail sale)"	0	0	2	0	3	1	10	0	0	0	0	0	0	0	0	0	2		1625	2170	2798	2031	5060	5685	6827	4418	1993	2414	2948	1330	2802	2209	1307	906	1149		6	46	55	120	427	1278	2096	3651	1722	851	610	663	621	891	596	784	799	
1104	"Cereal grains otherwise worked, e.g. hulled, rolled, flaked, pearled, sliced or kibbled; germ ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2		108	330	352	549	294	545	875	766	913	1437	1980	3612	7534	6314	6451	10720	12446		246	335	632	146	505	687	894	2023	9087	20384	26722	37235	39020	37777	42152	42478	41428	
4910	"Calendars of any kinds, printed, incl. calendars blocks"	0	0	1	1	1	3	1	7	2	1	5	6	3	4	11	3	2		1000	1983	2235	2381	3734	3652	4650	5173	5075	3596	3997	3758	4698	5195	4422	3864	4388		647	847	1002	1069	951	1243	1275	1275	1151	1143	1174	1255	1182	1026	973	825	714	
5910	"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, ..."	0	0	16	0	0	0	16	3	3	18	40	7	0	3	0	12	2		1244	2732	1570	2363	3015	2625	2648	2604	2329	2128	2940	2453	2576	2581	2555	2831	3003		1165	2265	2612	2372	3214	3364	4683	4762	4844	4906	5512	5694	5950	7948	7857	8432	10540	
8442	"Machinery, apparatus and equipment (other than the machine-tools of headings 8456 to 8465) ..."	0	0	2	4	122	8	26	6	6	1595	26	98	99	20	0	0	2		4359	4946	14065	13591	18686	15781	20931	21618	21941	21222	22231	21186	26167	21147	18573	16398	17081		4894	9794	15320	18804	14840	19202	34594	55103	35400	43016	34627	32899	32966	28921	29184	28759	23970	
2832	"Sulphites; thiosulphates"	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	2		3007	2171	1833	3315	2605	3202	5008	8893	3165	3363	4947	5445	9311	10849	11814	13033	15653		454	645	744	1001	1400	1014	1610	2034	1124	1445	1101	1147	1294	1098	1215	1294	1259	
4504	"Agglomerated cork, with or without a binding substance, and articles of agglomerated cork (excluding ..."	0	0	0	0	0	0	0	0	0	6	0	0	4	16	13	22	2		116	307	311	566	469	860	817	1088	959	1397	2099	1949	2305	1881	1717	1930	2183		1069	1636	2052	2555	2863	3688	4440	4684	3324	3812	4474	4776	4827	4956	3672	3203	3559	
2810	"Oxides of boron; boric acids"	0	0	0	8	0	0	0	1	0	0	0	0	0	6	2	13	2		65	8680	286	425	565	634	823	953	409	807	1611	1399	1218	1218	1564	1425	1831		19	25	23	61	48	66	86	67	65	62	87	69	96	123	87	116	131	
2102	"Yeasts, active or inactive; other dead single-cell micro-organisms, prepared baking powders ..."	0	0	0	0	0	13	0	0	1	0	6	25	181	126	26	0	2		180	319	3394	2856	2726	3162	2811	2947	2406	1748	1923	2336	2980	2258	1584	1341	1991		2581	2722	3547	3751	4510	5634	7266	7069	5560	8592	11485	12044	12702	14094	18206	18838	20752	
5811	"Quilted textile products in the piece, composed of one or more layers of textile materials ..."	0	0	2	5	0	0	0	0	0	0	0	1	0	0	6	2	2		1059	881	1311	2223	4110	5884	4661	3590	1084	894	1124	3987	1205	1350	1090	798	740		51051	77464	76637	31816	21186	19668	28181	26420	2509	1477	1162	1515	2209	5583	11541	17475	5573	
2814	"Ammonia, anhydrous or in aqueous solution"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2		328	458	573	641	710	924	1232	1783	1415	7328	2603	3521	4101	3957	3534	4125	4157		62586	71647	105600	151351	120129	176131	223654	338732	230041	304874	331546	316023	349205	292944	240364	167627	223601	
2816	"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium"	0	0	0	2	0	1	4	0	3	0	0	0	0	42	28	20	2		292	116	215	258	360	372	305	589	367	510	1168	931	1072	1458	1249	2181	1703		458	615	732	881	729	1014	1820	1318	1715	1720	2369	2079	2196	2858	3121	3532	2243	
8435	"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices ..."	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2		2661	1602	1646	3291	4373	6005	6685	8145	6878	6322	7347	10057	7744	4632	3228	2196	3535		1323	2790	1329	2703	6324	11053	10150	4061	3044	5662	2184	6988	9322	6387	5288	8711	3862	
7206	"Iron and non-alloy steel in ingots or other primary forms (excluding remelting scrap ingots, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2		3200	2586	11211	9748	28423	17179	11923	9037	9142	6094	8360	2640	1788	1847	6996	39254	21655		5	8	2	101	10	599	1276	8300	284	23	72	28	172	952	540	509	520	
9507	"Fishing rods, fish-hooks and other line fishing tackle n.e.s; fish landing nets, butterfly ..."	0	0	22	2	0	7	0	3	7	42	23	23	19	5	21	3	2		8115	5568	8720	11239	9030	8920	10359	11311	8135	9055	9677	8884	10320	9115	8989	12400	9092		2795	2657	4167	6945	6370	7324	8103	10423	7014	12746	15280	14883	14896	17992	18254	16523	17324	
8903	"Yachts and other vessels for pleasure or sports; rowing boats and canoes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		24	31	113	378	83	776	58	2419	117	3286	119	27	85	146	80	113	3775		16957	17179	10045	7688	19613	26704	31537	28641	510062	38222	54642	19333	59449	27810	30736	33346	1754451	
9114	"Clock or watch parts, n.e.s."	0	0	0	1	0	0	0	0	0	0	4	1	1	4	3	3	3		3120	3365	6007	11008	11771	7701	10167	10979	5586	7905	15512	12996	13988	16622	19831	14627	14617		576	1335	526	516	969	944	1209	1091	1009	1128	1440	1342	1608	1972	1530	1632	1522	
7114	"Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal ..."	9	1	8	15	0	39	36	38	33	28	7	10	8	22	9	3	3		2633	6895	11501	43417	50874	258990	54850	31812	2843410	1144047	1643037	1197578	109029	23583	37095	178284	81821		893	800	554	941	556	1025	1467	1315	1119	930	906	1073	1710	874	529	1156	1383	
4906	"Plans and drawings for architectural, engineering, industrial, commercial, topographical or ..."	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3		1491	662	365	479	86	503	1453	350	2322	1177	10209	1403	7089	80	2509	1906	534		8205	2144	1053	622	5340	551	1449	1024	648	1487	3533	300	381	2118	1684	992	2433	
8109	"Zirconium and articles thereof, n.e.s.; zirconium waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3		1023	132	39	3756	210	162	93	372	419	227	1314	989	48	126	409	72	526		328	769	126	211	186	137	158	347	251	214	731	909	1296	1195	1031	1096	1169	
8202	"Handsaws, with working parts of base metal (excluding power-operated saws); blades for saws ..."	0	0	0	15	24	41	103	97	203	41	16	45	120	232	11	55	3		7034	9051	8717	8539	8518	14627	15605	17435	15029	21687	25549	20774	14360	11362	7787	7662	8906		9944	15790	19960	30324	35615	40669	48975	50568	38690	62311	73225	68091	76707	72920	57490	49970	51798	
6003	"Knitted or crocheted fabrics, of a width <= 30 cm (excluding those containing by weight >= ..."	0	1	6	19	253	359	64	0	0	31	21	16	5	2	2	5	3		0	0	9687	6299	4494	8222	8313	5766	2902	2480	2880	1626	1212	1448	3373	1169	1462		0	1183	1345	1581	3966	3273	2617	1775	1540	2287	2666	2847	2359	3379	3244	4109	3563	
4017	"Hard rubber, e.g. ebonite, in all forms, incl. waste and scrap; articles of hard rubber, n.e.s."	0	0	7	5	0	0	0	0	36	125	1	0	0	12	9	3	3		1253	1176	2330	4153	6401	6583	3980	4179	2661	2223	5677	2793	2668	1534	1346	1076	1265		363	444	612	765	1136	1361	1669	1669	1275	2023	1523	864	1517	1555	1226	1236	1273	
7321	"Stoves, ranges, grates, cookers, incl. those with subsidiary boilers for central heating, barbecues, ..."	0	0	0	0	2	0	0	5	0	0	1	4	1	0	22	23	3		2443	2733	4346	3919	11555	7991	11784	6192	7312	7320	9963	10659	12312	15170	13193	14139	13751		5250	7228	11302	17356	22576	29515	40436	51423	31526	40565	57008	48258	54477	60915	54411	49225	48235	
8103	"Tantalum and articles thereof, n.e.s.; tantalum waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3		84	266	78	160	144	43	176	1205	182	271	965	980	1222	654	643	854	667		3	0	37	22	148	18	50	198	144	46	26	196	39	515	28	346	69	
9620	"Monopods, bipods, tripods and similar articles"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4257	
3818	"Chemical elements and compounds doped for use in electronics, in the form of discs, wafers, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		296	258	579	497	1966	4458	4425	33344	1009	2181	14646	2760	350	851	450	230	222		18	26	37	20	63	130	84	111	225	354	344	571	708	1069	1492	1454	2144	
7115	"Articles of precious metal or of metal clad with precious metal, n.e.s."	21	0	0	0	26	16	2	2	0	2	0	5	13	39	1	3	3		3151	367	540	552	428	2726	7372	6078	780	4349	10055	3049	4685	3950	4261	5044	4507		1829	2246	2294	4104	1297	4980	8715	4512	3823	5403	20427	25791	35094	8910	9124	4910	3404	
8713	"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	4		13	55	31	51	171	2338	3203	2670	4219	7198	10468	12783	15173	16540	13352	18988	20132		981	1206	1044	1697	3428	4471	7167	9084	4426	7157	9393	8441	13423	13520	13123	14742	17029	
2806	"Hydrogen chloride "hydrochloric acid"; chlorosulphuric acid"	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	4		2508	1556	2279	1704	1331	1118	972	1672	2098	5117	5721	8885	8411	9455	9710	9651	10638		124	737	794	1234	1614	2035	2653	2541	595	539	684	837	888	717	712	937	839	
7316	"Anchors, grapnels and parts thereof, of iron or steel"	0	0	0	0	0	0	10	0	0	0	0	0	1	2	0	0	4		527	225	733	957	1030	2305	2038	2461	2581	1726	1812	2555	1948	2280	3245	1884	7144		347	356	423	806	1248	2540	2660	2229	1912	931	613	837	381	673	456	490	345	
5907	"Impregnated, coated or covered textile fabrics; painted canvas being theatrical scenery, studio ..."	0	0	0	0	0	76	0	0	34	3	0	0	1	0	8	1	4		1363	1197	610	2128	1770	3414	2070	2541	2359	1933	3678	3008	3569	3244	2534	2254	3584		4621	4791	4833	4210	5904	5455	6533	11129	10489	18729	18384	16950	20880	19046	15892	16490	15854	
5109	"Yarn of wool or fine animal hair, put up for retail sale"	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	3	4		416	1043	4131	2007	2238	1918	1769	629	267	420	2008	2395	827	647	743	485	430		283	135	137	89	12	321	693	1308	107	268	326	299	393	825	767	389	312	
2902	"Cyclic hydrocarbons"	13756	8746	3191	3	0	9	215	27	29	0	26949	33426	78	34	55	29	4		22043	79084	243280	492545	559712	1396063	1373656	1458438	1026798	1439606	2128100	2427080	2671646	2159929	1343619	1139532	2301806		92530	89885	112701	218794	235508	243841	300490	307224	239536	377706	570751	610071	634940	578759	486336	457182	558919	
9604	"Hand sieves and hand riddles (excluding colanders)"	0	0	2	6	3	2	2	4	1	2	8	4	10	12	3	7	4		60	11	26	23	30	28	111	83	24	54	41	45	68	47	125	98	133		72	91	109	86	179	172	180	122	251	312	348	286	238	266	166	150	225	
2913	"Halogenated, sulphonated, nitrated or nitrosated derivatives of cyclic polymers of aldehydes ..."	0	0	0	46	0	0	2	12	1	0	11	7	0	0	0	1	4		347	692	2151	1308	3538	3748	2567	3227	7462	8062	6970	6290	10903	9553	8700	7432	8367		1286	849	1571	128	176	125	105	228	193	84	180	121	289	171	227	200	157	
9107	"Time switches with clock or watch movement or with synchronous motor"	0	0	0	2	0	0	16	51	152	246	200	329	229	237	168	42	4		11	0	14	41	114	62	161	244	236	307	761	608	1237	1121	1044	1341	1196		9066	11777	15141	18723	19107	16317	13773	14180	12205	13142	18224	17893	18345	19221	16440	15065	21659	
4908	"Transfers "decalcomanias""	0	1	1	2	1	25	43	36	15	17	19	13	23	3	2	4	5		336	140	503	222	151	1022	914	1724	852	802	1096	649	561	794	1406	1069	1458		8804	13965	16514	19420	18977	17223	17881	16834	11782	12045	17064	20782	27876	30417	21046	18598	14320	
7806	"Articles of lead, n.e.s."	0	0	4	2	5	72	0	9	4	2	0	120	0	0	0	7	5		979	496	636	1104	1354	1392	2102	3336	2006	2343	2281	1459	1579	2377	2013	2186	2795		1795	1899	2406	4304	3537	3464	4314	2931	2587	6082	2679	3237	3341	4278	3079	3305	3712	
5906	"Rubberised textile fabrics (excluding tyre cord fabric of high-tenacity yarn of nylon or other ..."	0	5	12	11	279	805	494	46	12	73	153	22	16	0	53	10	5		734	2242	4049	5993	12422	10012	13448	14304	6390	10467	12547	10675	8772	7373	6130	6067	8714		7237	8392	7840	7910	7243	8939	10436	11686	9738	16517	22189	21663	24809	23544	22210	21607	26714	
2807	"Sulphuric acid; oleum"	0	0	0	0	0	0	0	0	0	0	4369	1398	2872	0	0	0	5		954	1039	1000	2303	845	2177	31768	168378	11137	37996	27740	12251	4294	5562	5067	4988	13096		7045	10402	10476	18266	7906	9473	13797	24802	7491	17191	63924	30388	24091	15087	23896	18102	21324	
3001	"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; extracts ..."	0	1	2	26	0	0	0	0	0	0	0	0	4	0	0	0	5		8297	7921	8874	8562	13612	3812	28688	18426	18312	11947	20008	36602	41309	38973	42769	44581	29785		5973	6286	8641	9279	12462	15806	18234	12340	13794	15624	17047	19071	24645	24614	24204	29500	30449	
8104	"Magnesium and articles thereof, n.e.s.; magnesium waste and scrap (excluding ash and residues ..."	0	0	0	0	2	0	4	11	4	1	0	2	4	0	1	1	5		295	44	191	237	180	228	228	968	192	173	686	554	1544	594	555	248	297		3580	3764	4616	7655	16461	12967	20691	42590	17789	33742	35964	33880	40821	31566	31847	21906	33167	
3805	"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ..."	0	0	0	0	0	0	0	0	0	1	3	0	2	0	1	3	5		1582	169	348	581	447	485	402	532	378	927	1538	981	1505	2214	1490	2502	5858		113	162	249	214	322	343	311	242	338	387	579	558	460	598	376	506	558	
7614	"Stranded wire, cables, plaited bands and the like, of aluminium (excluding such products electrically ..."	0	3020	0	0	0	230	1504	16463	6135	0	44	10254	18390	0	0	0	5		16352	20348	17218	19578	21425	47982	99121	202730	129243	100673	151447	166299	220647	294267	250420	241278	219234		14384	3128	590	347	387	330	1873	18961	14738	9586	3566	13944	22396	2436	2375	12321	9576	
7217	"Wire of iron or non-alloy steel, in coils (excluding bars and rods)"	12	7	53	1	9	104	87	16	44	2	12	51	23	92	65	14	5		15506	28599	28193	35684	37964	34215	27605	34284	20154	27232	32057	29149	34504	30659	28245	37865	49054		18959	18065	26968	41780	41829	43462	64039	77709	41166	65224	98020	76331	76219	77904	66267	58744	64702	
9008	"Image projectors, and photographic enlargers and reducers (excluding cinematographic)"	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	5		2316	741	1374	931	769	833	526	1644	3746	544	1382	1397	2019	2203	1708	806	677		2488	2784	3376	1237	1570	908	1242	1192	174	195	302	164	196	119	77	47	106	
7507	"Tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves", of nickel"	0	0	0	0	0	0	4	0	0	0	16	0	7	1	3	0	6		59	15	140	17	1750	970	525	777	638	1256	1924	2867	2641	6363	3915	2337	3933		875	848	861	1100	891	1113	1666	1651	808	933	1702	786	722	1479	4389	1514	1615	
5805	"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked ..."	0	0	56	30	0	0	11	0	0	1	0	0	0	0	0	0	6		286	232	146	487	483	648	786	1208	281	629	1416	253	388	339	530	625	1519		18	52	194	232	113	71	76	50	41	66	27	37	35	40	133	65	120	
9618	"Tailors' dummies and other lay figures, automata and other animated displays used for shop ..."	1	2	8	21	11	23	20	16	26	20	32	42	52	36	30	8	6		26	24	117	489	871	544	889	2627	1815	1801	1783	1566	1541	1867	1868	2143	1752		420	552	781	1091	1134	1673	3801	3318	1934	3540	5245	4329	5039	5723	4177	3763	4649	
0908	"Nutmeg, mace and cardamoms"	5	5	8	4	3	3	7	0	17	1	22	41	24	3	4	10	6		17220	16638	14632	12434	14748	14360	17940	22231	42261	56616	115678	103840	90070	112375	116764	107906	134640		35	41	44	61	26	36	53	67	82	91	109	140	105	160	588	774	1109	
3104	"Mineral or chemical potassic fertilisers (excluding those in tablets or similar forms, or in ..."	0	0	0	5	0	0	67	233	379	290	127	47	43	15	0	1532	6		15573	439	1481	3019	1851	3596	3246	16868	17763	9975	17651	8040	10636	10572	17425	15104	12981		15818	19515	23965	32762	38582	33135	57918	57052	40317	54420	63095	72599	63762	65396	82589	57950	59886	
3213	"Artist's, student's or signboard painter's colours, modifying tints, amusement colours and ..."	3	5	7	35	29	19	0	43	6	4	6	12	2	31	28	15	6		294	298	351	873	2946	3685	5710	5177	13540	8417	9237	9831	13025	14139	13132	15216	16330		1386	2443	2999	3464	4090	4954	4555	5376	4011	5072	5863	4884	5641	5001	4500	4324	4333	
8111	"Manganese and articles thereof, n.e.s.; manganese waste and scrap (excluding ash and residues ..."	0	0	0	0	2	0	39	52	54	30	16	14	10	10	9	6	6		163	53	37	45	147	292	685	2222	1394	2352	984	1554	1944	1607	2008	2722	2822		138	308	407	1013	688	893	2584	3630	1781	2786	4125	2535	3487	4527	3489	3004	5526	
2809	"Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined"	0	0	0	0	0	26	20	48148	2569	0	3762	0	74	0	0	7	6		8491	6202	3621	4139	4191	2832	9507	61299	37920	7442	8933	30160	22331	5475	7513	2646	1732		36406	56627	74664	90894	98889	73283	108277	327672	135850	220159	238353	211783	152458	207520	228625	127709	131189	
8450	"Household or laundry-type washing machines, incl. machines which both wash and dry; parts thereof"	2	0	0	0	0	103	1	1	43	1	2	3	0	21	2	2	7		5854	8863	8100	10576	21046	9913	8613	11807	5277	6341	5190	13236	27013	36109	53285	54427	49605		36770	33485	48943	65727	67915	82774	89787	100320	108648	139524	202274	177908	182255	174873	146433	123365	122564	
2837	"Cyanides, cyanide oxides and complex cyanides"	0	0	0	0	0	0	0	0	0	0	86	25	59	0	0	0	7		1029	808	1253	1085	2226	2280	4414	4740	4604	4374	5491	8350	13307	4595	4349	5890	1976		1839	2267	2765	1914	3744	6405	9105	13182	23027	27711	30961	36613	46838	42374	37407	38291	45502	
8303	"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, ..."	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	2	7		781	674	1590	3236	2598	3209	4273	7499	3842	4073	5185	5234	7064	7187	7746	6716	8124		1624	1202	1656	2224	2689	3905	3749	4603	3346	4885	4422	5717	6236	7372	6593	5300	3534	
9011	"Optical microscopes, incl. those for photomicrography, cinephotomicrography or microprojection ..."	30	34	42	219	434	28	65	115	95	141	83	52	23	43	5	8	7		2123	1853	2255	3676	4615	5461	4862	6733	4440	5000	8598	9117	11356	9590	8712	6094	7775		6628	5188	9175	12426	16869	15666	21751	21492	16813	18238	21248	21739	21858	27858	22108	20620	20763	
1108	"Starches; inulin"	0	0	16	3	0	0	0	0	2	0	0	0	0	0	5	15	8		2266	2748	2167	6600	4543	4483	7338	17090	11327	17925	41471	63837	84459	82233	79235	52155	43032		2411	6404	6832	7483	8581	9785	13230	14751	15040	14082	16868	17450	14172	16690	14129	14264	15472	
4503	"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ..."	0	0	0	0	0	0	0	4	2	0	0	0	2	2	8	4	8		313	111	49	118	96	98	116	295	203	67	117	77	78	59	46	44	129		1212	711	900	1911	2612	1730	1971	1841	1819	2397	2776	2971	2515	2167	2160	1634	1245	
7116	"Articles of natural or cultured pearls, precious or semi-precious stones "natural, synthetic ..."	0	10	3	6	10	28	20	23	4	67	109	110	95	46	13	14	8		225	8029	9279	8401	3717	520	268	607	3322	4957	4802	4533	9127	5205	4880	8799	16974		109	140	137	369	388	445	794	1025	849	2554	2784	1854	1597	1608	1995	2224	1668	
9701	"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ..."	0	0	7	3	8	27	33	35	36	32	47	3	10	8	0	0	8		2614	3302	352779	377244	413296	414160	358850	264457	175913	184730	211115	206814	100028	123636	102979	194121	69090		2344	978	1052	1825	2478	3939	12718	16390	8452	15826	22574	18647	32378	31389	20128	26163	21427	
7014	"Signalling glassware and optical elements of glass, not optically worked (excluding clock or ..."	4	4	26	26	22	142	55	47	12	20	72	14	22	11	7	8	8		305	1284	136	485	438	229	537	722	89	113	202	140	11832	13628	15639	18595	11421		2040	2299	2112	2660	3061	3475	4761	4399	4088	4362	3938	3261	3862	2837	2792	3033	2790	
9610	"Slates and boards, with writing or drawing surfaces, whether or not framed"	0	0	0	0	1	0	0	0	0	0	1	0	7	0	0	0	9		160	105	263	197	274	156	220	201	319	364	339	573	278	609	663	417	780		121	192	132	325	479	462	949	1133	801	662	334	841	676	12448	3314	1087	1016	
7413	"Stranded wire, cables, plaited bands and the like, of copper (excluding electrically insulated ..."	0	0	0	0	0	0	0	1	31	50	0	22	0	0	2	0	9		3350	3002	3406	4014	11161	11820	12403	7704	8154	8361	11849	13188	9972	9860	10433	10915	7423		883	1840	1092	1284	1819	2652	3238	4548	6427	12742	5473	5502	12696	7757	38475	26961	6549	
6704	"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair ..."	4	4	14	0	0	0	44	53	6	6	4	4	30	16	9	32	9		5550	1319	3652	4897	304	4014	2514	8411	3520	2142	2591	2774	3581	3630	4127	4470	2456		346	390	566	790	1329	1926	3093	3183	2314	2675	3081	4734	4708	5327	4470	4297	5259	
3207	"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, ..."	0	0	0	1	17	33	15	14	5	10	17	107	72	0	13	13	9		4254	6115	7514	3630	7381	9590	6168	13644	8276	13174	28874	23429	22690	18363	13268	12676	12998		31401	38114	49512	59522	71175	82820	99798	105742	79392	104902	136994	136590	125917	110922	94399	90081	100014	
2516	"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not ..."	796	1239	303	1753	960	3120	2206	2846	647	796	158	426	298	46	36	81	9		213179	254474	271438	345566	389015	461856	653253	532818	474705	505578	680030	772335	852861	850954	738731	673859	812462		7281	8209	8568	15906	19292	21415	26968	23034	10567	6790	3258	5338	8506	7058	3200	2162	2395	
9104	"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other ..."	0	5	12	22	13	19	15	8	1	8	3	4	1	21	0	3	9		0	0	425	603	2295	1806	474	885	402	358	284	284	224	363	62	57	13		223	235	382	785	564	620	477	511	255	6025	6063	5808	6736	5395	1046	1360	2952	
